gene	contig	start	stop	strand	family	nb_copy_in_genome	partition	persistent_neighbors	shell_neighbors	cloud_neighbors	RGP	Spot	Module
LNHIMF_00440	contig_1	98402	98932	+	AJBGEP_00450	1	persistent	3	0	0			
LNHIMF_00445	contig_1	98925	100787	+	AJBGEP_00455	1	persistent	2	0	0			
LNHIMF_00450	contig_1	100986	101465	+	AJBGEP_00460	1	persistent	2	0	0			
LNHIMF_00455	contig_1	101573	102421	-	AJBGEP_00465	1	persistent	2	0	0			
LNHIMF_00460	contig_1	102432	102809	-	AJBGEP_00470	1	persistent	2	0	0			
LNHIMF_00465	contig_1	102812	103633	-	AJBGEP_00475	1	persistent	2	0	0			
LNHIMF_00470	contig_1	103630	104619	-	AJBGEP_00480	1	persistent	2	0	0			
LNHIMF_00475	contig_1	104619	105905	-	AJBGEP_00485	1	persistent	2	0	0			
LNHIMF_00480	contig_1	105959	108313	-	LNHIMF_00480	1	persistent	2	0	0			
LNHIMF_00485	contig_1	108567	109379	+	AJBGEP_00495	1	persistent	2	0	0			
LNHIMF_00490	contig_1	109474	110133	-	AJBGEP_00500	1	persistent	2	0	0			
LNHIMF_00495	contig_1	110145	113051	-	HFCAGB_00480	1	persistent	2	0	0			
LNHIMF_00500	contig_1	113225	115576	-	AJBGEP_00510	1	persistent	2	0	1			
LNHIMF_00505	contig_1	115620	116240	-	AJBGEP_00515	1	persistent	2	0	1			
LNHIMF_00510	contig_1	116758	117177	+	AJBGEP_00520	1	persistent	2	0	1			
LNHIMF_00515	contig_1	117183	117878	-	AJBGEP_00525	1	persistent	2	0	1			
LNHIMF_00520	contig_1	118019	119521	-	AJBGEP_00530	1	persistent	2	0	0			
LNHIMF_00525	contig_1	119532	121241	-	AJBGEP_00535	1	persistent	2	0	0			
LNHIMF_00530	contig_1	121582	122427	+	AJBGEP_00540	1	persistent	2	0	0			
LNHIMF_00535	contig_1	122546	123313	+	HFCAGB_00525	1	persistent	2	0	0			
LNHIMF_00540	contig_1	123352	124059	-	AJBGEP_00550	1	persistent	2	0	0			
LNHIMF_00545	contig_1	124043	125653	-	AJBGEP_00555	1	persistent	2	0	0			
LNHIMF_00550	contig_1	125629	126612	-	AJBGEP_00560	1	persistent	2	0	0			
LNHIMF_00555	contig_1	126790	128448	-	AJBGEP_00565	1	persistent	2	0	0			
LNHIMF_00565	contig_1	128541	128663	+	AJBGEP_00575	1	persistent	2	0	1			
LNHIMF_00570	contig_1	128949	129554	-	AJBGEP_00580	1	persistent	2	0	1			
LNHIMF_00575	contig_1	129565	130965	-	AJBGEP_00585	1	persistent	2	0	0			
LNHIMF_00580	contig_1	130968	132059	-	AJBGEP_00590	1	persistent	2	0	0			
LNHIMF_00585	contig_1	132059	133630	-	AJBGEP_00595	1	persistent	2	0	0			
LNHIMF_00590	contig_1	133719	133805	-	AJBGEP_00600	1	persistent	2	0	0			
LNHIMF_00595	contig_1	134462	135406	+	AJBGEP_00605	1	persistent	2	0	0			
LNHIMF_00600	contig_1	135728	137452	+	AJBGEP_00610	1	persistent	2	0	0			
LNHIMF_00605	contig_1	137452	137961	+	AJBGEP_00615	1	persistent	2	0	0			
LNHIMF_00610	contig_1	138228	139232	+	AJBGEP_00620	1	persistent	2	0	0			
LNHIMF_00615	contig_1	139839	140297	+	AJBGEP_00625	1	persistent	2	0	0			
LNHIMF_00620	contig_1	140299	141240	+	AJBGEP_00630	1	persistent	2	0	0			
LNHIMF_00625	contig_1	141237	141602	+	AJBGEP_00635	1	persistent	2	0	0			
LNHIMF_00630	contig_1	141618	143384	+	AJBGEP_00640	1	persistent	2	0	0			
LNHIMF_00635	contig_1	143371	144858	+	HFCAGB_00630	1	persistent	2	0	0			
LNHIMF_00640	contig_1	144855	146213	+	AJBGEP_00650	1	persistent	2	0	0			
LNHIMF_00645	contig_1	146207	147289	+	AJBGEP_00655	1	persistent	2	0	0			
LNHIMF_00650	contig_1	147292	148608	+	AJBGEP_00660	1	persistent	2	0	0			
LNHIMF_00655	contig_1	148608	149852	+	AJBGEP_00665	1	persistent	2	0	0			
LNHIMF_00660	contig_1	149849	150916	+	AJBGEP_00670	1	persistent	2	0	0			
LNHIMF_00665	contig_1	151035	152510	+	AJBGEP_00675	1	persistent	2	0	0			
LNHIMF_00670	contig_1	152503	153423	+	HFCAGB_00665	1	persistent	2	0	0			
LNHIMF_00675	contig_1	153425	154255	+	AJBGEP_00685	1	persistent	2	0	0			
LNHIMF_00680	contig_1	154252	155514	+	AJBGEP_00690	1	persistent	2	0	0			
LNHIMF_00690	contig_1	155576	156727	+	AJBGEP_00700	1	persistent	2	0	0			
LNHIMF_00695	contig_1	156828	157745	+	AJBGEP_00705	1	persistent	2	0	0			
LNHIMF_00700	contig_1	158024	158521	+	AJBGEP_00710	1	persistent	2	0	0			
LNHIMF_00705	contig_1	158583	161288	+	AJBGEP_00715	1	persistent	2	0	0			
LNHIMF_00715	contig_1	161440	161835	+	AJBGEP_00725	1	persistent	2	0	1			
LNHIMF_00720	contig_1	162150	162341	-	AJBGEP_00730	1	persistent	2	0	1			
LNHIMF_00725	contig_1	162351	163094	-	AJBGEP_00735	1	persistent	2	0	0			
LNHIMF_00730	contig_1	163094	163714	-	AJBGEP_00740	1	persistent	2	0	0			
LNHIMF_00735	contig_1	163940	164983	+	AJBGEP_00745	1	persistent	2	0	0			
LNHIMF_00740	contig_1	165014	166216	-	AJBGEP_00750	1	persistent	2	0	0			
LNHIMF_00745	contig_1	166206	167591	-	AJBGEP_00755	1	persistent	2	0	0			
LNHIMF_00750	contig_1	167601	168038	-	AJBGEP_00760	1	persistent	2	0	0			
LNHIMF_00755	contig_1	168260	169153	-	AJBGEP_00765	1	persistent	2	0	0			
LNHIMF_00760	contig_1	169241	169804	+	AJBGEP_00770	1	persistent	2	0	0			
LNHIMF_00765	contig_1	169801	170655	+	AJBGEP_00775	1	persistent	2	0	0			
LNHIMF_00770	contig_1	170747	171697	-	AJBGEP_00780	1	persistent	2	0	0			
LNHIMF_00775	contig_1	171697	173103	-	AJBGEP_00785	1	persistent	2	0	0			
LNHIMF_00780	contig_1	173267	174637	-	AJBGEP_00790	1	persistent	2	0	0			
LNHIMF_00785	contig_1	175203	175967	+	AJBGEP_00795	1	persistent	2	0	0			
LNHIMF_00795	contig_1	176127	178790	+	AJBGEP_00805	1	persistent	2	0	0			
LNHIMF_00800	contig_1	178805	180691	+	PKJKAM_03820	1	persistent	2	0	0			
LNHIMF_00805	contig_1	180891	182315	+	AJBGEP_00815	1	persistent	2	0	0			
LNHIMF_00815	contig_1	182604	182888	+	AJBGEP_00825	1	persistent	2	0	0			
LNHIMF_00820	contig_1	182926	183717	-	AJBGEP_00830	1	persistent	2	0	0			
LNHIMF_00825	contig_1	183730	185325	-	ODDLKH_03205	1	persistent	2	0	0			
LNHIMF_00830	contig_1	185714	188311	+	AJBGEP_00845	1	persistent	2	0	3			
LNHIMF_00835	contig_1	188500	188862	+	AJBGEP_00855	1	persistent	2	0	2			
LNHIMF_00840	contig_1	189096	190049	+	AJBGEP_00860	1	persistent	2	0	0			
LNHIMF_00845	contig_1	190046	191317	+	AJBGEP_00865	1	persistent	2	0	0			
LNHIMF_00850	contig_1	191307	192290	+	AJBGEP_00870	1	persistent	2	0	0			
LNHIMF_00855	contig_1	192300	193067	+	AJBGEP_00875	1	persistent	2	0	0			
LNHIMF_00860	contig_1	193097	193891	-	AJBGEP_00880	1	persistent	2	0	0			
LNHIMF_00865	contig_1	193912	194772	-	AJBGEP_00885	1	persistent	2	0	0			
LNHIMF_00870	contig_1	194879	195265	-	AJBGEP_00890	1	persistent	2	0	0			
LNHIMF_00875	contig_1	195428	197038	+	AJBGEP_00895	1	persistent	2	0	0			
LNHIMF_00880	contig_1	197116	199506	-	HFCAGB_00895	1	persistent	2	0	0			
LNHIMF_00885	contig_1	199712	200248	+	AJBGEP_00905	1	persistent	2	0	0			
LNHIMF_00890	contig_1	200306	200968	-	AJBGEP_00910	1	persistent	2	0	0			
LNHIMF_00895	contig_1	201077	202003	+	AJBGEP_00915	1	persistent	2	0	0			
LNHIMF_00900	contig_1	202000	202770	+	HFCAGB_00915	1	persistent	3	0	0			
LNHIMF_00905	contig_1	202888	203964	-	BEJGEH_00970	1	persistent	2	0	0			
LNHIMF_00910	contig_1	203973	206531	-	HFCAGB_00925	1	persistent	2	0	0			
LNHIMF_00915	contig_1	206546	207229	-	AJBGEP_00935	1	persistent	2	0	0			
LNHIMF_00920	contig_1	207277	207828	-	BEJGEH_00985	1	persistent	2	0	0			
LNHIMF_00925	contig_1	208194	208634	+	AJBGEP_00945	1	persistent	3	0	0			
LNHIMF_00930	contig_1	208696	209925	+	AJBGEP_00950	1	persistent	2	0	1			
LNHIMF_00935	contig_1	209932	210312	-	AJBGEP_00955	1	persistent	2	0	1			
LNHIMF_00940	contig_1	210407	211261	-	AJBGEP_00960	1	persistent	2	0	0			
LNHIMF_00945	contig_1	211387	212181	-	AJBGEP_00965	1	persistent	2	0	2			
LNHIMF_00950	contig_1	212303	213571	-	LNHIMF_00950	1	cloud	1	0	1	GCF_000020745.1_contig_1_RGP_18	spot_58	
LNHIMF_00955	contig_1	213593	214189	-	LNHIMF_00955	1	cloud	0	0	2	GCF_000020745.1_contig_1_RGP_18	spot_58	
LNHIMF_00960	contig_1	214189	214797	-	LNHIMF_00960	1	cloud	0	0	2	GCF_000020745.1_contig_1_RGP_18	spot_58	
LNHIMF_00965	contig_1	214812	215378	-	LNHIMF_00965	1	cloud	0	0	3	GCF_000020745.1_contig_1_RGP_18	spot_58	
LNHIMF_00970	contig_1	215365	218031	-	GEGEGB_00995	1	cloud	0	0	3	GCF_000020745.1_contig_1_RGP_18	spot_58	
LNHIMF_00975	contig_1	218031	218768	-	LNHIMF_00975	1	cloud	0	0	2	GCF_000020745.1_contig_1_RGP_18	spot_58	
LNHIMF_00980	contig_1	219034	219627	-	LNHIMF_00980	1	cloud	1	0	1	GCF_000020745.1_contig_1_RGP_18	spot_58	
LNHIMF_00985	contig_1	220030	220509	-	AJBGEP_00970	1	persistent	2	0	2			
LNHIMF_00990	contig_1	220506	221924	-	AJBGEP_00975	1	persistent	2	0	0			
LNHIMF_00995	contig_1	222065	223006	-	AJBGEP_00980	1	persistent	2	0	0			
LNHIMF_01000	contig_1	223030	223485	-	AJBGEP_00985	1	persistent	2	0	0			
LNHIMF_01005	contig_1	223662	224366	-	AJBGEP_00990	1	persistent	2	0	0			
LNHIMF_01010	contig_1	224383	224913	-	AJBGEP_00995	1	persistent	2	0	0			
LNHIMF_01015	contig_1	224941	227415	+	AJBGEP_01000	1	persistent	2	0	0			
LNHIMF_01020	contig_1	227556	230078	+	AJBGEP_01005	1	persistent	2	0	1			
LNHIMF_01025	contig_1	230371	232560	+	AJBGEP_01010	1	persistent	2	0	0			
LNHIMF_01030	contig_1	232609	233406	+	AJBGEP_01015	1	persistent	2	0	1			
LNHIMF_01035	contig_1	233406	234296	+	AJBGEP_01020	1	persistent	2	0	0			
LNHIMF_01040	contig_1	234293	236350	+	HFCAGB_01020	1	persistent	2	2	1			
LNHIMF_01045	contig_1	236441	237721	-	HFCAGB_01065	1	persistent	2	1	1			
LNHIMF_01050	contig_1	237891	239312	+	HFCAGB_01070	1	persistent	2	0	0			
LNHIMF_01055	contig_1	239394	239738	+	AJBGEP_01080	1	persistent	2	0	1			
LNHIMF_01060	contig_1	239839	240462	-	AJBGEP_01085	1	persistent	2	0	1			
LNHIMF_01065	contig_1	240499	241299	-	AJBGEP_01090	1	persistent	2	0	0			
LNHIMF_01070	contig_1	241292	241990	-	AJBGEP_01095	1	persistent	2	0	0			
LNHIMF_01075	contig_1	242075	243592	+	HFCAGB_01095	1	persistent	2	0	0			
LNHIMF_01080	contig_1	243722	245149	+	AJBGEP_01105	1	persistent	2	0	0			
LNHIMF_01085	contig_1	245302	246459	+	AJBGEP_01110	1	persistent	2	0	1			
LNHIMF_01090	contig_1	246581	249550	-	LNHIMF_01090	1	cloud	2	0	0			
LNHIMF_01095	contig_1	249736	250122	-	AJBGEP_01115	1	persistent	2	0	2			
LNHIMF_01100	contig_1	250369	251670	+	BEJGEH_01170	1	persistent	2	0	1			
LNHIMF_01105	contig_1	251707	252531	-	AJBGEP_01125	1	persistent	2	0	0			
LNHIMF_01110	contig_1	252561	255233	-	AJBGEP_01130	1	persistent	2	0	0			
LNHIMF_01115	contig_1	255471	256265	-	AJBGEP_01135	1	persistent	2	0	0			
LNHIMF_01125	contig_1	256716	257441	+	AJBGEP_01145	1	persistent	2	0	0			
LNHIMF_01135	contig_1	257627	258550	+	AJBGEP_01155	1	persistent	2	0	0			
LNHIMF_01140	contig_1	258695	259420	+	AJBGEP_01160	1	persistent	2	0	0			
LNHIMF_01145	contig_1	259567	260124	+	AJBGEP_01165	1	persistent	2	0	0			
LNHIMF_01150	contig_1	260266	261462	+	AJBGEP_01170	1	persistent	2	0	0			
LNHIMF_01155	contig_1	261844	262533	+	AJBGEP_01175	1	persistent	2	0	0			
LNHIMF_01160	contig_1	262546	263403	+	AJBGEP_01180	1	persistent	2	0	0			
LNHIMF_01165	contig_1	263415	264767	+	AJBGEP_01185	1	persistent	2	0	0			
LNHIMF_01170	contig_1	264799	267231	+	AJBGEP_01190	1	persistent	2	0	0			
LNHIMF_01175	contig_1	267354	267839	+	AJBGEP_01195	1	persistent	2	0	0			
LNHIMF_01180	contig_1	267843	268868	+	AJBGEP_01200	1	persistent	2	0	0			
LNHIMF_01185	contig_1	268974	269429	+	AJBGEP_01205	1	persistent	2	0	0			
LNHIMF_01190	contig_1	269433	270221	+	AJBGEP_01210	1	persistent	2	0	0			
LNHIMF_01195	contig_1	270221	271369	+	AJBGEP_01215	1	persistent	2	0	0			
LNHIMF_01200	contig_1	271366	271962	+	AJBGEP_01220	1	persistent	2	0	0			
LNHIMF_01205	contig_1	271986	275468	+	AJBGEP_01225	1	persistent	2	0	0			
LNHIMF_01210	contig_1	275481	276440	+	AJBGEP_01230	1	persistent	2	0	1			
LNHIMF_01215	contig_1	276619	276711	+	AJBGEP_01235	2	persistent	2	0	1			
LNHIMF_01220	contig_1	276708	278369	+	AJBGEP_01235	2	persistent	2	0	1			
LNHIMF_01225	contig_1	278445	280586	+	AJBGEP_01240	1	persistent	2	0	0			
LNHIMF_01230	contig_1	280642	281031	+	AJBGEP_01245	1	persistent	2	0	0			
LNHIMF_01235	contig_1	281094	282386	+	AJBGEP_01250	1	persistent	2	0	0			
LNHIMF_01240	contig_1	282470	282730	-	AJBGEP_01255	1	persistent	2	0	0			
LNHIMF_01245	contig_1	282717	282917	-	AJBGEP_01260	1	persistent	2	0	0			
LNHIMF_01250	contig_1	283115	283660	+	AJBGEP_01265	1	persistent	2	0	0			
LNHIMF_01255	contig_1	283657	284079	+	AJBGEP_01270	1	persistent	2	0	0			
LNHIMF_01260	contig_1	284111	284812	+	AJBGEP_01275	1	persistent	2	1	1			
LNHIMF_01265	contig_1	284886	286604	-	AJBGEP_01280	1	persistent	2	1	1			
LNHIMF_01270	contig_1	286715	287422	-	AJBGEP_01285	1	persistent	2	0	0			
LNHIMF_01275	contig_1	287419	287823	-	AJBGEP_01290	1	persistent	2	0	0			
LNHIMF_01280	contig_1	287942	288757	-	AJBGEP_01295	1	persistent	2	0	0			
LNHIMF_01285	contig_1	288796	289449	-	HFCAGB_01300	1	persistent	2	0	0			
LNHIMF_01290	contig_1	289442	290473	-	AJBGEP_01305	1	persistent	2	0	0			
LNHIMF_01295	contig_1	290663	291229	+	AJBGEP_01310	1	persistent	3	0	0			
LNHIMF_01335	contig_1	297075	297878	+	AJBGEP_01350	1	persistent	3	0	0			
LNHIMF_01340	contig_1	297900	298814	-	AJBGEP_01355	1	persistent	2	0	0			
LNHIMF_01345	contig_1	298919	300094	+	AJBGEP_01360	1	persistent	2	0	0			
LNHIMF_01350	contig_1	300226	301026	+	AJBGEP_01365	1	persistent	2	0	0			
LNHIMF_01355	contig_1	301104	301874	+	AJBGEP_01370	1	persistent	2	0	0			
LNHIMF_01360	contig_1	301930	303150	-	AJBGEP_01375	1	persistent	2	0	0			
LNHIMF_01365	contig_1	303369	304124	-	AJBGEP_01380	1	persistent	2	0	0			
LNHIMF_01370	contig_1	304159	304881	+	AJBGEP_01385	1	persistent	2	0	0			
LNHIMF_01375	contig_1	304878	305345	-	AJBGEP_01390	1	persistent	2	0	0			
LNHIMF_01380	contig_1	305400	306140	+	AJBGEP_01395	1	persistent	2	0	2			
LNHIMF_01390	contig_1	306670	307719	-	LNHIMF_01390	1	persistent	2	0	0			
LNHIMF_01395	contig_1	307730	308725	-	AJBGEP_01410	1	persistent	2	0	0			
LNHIMF_01400	contig_1	308722	310605	-	AJBGEP_01415	1	persistent	2	0	0			
LNHIMF_01405	contig_1	310621	311115	-	AJBGEP_01420	1	persistent	2	0	0			
LNHIMF_01410	contig_1	311112	311936	-	AJBGEP_01425	1	persistent	2	0	0			
LNHIMF_01415	contig_1	311923	312825	-	AJBGEP_01430	1	persistent	3	0	1			
LNHIMF_01420	contig_1	313193	315856	+	IKCLMC_10105	1	persistent	2	0	1			
LNHIMF_01425	contig_1	315841	315939	+	GEGEGB_13640	1	cloud	1	0	1			
LNHIMF_01430	contig_1	315942	316232	+	IKCLMC_10115	1	cloud	1	0	1			
LNHIMF_01435	contig_1	316294	316836	+	AJBGEP_01440	1	persistent	2	0	1			
LNHIMF_01440	contig_1	316860	318368	+	ODDLKH_03810	1	persistent	1	1	2			
LNHIMF_01445	contig_1	318555	319001	+	AJBGEP_01450	1	shell	1	1	1	GCF_000020745.1_contig_1_RGP_23	spot_33	
LNHIMF_01450	contig_1	319255	319740	+	AJBGEP_01455	2	shell	0	4	1	GCF_000020745.1_contig_1_RGP_23	spot_33	
LNHIMF_01455	contig_1	320034	320519	+	AJBGEP_01460	1	shell	0	3	0	GCF_000020745.1_contig_1_RGP_23	spot_33	
LNHIMF_01460	contig_1	320516	320887	+	AJBGEP_01465	1	shell	0	2	0	GCF_000020745.1_contig_1_RGP_23	spot_33	
LNHIMF_01465	contig_1	321030	321515	+	AJBGEP_01455	2	shell	0	4	1	GCF_000020745.1_contig_1_RGP_23	spot_33	
LNHIMF_01470	contig_1	321582	322118	+	AJBGEP_01475	1	shell	1	2	0	GCF_000020745.1_contig_1_RGP_23	spot_33	
LNHIMF_01475	contig_1	322122	323465	+	AJBGEP_01480	1	persistent	1	1	0			
LNHIMF_01480	contig_1	323462	324766	+	GEGEGB_13590	1	persistent	2	0	0			
LNHIMF_01485	contig_1	324771	325544	+	ODDLKH_03860	1	persistent	2	0	2			
LNHIMF_01490	contig_1	325735	325908	+	LNHIMF_01490	1	cloud	2	0	0			
LNHIMF_01495	contig_1	325934	326155	+	AJBGEP_01495	1	persistent	2	0	1			
LNHIMF_01500	contig_1	326189	330058	+	HFCAGB_01490	1	persistent	2	0	1			
LNHIMF_01505	contig_1	330058	330840	+	AJBGEP_01505	1	persistent	2	0	3			
LNHIMF_01510	contig_1	330837	331676	+	LNHIMF_01510	1	cloud	1	0	1	GCF_000020745.1_contig_1_RGP_6	spot_8	
LNHIMF_01515	contig_1	331666	331926	+	LNHIMF_01515	1	cloud	0	1	1	GCF_000020745.1_contig_1_RGP_6	spot_8	
LNHIMF_01520	contig_1	332051	334243	+	AJBGEP_01520	1	shell	0	2	2	GCF_000020745.1_contig_1_RGP_6	spot_8	
LNHIMF_01525	contig_1	334267	334713	+	AJBGEP_01525	1	shell	0	1	1	GCF_000020745.1_contig_1_RGP_6	spot_8	
LNHIMF_01530	contig_1	334732	338418	+	AJBGEP_01530	1	cloud	0	2	7	GCF_000020745.1_contig_1_RGP_6	spot_8	
LNHIMF_01535	contig_1	338475	338777	-	LNHIMF_01535	1	cloud	0	1	3	GCF_000020745.1_contig_1_RGP_6	spot_8	
LNHIMF_01540	contig_1	338804	339250	+	AJBGEP_01545	1	shell	0	1	4	GCF_000020745.1_contig_1_RGP_6	spot_8	
