gene	contig	start	stop	strand	family	nb_copy_in_genome	partition	persistent_neighbors	shell_neighbors	cloud_neighbors	RGP	Spot	Module
BEJGEH_00645	contig_1	142920	143285	+	AJBGEP_00635	1	persistent	2	0	0			
BEJGEH_00650	contig_1	143301	145067	+	AJBGEP_00640	1	persistent	2	0	0			
BEJGEH_00655	contig_1	145054	146541	+	HFCAGB_00630	1	persistent	2	0	0			
BEJGEH_00660	contig_1	146538	147896	+	AJBGEP_00650	1	persistent	2	0	0			
BEJGEH_00665	contig_1	147890	148972	+	AJBGEP_00655	1	persistent	2	0	0			
BEJGEH_00670	contig_1	148975	150291	+	AJBGEP_00660	1	persistent	2	0	0			
BEJGEH_00675	contig_1	150291	151535	+	AJBGEP_00665	1	persistent	2	0	0			
BEJGEH_00680	contig_1	151532	152599	+	AJBGEP_00670	1	persistent	2	0	0			
BEJGEH_00685	contig_1	152718	154193	+	AJBGEP_00675	1	persistent	2	0	0			
BEJGEH_00690	contig_1	154186	155106	+	HFCAGB_00665	1	persistent	2	0	0			
BEJGEH_00695	contig_1	155108	155938	+	AJBGEP_00685	1	persistent	2	0	0			
BEJGEH_00700	contig_1	155935	157197	+	AJBGEP_00690	1	persistent	2	0	0			
BEJGEH_00710	contig_1	157258	158409	+	AJBGEP_00700	1	persistent	2	0	0			
BEJGEH_00715	contig_1	158510	159427	+	AJBGEP_00705	1	persistent	2	0	0			
BEJGEH_00720	contig_1	159706	160203	+	AJBGEP_00710	1	persistent	2	0	0			
BEJGEH_00725	contig_1	160265	162970	+	AJBGEP_00715	1	persistent	2	0	0			
BEJGEH_00735	contig_1	163122	163517	+	AJBGEP_00725	1	persistent	2	0	1			
BEJGEH_00740	contig_1	163551	164540	-	ONMMKP_10200	1	cloud	1	0	1			
BEJGEH_00745	contig_1	164644	165567	+	HFCAGB_00720	1	cloud	1	0	1			
BEJGEH_00750	contig_1	165564	165755	-	AJBGEP_00730	1	persistent	2	0	1			
BEJGEH_00755	contig_1	165765	166508	-	AJBGEP_00735	1	persistent	2	0	0			
BEJGEH_00760	contig_1	166508	167128	-	AJBGEP_00740	1	persistent	2	0	0			
BEJGEH_00765	contig_1	167354	168397	+	AJBGEP_00745	1	persistent	2	0	0			
BEJGEH_00770	contig_1	168428	169630	-	AJBGEP_00750	1	persistent	2	0	0			
BEJGEH_00775	contig_1	169620	171005	-	AJBGEP_00755	1	persistent	2	0	0			
BEJGEH_00780	contig_1	171015	171452	-	AJBGEP_00760	1	persistent	2	0	0			
BEJGEH_00785	contig_1	171674	172567	-	AJBGEP_00765	1	persistent	2	0	0			
BEJGEH_00790	contig_1	172655	173218	+	AJBGEP_00770	1	persistent	2	0	0			
BEJGEH_00795	contig_1	173215	174069	+	AJBGEP_00775	1	persistent	2	0	0			
BEJGEH_00800	contig_1	174161	175111	-	AJBGEP_00780	1	persistent	2	0	0			
BEJGEH_00805	contig_1	175111	176517	-	AJBGEP_00785	1	persistent	2	0	0			
BEJGEH_00810	contig_1	176681	178051	-	AJBGEP_00790	1	persistent	2	0	0			
BEJGEH_00815	contig_1	178617	179381	+	AJBGEP_00795	1	persistent	2	0	0			
BEJGEH_00825	contig_1	179541	182204	+	AJBGEP_00805	1	persistent	2	0	0			
BEJGEH_00830	contig_1	182219	184108	+	PKJKAM_03820	1	persistent	2	0	0			
BEJGEH_00835	contig_1	184309	185733	+	AJBGEP_00815	1	persistent	2	0	0			
BEJGEH_00845	contig_1	186022	186306	+	AJBGEP_00825	1	persistent	2	0	0			
BEJGEH_00850	contig_1	186344	187135	-	AJBGEP_00830	1	persistent	2	0	0			
BEJGEH_00855	contig_1	187148	188770	-	ODDLKH_03205	1	persistent	2	0	0			
BEJGEH_00860	contig_1	189159	191756	+	AJBGEP_00845	1	persistent	2	0	3			
BEJGEH_00865	contig_1	191788	192759	-	BEJGEH_00865	1	cloud	1	0	1	GCF_000020885.1_contig_1_RGP_23	spot_49	
BEJGEH_00870	contig_1	192832	193920	+	BEJGEH_00870	1	cloud	0	0	2	GCF_000020885.1_contig_1_RGP_23	spot_49	
BEJGEH_00875	contig_1	193954	194262	+	BEJGEH_00875	1	cloud	0	0	2	GCF_000020885.1_contig_1_RGP_23	spot_49	
BEJGEH_00880	contig_1	194277	195209	-	BEJGEH_00880	1	cloud	0	0	2	GCF_000020885.1_contig_1_RGP_23	spot_49	
BEJGEH_00885	contig_1	195284	196417	+	BEJGEH_00885	1	cloud	0	0	2	GCF_000020885.1_contig_1_RGP_23	spot_49	
BEJGEH_00890	contig_1	196638	197102	-	PKJKAM_03785	1	cloud	1	0	3	GCF_000020885.1_contig_1_RGP_23	spot_49	
BEJGEH_00895	contig_1	197512	197835	-	HFCAGB_00845	1	cloud	1	0	2	GCF_000020885.1_contig_1_RGP_23	spot_49	
BEJGEH_00900	contig_1	198106	198468	+	AJBGEP_00855	1	persistent	2	0	2			
BEJGEH_00905	contig_1	198703	199656	+	AJBGEP_00860	1	persistent	2	0	0			
BEJGEH_00910	contig_1	199653	200924	+	AJBGEP_00865	1	persistent	2	0	0			
BEJGEH_00915	contig_1	200914	201897	+	AJBGEP_00870	1	persistent	2	0	0			
BEJGEH_00920	contig_1	201907	202674	+	AJBGEP_00875	1	persistent	2	0	0			
BEJGEH_00925	contig_1	202704	203498	-	AJBGEP_00880	1	persistent	2	0	0			
BEJGEH_00930	contig_1	203519	204379	-	AJBGEP_00885	1	persistent	2	0	0			
BEJGEH_00935	contig_1	204486	204872	-	AJBGEP_00890	1	persistent	2	0	0			
BEJGEH_00940	contig_1	205035	206645	+	AJBGEP_00895	1	persistent	2	0	0			
BEJGEH_00945	contig_1	206723	209113	-	HFCAGB_00895	1	persistent	2	0	0			
BEJGEH_00950	contig_1	209319	209855	+	AJBGEP_00905	1	persistent	2	0	0			
BEJGEH_00955	contig_1	209913	210575	-	AJBGEP_00910	1	persistent	2	0	0			
BEJGEH_00960	contig_1	210684	211610	+	AJBGEP_00915	1	persistent	2	0	0			
BEJGEH_00965	contig_1	211607	212377	+	HFCAGB_00915	1	persistent	3	0	0			
BEJGEH_00970	contig_1	212486	213562	-	BEJGEH_00970	1	persistent	2	0	0			
BEJGEH_00975	contig_1	213571	216129	-	HFCAGB_00925	1	persistent	2	0	0			
BEJGEH_00980	contig_1	216144	216827	-	AJBGEP_00935	1	persistent	2	0	0			
BEJGEH_00985	contig_1	216875	217408	-	BEJGEH_00985	1	persistent	2	0	0			
BEJGEH_00990	contig_1	217778	218218	+	AJBGEP_00945	1	persistent	3	0	0			
BEJGEH_00995	contig_1	218280	219509	+	AJBGEP_00950	1	persistent	2	0	1			
BEJGEH_01000	contig_1	219516	219896	-	AJBGEP_00955	1	persistent	2	0	1			
BEJGEH_01005	contig_1	219991	220845	-	AJBGEP_00960	1	persistent	2	0	0			
BEJGEH_01010	contig_1	220971	221762	-	AJBGEP_00965	1	persistent	2	0	2			
BEJGEH_01015	contig_1	221883	222362	-	AJBGEP_00970	1	persistent	2	0	2			
BEJGEH_01020	contig_1	222359	223777	-	AJBGEP_00975	1	persistent	2	0	0			
BEJGEH_01025	contig_1	223918	224859	-	AJBGEP_00980	1	persistent	2	0	0			
BEJGEH_01030	contig_1	224883	225338	-	AJBGEP_00985	1	persistent	2	0	0			
BEJGEH_01035	contig_1	225515	226219	-	AJBGEP_00990	1	persistent	2	0	0			
BEJGEH_01040	contig_1	226236	226766	-	AJBGEP_00995	1	persistent	2	0	0			
BEJGEH_01045	contig_1	226794	229268	+	AJBGEP_01000	1	persistent	2	0	0			
BEJGEH_01050	contig_1	229409	231931	+	AJBGEP_01005	1	persistent	2	0	1			
BEJGEH_01055	contig_1	232224	234467	+	BEJGEH_01055	1	cloud	2	0	0			
BEJGEH_01060	contig_1	234516	235313	+	AJBGEP_01015	1	persistent	2	0	1			
BEJGEH_01065	contig_1	235313	236203	+	AJBGEP_01020	1	persistent	2	0	0			
BEJGEH_01070	contig_1	236200	238257	+	HFCAGB_01020	1	persistent	2	2	1			
BEJGEH_01075	contig_1	238293	238637	+	BEJGEH_01075	1	cloud	1	1	0	GCF_000020885.1_contig_1_RGP_21	spot_14	
BEJGEH_01080	contig_1	239198	239758	+	AJBGEP_01035	1	shell	1	2	1	GCF_000020885.1_contig_1_RGP_21	spot_14	module_1
BEJGEH_01085	contig_1	239844	242501	+	AJBGEP_01040	1	shell	0	2	0	GCF_000020885.1_contig_1_RGP_21	spot_14	module_1
BEJGEH_01090	contig_1	242519	243271	+	AJBGEP_01045	1	shell	0	2	0	GCF_000020885.1_contig_1_RGP_21	spot_14	module_1
BEJGEH_01095	contig_1	243290	243802	+	AJBGEP_01050	1	shell	0	2	0	GCF_000020885.1_contig_1_RGP_21	spot_14	module_1
BEJGEH_01100	contig_1	243799	244275	+	AJBGEP_01055	1	shell	0	2	0	GCF_000020885.1_contig_1_RGP_21	spot_14	module_1
BEJGEH_01105	contig_1	244275	244805	+	HFCAGB_01055	1	shell	0	2	1	GCF_000020885.1_contig_1_RGP_21	spot_14	module_1
BEJGEH_01110	contig_1	244802	245647	+	BEJGEH_01110	1	cloud	1	1	0	GCF_000020885.1_contig_1_RGP_21	spot_14	
BEJGEH_01115	contig_1	245746	247026	-	HFCAGB_01065	1	persistent	2	1	1			
BEJGEH_01120	contig_1	247196	248617	+	HFCAGB_01070	1	persistent	2	0	0			
BEJGEH_01125	contig_1	248699	249043	+	AJBGEP_01080	1	persistent	2	0	1			
BEJGEH_01130	contig_1	249298	250284	+	BEJGEH_01130	4	cloud	10	0	0			
BEJGEH_01135	contig_1	250355	250978	-	AJBGEP_01085	1	persistent	2	0	1			
BEJGEH_01140	contig_1	251015	251815	-	AJBGEP_01090	1	persistent	2	0	0			
BEJGEH_01145	contig_1	251808	252506	-	AJBGEP_01095	1	persistent	2	0	0			
BEJGEH_01150	contig_1	252591	254108	+	HFCAGB_01095	1	persistent	2	0	0			
BEJGEH_01155	contig_1	254238	255665	+	AJBGEP_01105	1	persistent	2	0	0			
BEJGEH_01160	contig_1	255818	256975	+	AJBGEP_01110	1	persistent	2	0	1			
BEJGEH_01165	contig_1	257064	257450	-	AJBGEP_01115	1	persistent	2	0	2			
BEJGEH_01170	contig_1	257697	258998	+	BEJGEH_01170	1	persistent	2	0	1			
BEJGEH_01175	contig_1	259034	259858	-	AJBGEP_01125	1	persistent	2	0	0			
BEJGEH_01180	contig_1	259888	262560	-	AJBGEP_01130	1	persistent	2	0	0			
BEJGEH_01185	contig_1	262798	263592	-	AJBGEP_01135	1	persistent	2	0	0			
BEJGEH_01195	contig_1	264043	264768	+	AJBGEP_01145	1	persistent	2	0	0			
BEJGEH_01205	contig_1	264954	265877	+	AJBGEP_01155	1	persistent	2	0	0			
BEJGEH_01210	contig_1	266022	266747	+	AJBGEP_01160	1	persistent	2	0	0			
BEJGEH_01215	contig_1	266894	267451	+	AJBGEP_01165	1	persistent	2	0	0			
BEJGEH_01220	contig_1	267593	268789	+	AJBGEP_01170	1	persistent	2	0	0			
BEJGEH_01225	contig_1	269102	269860	+	AJBGEP_01175	1	persistent	2	0	0			
BEJGEH_01230	contig_1	269873	270730	+	AJBGEP_01180	1	persistent	2	0	0			
BEJGEH_01235	contig_1	270742	272094	+	AJBGEP_01185	1	persistent	2	0	0			
BEJGEH_01240	contig_1	272126	274537	+	AJBGEP_01190	1	persistent	2	0	0			
BEJGEH_01245	contig_1	274660	275145	+	AJBGEP_01195	1	persistent	2	0	0			
BEJGEH_01250	contig_1	275149	276174	+	AJBGEP_01200	1	persistent	2	0	0			
BEJGEH_01255	contig_1	276280	276735	+	AJBGEP_01205	1	persistent	2	0	0			
BEJGEH_01260	contig_1	276739	277527	+	AJBGEP_01210	1	persistent	2	0	0			
BEJGEH_01265	contig_1	277527	278675	+	AJBGEP_01215	1	persistent	2	0	0			
BEJGEH_01270	contig_1	278672	279268	+	AJBGEP_01220	1	persistent	2	0	0			
BEJGEH_01275	contig_1	279292	282774	+	AJBGEP_01225	1	persistent	2	0	0			
BEJGEH_01280	contig_1	282787	283746	+	AJBGEP_01230	1	persistent	2	0	1			
BEJGEH_01285	contig_1	283926	285689	+	AJBGEP_01235	1	persistent	2	0	1			
BEJGEH_01290	contig_1	285765	287906	+	AJBGEP_01240	1	persistent	2	0	0			
BEJGEH_01295	contig_1	287962	288351	+	AJBGEP_01245	1	persistent	2	0	0			
BEJGEH_01300	contig_1	288414	289706	+	AJBGEP_01250	1	persistent	2	0	0			
BEJGEH_01305	contig_1	289790	290050	-	AJBGEP_01255	1	persistent	2	0	0			
BEJGEH_01310	contig_1	290037	290237	-	AJBGEP_01260	1	persistent	2	0	0			
BEJGEH_01315	contig_1	290435	290980	+	AJBGEP_01265	1	persistent	2	0	0			
BEJGEH_01320	contig_1	290977	291399	+	AJBGEP_01270	1	persistent	2	0	0			
BEJGEH_01325	contig_1	291431	292132	+	AJBGEP_01275	1	persistent	2	1	1			
BEJGEH_01330	contig_1	292206	293924	-	AJBGEP_01280	1	persistent	2	1	1			
BEJGEH_01335	contig_1	294035	294742	-	AJBGEP_01285	1	persistent	2	0	0			
BEJGEH_01340	contig_1	294739	295143	-	AJBGEP_01290	1	persistent	2	0	0			
BEJGEH_01345	contig_1	295262	296077	-	AJBGEP_01295	1	persistent	2	0	0			
BEJGEH_01350	contig_1	296116	296769	-	HFCAGB_01300	1	persistent	2	0	0			
BEJGEH_01355	contig_1	296762	297793	-	AJBGEP_01305	1	persistent	2	0	0			
BEJGEH_01360	contig_1	297983	298549	+	AJBGEP_01310	1	persistent	3	0	0			
BEJGEH_01400	contig_1	304701	305504	+	AJBGEP_01350	1	persistent	3	0	0			
BEJGEH_01405	contig_1	305526	306440	-	AJBGEP_01355	1	persistent	2	0	0			
BEJGEH_01410	contig_1	306545	307720	+	AJBGEP_01360	1	persistent	2	0	0			
BEJGEH_01415	contig_1	307852	308652	+	AJBGEP_01365	1	persistent	2	0	0			
BEJGEH_01420	contig_1	308730	309500	+	AJBGEP_01370	1	persistent	2	0	0			
BEJGEH_01425	contig_1	309556	310776	-	AJBGEP_01375	1	persistent	2	0	0			
BEJGEH_01430	contig_1	310995	311750	-	AJBGEP_01380	1	persistent	2	0	0			
BEJGEH_01435	contig_1	311785	312507	+	AJBGEP_01385	1	persistent	2	0	0			
BEJGEH_01440	contig_1	312504	312971	-	AJBGEP_01390	1	persistent	2	0	0			
BEJGEH_01445	contig_1	313026	313766	+	AJBGEP_01395	1	persistent	2	0	2			
BEJGEH_01455	contig_1	314139	314501	+	BEJGEH_01455	1	cloud	1	0	1	GCF_000020885.1_contig_1_RGP_15	spot_52	
BEJGEH_01460	contig_1	314876	315145	-	BEJGEH_01460	1	cloud	0	0	2	GCF_000020885.1_contig_1_RGP_15	spot_52	
BEJGEH_01465	contig_1	315805	316290	+	BEJGEH_01465	1	cloud	0	0	2	GCF_000020885.1_contig_1_RGP_15	spot_52	
BEJGEH_01470	contig_1	316306	316977	+	BEJGEH_01470	1	cloud	0	0	2	GCF_000020885.1_contig_1_RGP_15	spot_52	
BEJGEH_01475	contig_1	316978	317262	+	BEJGEH_01475	1	cloud	1	0	1	GCF_000020885.1_contig_1_RGP_15	spot_52	
BEJGEH_01480	contig_1	317558	317944	+	AJBGEP_01505	1	persistent	2	0	3	GCF_000020885.1_contig_1_RGP_15	spot_52	
BEJGEH_01485	contig_1	317971	318357	+	AJBGEP_01510	1	persistent	1	1	2	GCF_000020885.1_contig_1_RGP_15	spot_52	
BEJGEH_01490	contig_1	318429	318860	+	BEJGEH_01490	1	cloud	1	0	1	GCF_000020885.1_contig_1_RGP_15	spot_52	
BEJGEH_01495	contig_1	318927	319184	-	IKCLMC_10255	1	cloud	0	0	5	GCF_000020885.1_contig_1_RGP_15	spot_52	
BEJGEH_01505	contig_1	320210	320509	+	BEJGEH_01505	1	cloud	0	1	2	GCF_000020885.1_contig_1_RGP_15	spot_52	
BEJGEH_01510	contig_1	320664	321095	+	PKJKAM_17265	1	cloud	0	1	1	GCF_000020885.1_contig_1_RGP_15	spot_52	
BEJGEH_01515	contig_1	321470	321691	+	AJBGEP_01570	1	shell	1	1	4	GCF_000020885.1_contig_1_RGP_15	spot_52	
BEJGEH_01520	contig_1	321714	321872	+	AJBGEP_01575	1	cloud	0	1	1	GCF_000020885.1_contig_1_RGP_15	spot_52	
