gene	contig	start	stop	strand	family	nb_copy_in_genome	partition	persistent_neighbors	shell_neighbors	cloud_neighbors	RGP	Spot	Module
ODDLKH_00160	contig_2	25520	26845	+	AJBGEP_21930	1	persistent	2	0	0			
ODDLKH_00165	contig_2	26842	28131	-	HFCAGB_22175	1	persistent	2	0	0			
ODDLKH_00170	contig_2	28143	29732	-	AJBGEP_21940	1	persistent	3	0	0			
ODDLKH_00200	contig_2	35785	36222	-	AJBGEP_21970	1	persistent	3	0	0			
ODDLKH_00205	contig_2	36379	37308	+	AJBGEP_21975	1	persistent	2	0	0			
ODDLKH_00210	contig_2	37577	39178	+	AJBGEP_21980	1	persistent	2	0	0			
ODDLKH_00215	contig_2	39210	40514	+	AJBGEP_21985	1	persistent	2	0	0			
ODDLKH_00220	contig_2	40616	42367	+	AJBGEP_21990	1	persistent	3	0	1			
ODDLKH_00225	contig_2	42331	42765	-	AJBGEP_21995	1	persistent	2	0	0			
ODDLKH_00230	contig_2	42749	43573	-	AJBGEP_22000	1	persistent	3	0	1			
ODDLKH_00235	contig_2	43878	47561	+	AJBGEP_22005	1	persistent	2	0	1			
ODDLKH_00240	contig_2	47828	49459	+	AJBGEP_22010	1	persistent	2	0	1			
ODDLKH_00245	contig_2	49549	50238	-	AJBGEP_22015	1	persistent	2	0	0			
ODDLKH_00250	contig_2	50446	50985	+	AJBGEP_22020	1	persistent	2	0	0			
ODDLKH_00255	contig_2	51032	51901	+	AJBGEP_22025	1	persistent	2	0	0			
ODDLKH_00260	contig_2	51898	52170	-	AJBGEP_22030	1	persistent	1	0	2			
ODDLKH_00265	contig_2	52268	53209	-	ONMMKP_12980	1	cloud	1	0	1	GCF_000170215.1_contig_2_RGP_2	spot_17	
ODDLKH_00270	contig_2	53471	54199	-	AJBGEP_22040	1	cloud	0	1	4	GCF_000170215.1_contig_2_RGP_2	spot_17	
ODDLKH_00275	contig_2	54778	55254	-	ODDLKH_00275	1	cloud	0	0	2	GCF_000170215.1_contig_2_RGP_2	spot_17	
ODDLKH_00280	contig_2	55575	56030	-	BEJGEH_21305	1	cloud	0	0	5	GCF_000170215.1_contig_2_RGP_2	spot_17	
ODDLKH_00285	contig_2	56027	56641	-	ODDLKH_00285	1	cloud	0	0	2	GCF_000170215.1_contig_2_RGP_2	spot_17	
ODDLKH_00290	contig_2	56648	58306	-	ODDLKH_00290	1	cloud	0	1	1	GCF_000170215.1_contig_2_RGP_2	spot_17	
ODDLKH_00295	contig_2	58309	58941	-	AJBGEP_22060	1	shell	0	1	4	GCF_000170215.1_contig_2_RGP_2	spot_17	module_38
ODDLKH_00300	contig_2	58934	60049	-	AJBGEP_22065	1	shell	0	2	0	GCF_000170215.1_contig_2_RGP_2	spot_17	module_38
ODDLKH_00305	contig_2	60040	60399	-	AJBGEP_22070	1	shell	0	2	1	GCF_000170215.1_contig_2_RGP_2	spot_17	module_38
ODDLKH_00310	contig_2	60460	60582	+	IKCLMC_05045	1	cloud	0	2	0	GCF_000170215.1_contig_2_RGP_2	spot_17	
ODDLKH_00315	contig_2	60563	62110	-	AJBGEP_22075	1	shell	1	1	1	GCF_000170215.1_contig_2_RGP_2	spot_17	module_38
ODDLKH_00320	contig_2	62110	63039	-	AJBGEP_02905	2	persistent	1	2	6	GCF_000170215.1_contig_2_RGP_2	spot_17	
ODDLKH_00325	contig_2	63726	64448	-	AJBGEP_22085	1	shell	1	1	0	GCF_000170215.1_contig_2_RGP_2	spot_17	module_38
ODDLKH_00330	contig_2	64458	65501	-	AJBGEP_22090	1	shell	0	2	0	GCF_000170215.1_contig_2_RGP_2	spot_17	module_38
ODDLKH_00335	contig_2	65489	65698	-	AJBGEP_22095	1	shell	0	2	0	GCF_000170215.1_contig_2_RGP_2	spot_17	module_38
ODDLKH_00340	contig_2	65698	66651	-	AJBGEP_22100	1	shell	0	2	0	GCF_000170215.1_contig_2_RGP_2	spot_17	module_38
ODDLKH_00345	contig_2	66651	69005	-	IKCLMC_05080	1	shell	0	2	0	GCF_000170215.1_contig_2_RGP_2	spot_17	module_38
ODDLKH_00350	contig_2	69190	69507	-	AJBGEP_22110	1	shell	0	2	0	GCF_000170215.1_contig_2_RGP_2	spot_17	module_38
ODDLKH_00355	contig_2	69559	70083	-	AJBGEP_22115	1	shell	0	2	0	GCF_000170215.1_contig_2_RGP_2	spot_17	module_38
ODDLKH_00360	contig_2	70083	71510	-	AJBGEP_22120	1	shell	0	2	0	GCF_000170215.1_contig_2_RGP_2	spot_17	module_38
ODDLKH_00365	contig_2	71500	71697	-	AJBGEP_22125	1	shell	0	2	0	GCF_000170215.1_contig_2_RGP_2	spot_17	module_38
ODDLKH_00370	contig_2	71694	72149	-	AJBGEP_22130	1	shell	0	2	0	GCF_000170215.1_contig_2_RGP_2	spot_17	module_38
ODDLKH_00375	contig_2	72309	72623	-	AJBGEP_22135	1	shell	0	2	0	GCF_000170215.1_contig_2_RGP_2	spot_17	module_38
ODDLKH_00380	contig_2	72636	73208	-	AJBGEP_22140	1	shell	0	2	0	GCF_000170215.1_contig_2_RGP_2	spot_17	module_38
ODDLKH_00385	contig_2	73244	73531	-	AJBGEP_22145	1	shell	0	2	0	GCF_000170215.1_contig_2_RGP_2	spot_17	module_38
ODDLKH_00390	contig_2	74107	74454	+	AJBGEP_22150	1	shell	1	1	1	GCF_000170215.1_contig_2_RGP_2	spot_17	module_38
ODDLKH_00395	contig_2	74587	75936	-	AJBGEP_22155	1	persistent	1	1	1			
ODDLKH_00400	contig_2	76281	77930	+	AJBGEP_22160	1	persistent	2	0	0			
ODDLKH_00410	contig_2	78371	78616	+	AJBGEP_22170	1	persistent	2	0	0			
ODDLKH_00415	contig_2	78680	79318	+	HFCAGB_22325	1	persistent	2	0	0			
ODDLKH_00420	contig_2	79315	80052	+	GEGEGB_21830	1	persistent	2	0	0			
ODDLKH_00425	contig_2	80052	82148	+	AJBGEP_22185	1	persistent	2	0	0			
ODDLKH_00430	contig_2	82291	82701	+	AJBGEP_22190	1	persistent	2	0	1			
ODDLKH_00435	contig_2	82867	83757	-	AJBGEP_22195	1	persistent	2	0	1			
ODDLKH_00440	contig_2	83772	85316	-	AJBGEP_22200	1	persistent	2	0	0			
ODDLKH_00445	contig_2	85448	86638	-	AJBGEP_22205	1	persistent	2	0	0			
ODDLKH_00450	contig_2	87000	88109	+	AJBGEP_22210	1	persistent	2	0	0			
ODDLKH_00455	contig_2	88198	89556	+	AJBGEP_22215	1	persistent	2	0	0			
ODDLKH_00460	contig_2	89720	90637	+	AJBGEP_22220	1	persistent	2	0	0			
ODDLKH_00465	contig_2	90818	91315	+	AJBGEP_22225	1	persistent	2	0	0			
ODDLKH_00470	contig_2	91329	92201	+	AJBGEP_22230	1	persistent	2	0	0			
ODDLKH_00475	contig_2	92300	94720	-	HFCAGB_22385	1	persistent	2	0	0			
ODDLKH_00480	contig_2	94891	95259	+	AJBGEP_22240	1	persistent	2	0	0			
ODDLKH_00485	contig_2	95368	95976	+	AJBGEP_22245	1	persistent	2	0	0			
ODDLKH_00490	contig_2	96155	97480	+	AJBGEP_22250	1	persistent	3	0	0			
ODDLKH_00495	contig_2	97462	97590	+	AJBGEP_22255	1	persistent	2	0	0			
ODDLKH_00500	contig_2	97609	97821	+	AJBGEP_22260	1	persistent	3	0	0			
ODDLKH_00505	contig_2	97920	98435	-	AJBGEP_22265	1	persistent	2	0	0			
ODDLKH_00510	contig_2	98682	99992	+	HFCAGB_22420	1	persistent	2	0	1			
ODDLKH_00515	contig_2	100080	101078	+	AJBGEP_22275	1	persistent	2	0	1			
ODDLKH_00520	contig_2	101246	101488	+	AJBGEP_22280	1	persistent	2	0	0			
ODDLKH_00525	contig_2	101662	102645	-	AJBGEP_22285	1	persistent	2	0	0			
ODDLKH_00530	contig_2	102710	104125	+	AJBGEP_22290	1	persistent	2	0	0			
ODDLKH_00535	contig_2	104157	105236	+	AJBGEP_22295	1	persistent	2	0	0			
ODDLKH_00540	contig_2	105422	106615	+	HFCAGB_22450	1	persistent	2	0	0			
ODDLKH_00545	contig_2	106802	107515	+	AJBGEP_22305	1	persistent	2	0	0			
ODDLKH_00550	contig_2	107644	108060	+	AJBGEP_22310	1	persistent	2	0	0			
ODDLKH_00555	contig_2	108063	108419	+	AJBGEP_22315	1	persistent	2	0	0			
ODDLKH_00560	contig_2	108420	108758	-	HFCAGB_22470	1	persistent	2	0	0			
ODDLKH_00565	contig_2	108745	109188	-	BEJGEH_21585	1	persistent	2	0	0			
ODDLKH_00570	contig_2	109332	112157	-	AJBGEP_22330	1	persistent	2	0	0			
ODDLKH_00575	contig_2	112405	112935	+	AJBGEP_22335	1	persistent	2	0	0			
ODDLKH_00580	contig_2	113976	114608	+	AJBGEP_22340	1	persistent	2	0	0			
ODDLKH_00585	contig_2	114605	115993	+	AJBGEP_22345	1	persistent	2	0	0			
ODDLKH_00590	contig_2	115983	117302	+	AJBGEP_22350	1	persistent	2	0	0			
ODDLKH_00595	contig_2	117299	118576	+	AJBGEP_22355	1	persistent	2	0	0			
ODDLKH_00600	contig_2	118593	135272	+	AJBGEP_22360	1	persistent	2	0	0			
ODDLKH_00605	contig_2	135312	137378	+	AJBGEP_22365	1	persistent	2	0	0			
ODDLKH_00610	contig_2	137656	137937	-	AJBGEP_22370	1	persistent	2	0	0			
ODDLKH_00615	contig_2	138500	140101	+	AJBGEP_22375	1	persistent	2	0	0			
ODDLKH_00620	contig_2	140089	140412	-	AJBGEP_22380	1	persistent	2	0	0			
ODDLKH_00625	contig_2	140499	140957	+	AJBGEP_22385	1	persistent	2	0	0			
ODDLKH_00635	contig_2	141250	141918	+	AJBGEP_22395	1	persistent	2	0	0			
ODDLKH_00640	contig_2	142265	143614	+	AJBGEP_22400	1	persistent	2	0	0			
ODDLKH_00645	contig_2	143764	145410	+	AJBGEP_22405	1	persistent	2	0	0			
ODDLKH_00650	contig_2	145505	146392	-	AJBGEP_22410	1	persistent	2	0	0			
ODDLKH_00655	contig_2	146496	146906	+	AJBGEP_22415	1	persistent	2	0	0			
ODDLKH_00660	contig_2	146899	147588	+	AJBGEP_22420	1	persistent	2	0	0			
ODDLKH_00665	contig_2	147627	149276	-	AJBGEP_22425	1	persistent	2	0	0			
ODDLKH_00670	contig_2	149273	149587	-	AJBGEP_22430	1	persistent	2	0	0			
ODDLKH_00675	contig_2	149833	151791	-	AJBGEP_22435	1	persistent	2	0	0			
ODDLKH_00680	contig_2	152223	153659	+	AJBGEP_22440	1	persistent	2	0	0			
ODDLKH_00685	contig_2	153771	154337	+	AJBGEP_22445	1	persistent	2	0	0			
ODDLKH_00690	contig_2	154334	155005	+	AJBGEP_22450	1	persistent	2	0	0			
ODDLKH_00695	contig_2	155002	155958	+	AJBGEP_22455	1	persistent	2	0	0			
ODDLKH_00700	contig_2	155951	158173	+	AJBGEP_22460	1	persistent	2	0	0			
ODDLKH_00705	contig_2	158170	158790	+	AJBGEP_22465	1	persistent	2	0	0			
ODDLKH_00710	contig_2	159135	160445	+	AJBGEP_22470	1	persistent	2	0	1			
ODDLKH_00715	contig_2	160603	161292	-	AJBGEP_22475	1	persistent	2	0	1			
ODDLKH_00720	contig_2	161469	163616	-	AJBGEP_22480	1	persistent	2	0	0			
ODDLKH_00725	contig_2	163971	164879	-	AJBGEP_22485	1	persistent	2	0	0			
ODDLKH_00730	contig_2	165137	165571	-	AJBGEP_22490	1	persistent	2	0	0			
ODDLKH_00735	contig_2	165723	166166	-	AJBGEP_22495	1	persistent	2	0	0			
ODDLKH_00740	contig_2	166286	166621	-	AJBGEP_22500	1	persistent	2	0	1			
ODDLKH_00745	contig_2	167089	168591	+	AJBGEP_22505	1	persistent	2	0	0			
ODDLKH_00755	contig_2	168661	168750	+	AJBGEP_22515	1	persistent	2	0	1			
ODDLKH_00760	contig_2	168758	169837	-	AJBGEP_22520	1	persistent	2	0	0			
ODDLKH_00765	contig_2	169838	170506	-	AJBGEP_22525	1	persistent	2	0	0			
ODDLKH_00770	contig_2	170503	172146	-	AJBGEP_22530	1	persistent	2	0	0			
ODDLKH_00775	contig_2	172280	173617	-	AJBGEP_22535	1	persistent	2	0	0			
ODDLKH_00780	contig_2	173757	174518	-	AJBGEP_22540	1	persistent	2	0	1			
ODDLKH_00785	contig_2	174816	177083	-	AJBGEP_22545	1	persistent	2	0	0			
ODDLKH_00790	contig_2	177316	178248	-	AJBGEP_22550	1	persistent	2	0	0			
ODDLKH_00795	contig_2	178520	179872	+	AJBGEP_22555	1	persistent	2	0	0			
ODDLKH_00800	contig_2	179956	181386	+	AJBGEP_22560	1	persistent	2	0	0			
ODDLKH_00805	contig_2	181475	183121	-	AJBGEP_07745	2	persistent	4	0	0			
ODDLKH_00810	contig_2	183217	184557	-	AJBGEP_22570	1	persistent	2	0	0			
ODDLKH_00815	contig_2	184704	184970	-	AJBGEP_22575	1	persistent	2	0	0			
ODDLKH_00820	contig_2	185287	186006	-	AJBGEP_22580	1	persistent	2	0	0			
ODDLKH_00825	contig_2	186003	187634	-	AJBGEP_22585	1	persistent	2	0	0			
ODDLKH_00830	contig_2	187990	190419	+	AJBGEP_22590	1	persistent	2	0	0			
ODDLKH_00835	contig_2	190433	191059	+	AJBGEP_22595	1	persistent	2	0	0			
ODDLKH_00840	contig_2	191052	191825	+	AJBGEP_22600	1	persistent	2	0	0			
ODDLKH_00845	contig_2	191901	192494	+	AJBGEP_22605	1	persistent	2	0	0			
ODDLKH_00850	contig_2	192578	193978	-	AJBGEP_22610	1	persistent	2	0	0			
ODDLKH_00855	contig_2	194327	195187	+	AJBGEP_22615	1	persistent	1	0	4			
ODDLKH_00865	contig_2	195481	195843	-	AJBGEP_22625	1	cloud	2	0	0			
ODDLKH_00870	contig_2	195996	196268	-	AJBGEP_22630	1	persistent	1	0	4			
ODDLKH_00875	contig_2	196280	197155	-	AJBGEP_22635	1	persistent	2	1	1			
ODDLKH_00880	contig_2	197959	198252	+	AJBGEP_22640	1	persistent	3	0	1	GCF_000170215.1_contig_2_RGP_4	spot_50	
ODDLKH_00885	contig_2	198249	198740	+	ONMMKP_18635	1	persistent	2	0	4	GCF_000170215.1_contig_2_RGP_4	spot_50	
ODDLKH_00890	contig_2	198943	199410	+	ODDLKH_00890	1	cloud	1	0	2	GCF_000170215.1_contig_2_RGP_4	spot_50	module_79
ODDLKH_00895	contig_2	200288	200578	+	LNHIMF_22045	1	cloud	0	0	3	GCF_000170215.1_contig_2_RGP_4	spot_50	module_79
ODDLKH_00900	contig_2	200613	201152	+	LNHIMF_22050	1	cloud	0	0	2	GCF_000170215.1_contig_2_RGP_4	spot_50	module_79
ODDLKH_00905	contig_2	201162	203600	+	LNHIMF_22055	1	cloud	0	0	2	GCF_000170215.1_contig_2_RGP_4	spot_50	module_79
ODDLKH_00910	contig_2	203617	204408	+	ODDLKH_00910	1	cloud	0	0	2	GCF_000170215.1_contig_2_RGP_4	spot_50	module_79
ODDLKH_00915	contig_2	204441	204935	+	LNHIMF_22065	1	cloud	0	0	3	GCF_000170215.1_contig_2_RGP_4	spot_50	module_79
ODDLKH_00920	contig_2	205153	205968	+	ODDLKH_00920	1	cloud	0	0	2	GCF_000170215.1_contig_2_RGP_4	spot_50	
ODDLKH_00925	contig_2	206201	206998	+	LNHIMF_22075	1	cloud	0	0	4	GCF_000170215.1_contig_2_RGP_4	spot_50	module_64
ODDLKH_00930	contig_2	207026	207790	+	LNHIMF_22080	1	cloud	0	0	3	GCF_000170215.1_contig_2_RGP_4	spot_50	module_64
ODDLKH_00935	contig_2	208099	208197	+	HFCAGB_24380	1	cloud	0	0	3	GCF_000170215.1_contig_2_RGP_4	spot_50	module_64
ODDLKH_00940	contig_2	208223	208795	+	LNHIMF_22090	1	cloud	0	0	2	GCF_000170215.1_contig_2_RGP_4	spot_50	module_64
ODDLKH_00945	contig_2	208868	209080	+	HFCAGB_24370	1	cloud	0	0	2	GCF_000170215.1_contig_2_RGP_4	spot_50	module_64
ODDLKH_00950	contig_2	209356	209502	+	HFCAGB_24365	1	cloud	0	0	2	GCF_000170215.1_contig_2_RGP_4	spot_50	module_64
ODDLKH_00955	contig_2	209528	210376	+	HFCAGB_24360	1	cloud	1	0	2	GCF_000170215.1_contig_2_RGP_4	spot_50	module_64
ODDLKH_00960	contig_2	210521	211273	-	GEGEGB_22315	1	persistent	2	0	5			
ODDLKH_00970	contig_2	212175	212750	-	AJBGEP_22670	1	persistent	2	0	3			
ODDLKH_00975	contig_2	212787	214490	-	AJBGEP_22675	1	persistent	2	0	0			
ODDLKH_00980	contig_2	214466	214813	-	AJBGEP_22680	1	persistent	2	0	0			
ODDLKH_00985	contig_2	214934	216235	-	AJBGEP_22685	1	persistent	2	0	0			
ODDLKH_00990	contig_2	216350	217786	-	AJBGEP_22690	1	persistent	2	0	0			
ODDLKH_00995	contig_2	218088	218603	+	AJBGEP_22695	1	persistent	2	0	0			
ODDLKH_01000	contig_2	218662	219924	-	AJBGEP_22700	1	persistent	2	0	0			
ODDLKH_01005	contig_2	220179	220472	+	AJBGEP_22705	1	persistent	2	0	0			
ODDLKH_01010	contig_2	220516	222162	+	AJBGEP_22710	1	persistent	2	0	0			
ODDLKH_01015	contig_2	222406	222759	+	AJBGEP_22715	1	persistent	2	0	0			
ODDLKH_01020	contig_2	222807	223664	-	AJBGEP_22720	1	persistent	2	0	0			
ODDLKH_01025	contig_2	223946	224974	-	AJBGEP_22725	1	persistent	2	0	0			
ODDLKH_01030	contig_2	225015	225581	+	AJBGEP_22730	1	persistent	2	0	1			
ODDLKH_01035	contig_2	225603	225776	+	AJBGEP_22735	1	cloud	2	0	0			
ODDLKH_01040	contig_2	226061	226648	-	AJBGEP_22740	1	persistent	2	0	1			
ODDLKH_01045	contig_2	226905	227222	+	AJBGEP_22745	1	persistent	2	0	0			
ODDLKH_01050	contig_2	227239	227772	-	HFCAGB_22885	1	persistent	2	0	0			
ODDLKH_01055	contig_2	227884	228243	-	AJBGEP_22755	1	persistent	2	0	0			
ODDLKH_01060	contig_2	228254	228649	-	AJBGEP_22760	1	persistent	2	0	0			
ODDLKH_01065	contig_2	228660	229394	-	AJBGEP_22765	1	persistent	2	0	0			
ODDLKH_01070	contig_2	229387	231177	-	AJBGEP_22770	1	persistent	2	0	0			
ODDLKH_01075	contig_2	231500	232477	+	AJBGEP_22775	1	persistent	2	0	0			
ODDLKH_01080	contig_2	232703	234205	+	AJBGEP_22780	1	persistent	2	0	2			
ODDLKH_01085	contig_2	234213	234590	+	GEGEGB_23220	1	cloud	2	0	0			
ODDLKH_01090	contig_2	234727	238053	-	AJBGEP_22790	1	persistent	2	0	2			
ODDLKH_01095	contig_2	238072	239040	-	AJBGEP_22795	1	persistent	2	0	0			
ODDLKH_01100	contig_2	239132	240184	-	AJBGEP_22800	1	persistent	2	0	0			
ODDLKH_01105	contig_2	240291	240836	+	AJBGEP_22805	1	persistent	2	0	0			
ODDLKH_01110	contig_2	240898	241638	-	HFCAGB_22945	1	persistent	2	0	0			
ODDLKH_01130	contig_2	242723	243862	-	AJBGEP_22830	1	persistent	2	0	0			
ODDLKH_01135	contig_2	243864	245408	+	AJBGEP_22835	1	persistent	2	0	0			
ODDLKH_01140	contig_2	245380	245841	+	HFCAGB_22975	1	persistent	2	0	0			
ODDLKH_01145	contig_2	245858	247177	+	AJBGEP_22845	1	persistent	2	0	0			
ODDLKH_01150	contig_2	247187	249043	+	HFCAGB_22985	1	persistent	2	0	0			
ODDLKH_01155	contig_2	249036	249986	+	AJBGEP_22855	1	persistent	2	0	0			
ODDLKH_01160	contig_2	250069	250377	+	AJBGEP_22860	1	persistent	2	0	0			
ODDLKH_01165	contig_2	250449	251729	+	AJBGEP_22865	1	persistent	2	0	0			
ODDLKH_01170	contig_2	251944	253203	+	AJBGEP_22870	1	persistent	2	0	0			
ODDLKH_01175	contig_2	253206	254210	+	AJBGEP_22875	1	persistent	2	0	0			
ODDLKH_01180	contig_2	254288	254485	+	AJBGEP_22880	1	persistent	2	0	0			
ODDLKH_01185	contig_2	254588	255886	+	AJBGEP_22885	1	persistent	2	0	0			
ODDLKH_01190	contig_2	256093	256518	+	AJBGEP_22890	1	persistent	2	0	0			
ODDLKH_01195	contig_2	256556	258994	+	AJBGEP_22895	1	persistent	2	0	0			
ODDLKH_01200	contig_2	259085	259816	+	AJBGEP_22900	1	persistent	2	0	0			
ODDLKH_01205	contig_2	259949	260353	+	AJBGEP_22905	1	persistent	2	0	0			
ODDLKH_01210	contig_2	260368	261066	+	HFCAGB_23045	1	persistent	2	0	1			
ODDLKH_01215	contig_2	261066	262136	+	AJBGEP_22915	1	persistent	2	0	0			
ODDLKH_01220	contig_2	262133	262792	+	AJBGEP_22920	1	persistent	2	0	1			
ODDLKH_01225	contig_2	262810	263208	+	AJBGEP_22925	1	persistent	2	0	0			
ODDLKH_01230	contig_2	263218	263856	+	AJBGEP_22930	1	persistent	2	0	0			
ODDLKH_01235	contig_2	263859	265022	+	HFCAGB_23070	1	persistent	2	0	0			
ODDLKH_01240	contig_2	265107	266729	+	HFCAGB_23075	1	persistent	2	0	0			
ODDLKH_01245	contig_2	266774	267049	-	AJBGEP_22945	1	persistent	2	0	0			
ODDLKH_01250	contig_2	267180	267482	-	AJBGEP_22950	1	persistent	2	0	0			
ODDLKH_01255	contig_2	267693	268442	+	AJBGEP_22955	1	persistent	2	0	0			
ODDLKH_01260	contig_2	268439	269194	-	AJBGEP_22960	1	persistent	2	0	0			
ODDLKH_01265	contig_2	269299	270363	-	AJBGEP_22965	1	persistent	2	0	0			
ODDLKH_01270	contig_2	270726	272123	+	AJBGEP_22970	1	persistent	2	0	1			
ODDLKH_01275	contig_2	272139	272444	+	AJBGEP_22975	1	persistent	2	0	0			
ODDLKH_01280	contig_2	272454	272918	+	AJBGEP_22980	1	persistent	2	0	1			
ODDLKH_01285	contig_2	272932	273582	+	AJBGEP_22985	1	persistent	2	0	0			
ODDLKH_01290	contig_2	273592	274446	+	AJBGEP_22990	1	persistent	2	0	0			
ODDLKH_01295	contig_2	274446	275132	+	AJBGEP_22995	1	persistent	2	0	1			
ODDLKH_01300	contig_2	275261	275536	-	AJBGEP_23000	1	persistent	2	0	0			
ODDLKH_01305	contig_2	276007	276402	+	AJBGEP_23005	1	persistent	2	0	1			
ODDLKH_01310	contig_2	276409	276723	+	AJBGEP_23010	1	persistent	2	0	0			
ODDLKH_01315	contig_2	276728	276955	+	AJBGEP_23015	1	persistent	2	0	0			
ODDLKH_01320	contig_2	276997	277446	+	AJBGEP_23020	1	persistent	2	0	0			
ODDLKH_01325	contig_2	277594	278520	+	AJBGEP_23025	1	persistent	2	0	0			
ODDLKH_01330	contig_2	278570	279205	-	AJBGEP_23030	1	persistent	2	0	0			
ODDLKH_01335	contig_2	279425	280045	+	AJBGEP_23035	1	persistent	2	0	0			
ODDLKH_01340	contig_2	280341	281750	+	AJBGEP_23040	1	persistent	2	0	1			
ODDLKH_01345	contig_2	281862	282524	-	AJBGEP_23045	1	persistent	2	0	1			
ODDLKH_01350	contig_2	282627	283592	-	AJBGEP_23050	1	persistent	2	0	0			
ODDLKH_01355	contig_2	283673	284521	-	AJBGEP_23055	1	persistent	2	0	0			
ODDLKH_01360	contig_2	284609	284995	+	AJBGEP_23060	1	persistent	2	0	0			
ODDLKH_01365	contig_2	285053	286996	-	AJBGEP_23065	1	persistent	2	0	0			
ODDLKH_01370	contig_2	287264	288004	+	AJBGEP_23070	1	persistent	2	0	0			
ODDLKH_01375	contig_2	287994	288551	-	AJBGEP_23075	1	persistent	2	0	0			
ODDLKH_01380	contig_2	288878	289084	+	AJBGEP_23080	1	persistent	2	0	1			
ODDLKH_01385	contig_2	289169	290512	-	AJBGEP_23085	1	persistent	2	0	1			
ODDLKH_01395	contig_2	290695	291333	-	AJBGEP_23095	1	persistent	2	0	0			
ODDLKH_01400	contig_2	291546	293279	+	AJBGEP_23100	1	persistent	2	0	0			
ODDLKH_01405	contig_2	293276	297055	+	HFCAGB_23250	1	persistent	2	0	0			
ODDLKH_01410	contig_2	297058	297402	+	AJBGEP_23110	1	persistent	2	0	0			
ODDLKH_01415	contig_2	297457	298665	-	AJBGEP_23115	1	persistent	2	0	0			
ODDLKH_01420	contig_2	298662	299822	-	HFCAGB_23265	1	persistent	2	0	0			
ODDLKH_01425	contig_2	300235	300765	-	AJBGEP_23125	1	persistent	2	0	0			
ODDLKH_01430	contig_2	300992	301990	-	AJBGEP_23130	1	persistent	2	0	0			
ODDLKH_01435	contig_2	302165	303544	+	AJBGEP_23135	1	persistent	2	1	0			
ODDLKH_01440	contig_2	303632	303856	-	AJBGEP_23140	1	shell	1	1	0	GCF_000170215.1_contig_2_RGP_3	spot_30	module_39
ODDLKH_01445	contig_2	304036	304869	+	AJBGEP_23145	1	shell	0	2	0	GCF_000170215.1_contig_2_RGP_3	spot_30	module_39
ODDLKH_01450	contig_2	304920	306353	-	AJBGEP_23150	1	shell	0	2	1	GCF_000170215.1_contig_2_RGP_3	spot_30	module_39
ODDLKH_01455	contig_2	306812	308248	+	BEJGEH_22490	1	shell	0	2	1	GCF_000170215.1_contig_2_RGP_3	spot_30	module_39
