gene	contig	start	stop	strand	family	nb_copy_in_genome	partition	persistent_neighbors	shell_neighbors	cloud_neighbors	RGP	Spot	Module
IKCLMC_01075	contig_46	20516	21094	+	AJBGEP_06455	4	shell	0	3	1	GCF_000171415.1_contig_46_RGP_0		module_13
IKCLMC_01080	contig_46	21300	22067	+	IKCLMC_01080	1	cloud	0	2	0	GCF_000171415.1_contig_46_RGP_0		
IKCLMC_01085	contig_46	22381	22782	+	AJBGEP_06465	4	shell	0	3	2	GCF_000171415.1_contig_46_RGP_0		module_13
IKCLMC_01090	contig_46	22793	23536	+	AJBGEP_06470	4	shell	0	2	0	GCF_000171415.1_contig_46_RGP_0		module_13
IKCLMC_01095	contig_46	23587	23982	+	AJBGEP_06475	4	shell	0	2	0	GCF_000171415.1_contig_46_RGP_0		module_13
IKCLMC_01100	contig_46	24003	24317	+	AJBGEP_06480	4	shell	0	2	0	GCF_000171415.1_contig_46_RGP_0		module_13
IKCLMC_01105	contig_46	24289	27384	+	AJBGEP_06485	4	shell	0	2	2	GCF_000171415.1_contig_46_RGP_0		
IKCLMC_01110	contig_46	27387	27716	+	AJBGEP_06490	4	shell	0	2	0	GCF_000171415.1_contig_46_RGP_0		module_13
IKCLMC_01115	contig_46	27726	28424	+	AJBGEP_06495	4	shell	0	3	0	GCF_000171415.1_contig_46_RGP_0		module_13
IKCLMC_01120	contig_46	28416	29021	-	AJBGEP_06500	4	shell	0	2	0	GCF_000171415.1_contig_46_RGP_0		
IKCLMC_01125	contig_46	29066	29713	+	AJBGEP_06505	4	shell	0	3	1	GCF_000171415.1_contig_46_RGP_0		module_13
IKCLMC_01130	contig_46	29727	30062	-	IKCLMC_00420	3	cloud	0	1	0	GCF_000171415.1_contig_46_RGP_0		
IKCLMC_01135	contig_47	315	1904	+	AJBGEP_21940	1	persistent	3	0	0			
IKCLMC_01140	contig_47	1916	3205	+	HFCAGB_22175	1	persistent	2	0	0			
IKCLMC_01145	contig_47	3202	4527	-	AJBGEP_21930	1	persistent	2	0	0			
IKCLMC_01150	contig_47	4533	5996	-	AJBGEP_21925	1	persistent	2	0	0			
IKCLMC_01155	contig_47	6184	6639	+	AJBGEP_21920	1	persistent	2	0	0			
IKCLMC_01160	contig_47	6681	7373	-	AJBGEP_21915	1	persistent	2	0	0			
IKCLMC_01165	contig_47	7385	7657	-	AJBGEP_21910	1	persistent	2	0	0			
IKCLMC_01170	contig_47	7844	8434	-	AJBGEP_21905	1	persistent	2	0	0			
IKCLMC_01175	contig_47	8476	9147	-	AJBGEP_21900	1	persistent	2	0	0			
IKCLMC_01180	contig_47	9157	10221	-	AJBGEP_21895	1	persistent	2	0	0			
IKCLMC_01185	contig_47	10262	11035	-	HFCAGB_22130	1	persistent	2	0	0			
IKCLMC_01190	contig_47	11128	11616	+	AJBGEP_21885	1	persistent	2	0	0			
IKCLMC_01195	contig_47	11980	13875	+	AJBGEP_21880	1	persistent	2	0	0			
IKCLMC_01200	contig_47	13875	14510	+	HFCAGB_22115	1	persistent	2	0	0			
IKCLMC_01205	contig_47	14503	15261	+	HFCAGB_22110	1	persistent	3	0	0			
IKCLMC_01210	contig_47	15242	15442	+	BEJGEH_21105	1	persistent	2	0	0			
IKCLMC_01215	contig_47	15444	16214	+	AJBGEP_21860	1	persistent	3	0	0			
IKCLMC_01220	contig_47	16211	17344	+	AJBGEP_21855	1	persistent	2	0	3			
IKCLMC_01225	contig_47	18004	18141	+	GEGEGB_18290	1	cloud	3	0	2			
IKCLMC_01230	contig_47	18095	18439	+	PKJKAM_01095	1	persistent	3	0	3			
IKCLMC_01235	contig_47	18441	18722	-	ODDLKH_00070	1	persistent	2	0	1			
IKCLMC_01240	contig_47	18809	23032	-	AJBGEP_21835	1	persistent	3	0	1			
IKCLMC_01245	contig_47	23109	27137	-	HFCAGB_22070	1	persistent	2	0	0			
IKCLMC_01255	contig_47	27455	27820	-	AJBGEP_21820	1	persistent	2	0	0			
IKCLMC_01260	contig_47	27887	28384	-	AJBGEP_21815	1	persistent	2	0	0			
IKCLMC_01265	contig_47	28804	29508	-	AJBGEP_21810	1	persistent	2	0	0			
IKCLMC_01270	contig_47	29512	29940	-	AJBGEP_21805	1	persistent	2	0	0			
IKCLMC_01275	contig_47	30098	30643	-	AJBGEP_21800	1	persistent	2	0	0			
IKCLMC_01280	contig_47	30645	31028	-	AJBGEP_21795	1	persistent	2	0	0			
IKCLMC_01285	contig_48	1258	1560	+	IKCLMC_01285	1	cloud	0	0	1	GCF_000171415.1_contig_48_RGP_0		
IKCLMC_01290	contig_48	1615	1833	+	IKCLMC_01290	1	cloud	0	0	2	GCF_000171415.1_contig_48_RGP_0		
IKCLMC_01300	contig_48	2251	2538	-	AJBGEP_05025	1	cloud	0	0	6	GCF_000171415.1_contig_48_RGP_0		
IKCLMC_01305	contig_48	2623	2781	-	AJBGEP_14130	1	cloud	0	0	3	GCF_000171415.1_contig_48_RGP_0		
IKCLMC_01310	contig_48	3238	3900	-	IKCLMC_01310	1	cloud	0	0	2	GCF_000171415.1_contig_48_RGP_0		module_26
IKCLMC_01315	contig_48	3900	4286	-	IKCLMC_01315	1	cloud	0	0	2	GCF_000171415.1_contig_48_RGP_0		module_26
IKCLMC_01320	contig_48	4279	5118	-	IKCLMC_01320	1	cloud	0	0	2	GCF_000171415.1_contig_48_RGP_0		module_26
IKCLMC_01325	contig_48	5177	5572	-	IKCLMC_01325	1	cloud	0	0	2	GCF_000171415.1_contig_48_RGP_0		module_26
IKCLMC_01330	contig_48	5672	5914	+	IKCLMC_01330	1	cloud	1	0	1	GCF_000171415.1_contig_48_RGP_0		module_26
IKCLMC_01335	contig_48	5928	6248	+	AJBGEP_05045	1	persistent	0	0	11	GCF_000171415.1_contig_48_RGP_0		
IKCLMC_01340	contig_48	6340	7224	+	IKCLMC_01340	1	cloud	1	0	1	GCF_000171415.1_contig_48_RGP_0		module_26
IKCLMC_01345	contig_48	7221	7916	+	AJBGEP_14090	1	cloud	0	0	4	GCF_000171415.1_contig_48_RGP_0		
IKCLMC_01350	contig_48	7930	8628	+	IKCLMC_01350	1	cloud	0	0	2	GCF_000171415.1_contig_48_RGP_0		module_26
IKCLMC_01355	contig_48	8736	9368	+	IKCLMC_01355	1	cloud	1	0	1	GCF_000171415.1_contig_48_RGP_0		module_26
