gene	contig	start	stop	strand	family	nb_copy_in_genome	partition	persistent_neighbors	shell_neighbors	cloud_neighbors	RGP	Spot	Module
ONMMKP_00170	contig_4	13044	14222	-	LNHIMF_10360	1	persistent	2	0	0			
ONMMKP_00180	contig_4	14872	15183	+	HFCAGB_06120	1	persistent	2	0	0			
ONMMKP_00185	contig_4	15263	15958	+	AJBGEP_10465	1	persistent	2	0	0			
ONMMKP_00190	contig_4	16032	17462	+	HFCAGB_06130	1	persistent	2	0	0			
ONMMKP_00195	contig_4	17443	17913	+	AJBGEP_10455	1	persistent	2	0	0			
ONMMKP_00200	contig_4	17902	18822	-	AJBGEP_10450	1	persistent	2	0	0			
ONMMKP_00205	contig_4	18998	19909	+	AJBGEP_10445	1	persistent	2	0	0			
ONMMKP_00210	contig_4	19986	20171	+	AJBGEP_10440	1	persistent	2	0	0			
ONMMKP_00215	contig_4	20336	22048	+	GEGEGB_04790	1	persistent	2	0	0			
ONMMKP_00220	contig_4	22027	22842	-	AJBGEP_10430	1	persistent	2	0	0			
ONMMKP_00230	contig_4	23152	23379	-	AJBGEP_10420	1	persistent	2	0	0			
ONMMKP_00235	contig_4	23508	23702	+	AJBGEP_10415	1	persistent	2	0	0			
ONMMKP_00240	contig_4	23741	24364	-	AJBGEP_10410	1	persistent	2	0	0			
ONMMKP_00245	contig_4	24646	25440	-	AJBGEP_10405	1	persistent	2	0	0			
ONMMKP_00250	contig_4	25449	25718	-	AJBGEP_10400	1	persistent	2	0	0			
ONMMKP_00255	contig_4	25728	26465	-	HFCAGB_06195	1	persistent	2	0	0			
ONMMKP_00260	contig_4	26465	26842	-	AJBGEP_10390	1	persistent	2	0	0			
ONMMKP_00265	contig_4	26842	27255	-	AJBGEP_10385	1	persistent	2	0	0			
ONMMKP_00270	contig_4	27252	28256	-	AJBGEP_10380	1	persistent	2	0	0			
ONMMKP_00275	contig_4	28261	28728	-	AJBGEP_10375	1	persistent	2	0	0			
ONMMKP_00280	contig_4	28833	30056	-	ODDLKH_12340	1	persistent	2	0	0			
ONMMKP_00285	contig_4	30053	30496	-	AJBGEP_10365	1	persistent	2	0	0			
ONMMKP_00290	contig_4	30518	31888	-	AJBGEP_10360	1	persistent	2	0	0			
ONMMKP_00295	contig_4	31888	32595	-	HFCAGB_06235	1	persistent	2	0	0			
ONMMKP_00300	contig_4	32588	33583	-	AJBGEP_10350	1	persistent	2	0	0			
ONMMKP_00305	contig_4	33576	35258	-	AJBGEP_10345	1	persistent	2	0	0			
ONMMKP_00310	contig_4	35475	35789	+	AJBGEP_10340	1	persistent	3	0	0			
ONMMKP_00315	contig_4	36561	36794	-	AJBGEP_10335	1	persistent	3	0	0			
ONMMKP_00320	contig_4	36791	37996	-	AJBGEP_10330	1	persistent	2	0	0			
ONMMKP_00325	contig_4	38182	38595	+	HFCAGB_06270	1	persistent	2	0	0			
ONMMKP_00330	contig_4	38635	40119	-	AJBGEP_10320	1	persistent	2	0	0			
ONMMKP_00335	contig_4	40191	40559	-	AJBGEP_10315	1	persistent	2	0	0			
ONMMKP_00340	contig_4	40559	40966	-	AJBGEP_10310	1	persistent	2	0	1			
ONMMKP_00345	contig_4	40981	42384	-	AJBGEP_10305	1	persistent	1	1	3			
ONMMKP_00350	contig_4	42641	44122	+	ONMMKP_00350	1	cloud	2	0	0			
ONMMKP_00355	contig_4	44201	45406	+	AJBGEP_10295	1	persistent	1	1	5			
ONMMKP_00360	contig_4	45603	46322	+	AJBGEP_10280	1	persistent	2	0	1			
ONMMKP_00365	contig_4	46381	46932	+	AJBGEP_10275	1	persistent	2	0	0			
ONMMKP_00370	contig_4	47079	47879	+	AJBGEP_10270	1	persistent	2	0	0			
ONMMKP_00375	contig_4	48033	49019	+	HFCAGB_06320	1	persistent	2	0	0			
ONMMKP_00380	contig_4	49040	49708	+	AJBGEP_10260	1	persistent	2	0	0			
ONMMKP_00385	contig_4	49705	50457	+	AJBGEP_10255	1	persistent	2	0	0			
ONMMKP_00390	contig_4	50690	51412	+	HFCAGB_06335	1	persistent	2	0	0			
ONMMKP_00395	contig_4	51479	51703	-	AJBGEP_10245	1	persistent	3	0	0			
ONMMKP_00400	contig_4	52027	52104	+	AJBGEP_10240	1	persistent	2	0	0			
ONMMKP_00405	contig_4	52167	52823	+	AJBGEP_10235	1	persistent	3	0	0			
ONMMKP_00410	contig_4	52820	54652	+	AJBGEP_10230	1	persistent	2	0	0			
ONMMKP_00415	contig_4	54709	55257	+	AJBGEP_10225	1	persistent	3	0	0			
ONMMKP_00435	contig_4	56007	56291	+	BEJGEH_05625	1	persistent	2	0	0			
ONMMKP_00440	contig_4	56511	57944	+	BEJGEH_05630	1	persistent	4	0	0			
ONMMKP_00445	contig_4	58157	58483	+	AJBGEP_10195	1	persistent	2	0	0			
ONMMKP_00455	contig_4	58722	59387	+	HFCAGB_06395	1	persistent	3	0	0			
ONMMKP_00460	contig_4	59462	60730	-	AJBGEP_10180	1	persistent	2	0	0			
ONMMKP_00465	contig_4	60900	61139	+	AJBGEP_10175	1	persistent	2	0	0			
ONMMKP_00470	contig_4	61185	61682	-	AJBGEP_10170	1	persistent	2	0	0			
ONMMKP_00475	contig_4	61922	62257	-	AJBGEP_10165	1	persistent	3	0	0			
ONMMKP_00480	contig_4	62513	63151	+	AJBGEP_10160	1	persistent	2	0	0			
ONMMKP_00485	contig_4	63330	63833	-	AJBGEP_10155	1	persistent	3	0	0			
ONMMKP_00490	contig_4	64384	64941	+	AJBGEP_10150	1	persistent	2	0	1			
ONMMKP_00495	contig_4	65476	66378	+	AJBGEP_10140	1	persistent	2	0	1			
ONMMKP_00500	contig_4	66353	67774	+	AJBGEP_10135	1	persistent	2	0	0			
ONMMKP_00505	contig_4	67792	68220	-	AJBGEP_10130	1	persistent	2	0	0			
ONMMKP_00510	contig_4	69016	69357	+	AJBGEP_10125	1	persistent	2	0	0			
ONMMKP_00515	contig_4	69360	69938	+	AJBGEP_10120	1	persistent	2	0	0			
ONMMKP_00520	contig_4	70063	70950	+	AJBGEP_10115	1	persistent	2	0	0			
ONMMKP_00525	contig_4	70947	71876	+	AJBGEP_10110	1	persistent	2	0	0			
ONMMKP_00530	contig_4	71881	73896	+	AJBGEP_10105	1	persistent	2	0	0			
ONMMKP_00535	contig_4	73917	74420	+	AJBGEP_10100	1	persistent	2	0	0			
ONMMKP_00540	contig_4	74657	76318	+	HFCAGB_06480	1	persistent	2	0	0			
ONMMKP_00545	contig_4	76479	77345	+	AJBGEP_10090	1	persistent	2	0	0			
ONMMKP_00550	contig_4	77342	78391	+	AJBGEP_10085	1	persistent	2	0	0			
ONMMKP_00555	contig_4	78409	78798	+	AJBGEP_10080	1	persistent	2	0	0			
ONMMKP_00560	contig_4	78806	79453	+	AJBGEP_10075	1	persistent	2	0	1			
ONMMKP_00565	contig_4	79361	79555	-	ODDLKH_12055	1	cloud	2	0	0			
ONMMKP_00570	contig_4	79647	80798	+	AJBGEP_10070	1	persistent	2	0	1			
ONMMKP_00575	contig_4	80791	82869	+	AJBGEP_10065	1	persistent	2	0	0			
ONMMKP_00580	contig_4	82869	83261	+	AJBGEP_10060	1	persistent	2	0	0			
ONMMKP_00585	contig_4	83498	84637	+	AJBGEP_10055	1	persistent	2	0	0			
ONMMKP_00590	contig_4	84691	86562	-	AJBGEP_10050	1	persistent	2	0	0			
ONMMKP_00595	contig_4	86751	88484	-	AJBGEP_10045	1	persistent	2	0	0			
ONMMKP_00600	contig_4	88721	89290	+	AJBGEP_10040	1	persistent	2	0	0			
ONMMKP_00605	contig_4	89310	90056	+	AJBGEP_10035	1	persistent	2	0	0			
ONMMKP_00615	contig_4	90292	91263	-	AJBGEP_10025	1	persistent	2	0	0			
ONMMKP_00620	contig_4	91260	92003	-	AJBGEP_10020	1	persistent	2	0	0			
ONMMKP_00625	contig_4	92044	92439	-	AJBGEP_10015	1	persistent	2	0	0			
ONMMKP_00630	contig_4	92492	93310	-	AJBGEP_10010	1	persistent	2	0	0			
ONMMKP_00635	contig_4	93307	93873	-	AJBGEP_10005	1	persistent	2	0	0			
ONMMKP_00640	contig_4	94198	95970	+	HFCAGB_06575	1	persistent	2	0	0			
ONMMKP_00645	contig_4	96073	96525	+	AJBGEP_09995	1	persistent	2	0	0			
ONMMKP_00650	contig_4	96555	97295	+	AJBGEP_09990	1	persistent	2	0	0			
ONMMKP_00655	contig_4	97332	97853	+	AJBGEP_09985	1	persistent	2	0	1			
ONMMKP_00660	contig_4	97884	99380	+	PKJKAM_21345	1	cloud	2	0	0			
ONMMKP_00665	contig_4	99480	100076	-	AJBGEP_09980	1	persistent	1	0	4			
ONMMKP_00670	contig_4	100285	100977	+	GEGEGB_05240	1	cloud	2	0	1			
ONMMKP_00675	contig_4	101337	101948	+	AJBGEP_09965	1	persistent	1	0	2			
ONMMKP_00680	contig_4	101957	102967	+	AJBGEP_09960	1	persistent	2	0	1			
ONMMKP_00685	contig_4	103046	103831	-	AJBGEP_09955	1	persistent	2	0	0			
ONMMKP_00690	contig_4	103828	104583	-	AJBGEP_09950	1	persistent	2	0	0			
ONMMKP_00695	contig_4	104605	105606	+	AJBGEP_09945	1	persistent	2	0	0			
ONMMKP_00700	contig_4	105622	106941	+	AJBGEP_09940	1	persistent	2	0	0			
ONMMKP_00705	contig_4	107058	108029	+	AJBGEP_09935	1	persistent	2	1	0			
ONMMKP_00710	contig_4	108102	109544	-	AJBGEP_09930	1	persistent	2	1	0			
ONMMKP_00715	contig_4	109668	110537	-	AJBGEP_09925	1	persistent	2	0	0			
ONMMKP_00720	contig_4	110879	112354	+	AJBGEP_09920	1	persistent	2	0	0			
ONMMKP_00725	contig_4	112589	114400	+	AJBGEP_09915	1	persistent	2	0	0			
ONMMKP_00730	contig_4	114438	115079	+	AJBGEP_09910	1	persistent	2	0	0			
ONMMKP_00735	contig_4	115179	116357	-	AJBGEP_09905	1	persistent	2	0	0			
ONMMKP_00740	contig_4	116488	116778	+	AJBGEP_09900	1	persistent	2	0	0			
ONMMKP_00745	contig_4	116846	117199	+	AJBGEP_09895	1	persistent	2	0	0			
ONMMKP_00750	contig_4	117293	117952	+	AJBGEP_09890	1	persistent	2	0	0			
ONMMKP_00755	contig_4	118165	120216	+	AJBGEP_09885	1	persistent	2	0	0			
ONMMKP_00760	contig_4	120251	120949	-	AJBGEP_09880	1	persistent	2	0	0			
ONMMKP_00765	contig_4	120973	121629	-	AJBGEP_09875	1	persistent	2	0	0			
ONMMKP_00770	contig_4	121737	121967	-	AJBGEP_09870	1	persistent	2	0	0			
ONMMKP_00775	contig_4	122105	122479	+	AJBGEP_09865	1	persistent	2	0	0			
ONMMKP_00780	contig_4	122480	123355	+	AJBGEP_09860	1	persistent	2	0	0			
ONMMKP_00785	contig_4	123372	123725	+	AJBGEP_09855	1	persistent	1	1	2			
ONMMKP_00800	contig_4	124088	124357	-	PKJKAM_21490	1	cloud	1	1	3	GCF_000171535.2_contig_4_RGP_7	spot_18	
ONMMKP_00805	contig_4	124372	124941	-	LNHIMF_09735	1	shell	1	1	6	GCF_000171535.2_contig_4_RGP_7	spot_18	
ONMMKP_00810	contig_4	125001	125654	-	ODDLKH_11820	1	shell	0	2	0	GCF_000171535.2_contig_4_RGP_7	spot_18	
ONMMKP_00815	contig_4	125685	125915	+	AJBGEP_09830	1	shell	0	2	2	GCF_000171535.2_contig_4_RGP_7	spot_18	module_15
ONMMKP_00820	contig_4	125969	126502	+	AJBGEP_09825	1	shell	0	2	4	GCF_000171535.2_contig_4_RGP_7	spot_18	
ONMMKP_00825	contig_4	126759	126926	-	AJBGEP_09820	1	shell	0	2	2	GCF_000171535.2_contig_4_RGP_7	spot_18	module_15
ONMMKP_00830	contig_4	127234	127725	+	PKJKAM_21520	1	shell	0	3	3	GCF_000171535.2_contig_4_RGP_7	spot_18	module_15
ONMMKP_00835	contig_4	127712	127891	+	ONMMKP_00835	1	shell	0	2	1	GCF_000171535.2_contig_4_RGP_7	spot_18	
ONMMKP_00840	contig_4	127911	128312	+	HFCAGB_06885	1	cloud	0	2	3	GCF_000171535.2_contig_4_RGP_7	spot_18	
ONMMKP_00845	contig_4	128278	129060	+	IKCLMC_21455	2	shell	1	3	2	GCF_000171535.2_contig_4_RGP_7	spot_18	
ONMMKP_00850	contig_4	129195	129881	+	IKCLMC_21455	2	shell	1	3	2	GCF_000171535.2_contig_4_RGP_7	spot_18	
ONMMKP_00855	contig_4	129830	130330	+	AJBGEP_13850	2	shell	1	3	7	GCF_000171535.2_contig_4_RGP_7	spot_18	
ONMMKP_00860	contig_4	131898	132020	+	AJBGEP_09795	1	persistent	1	2	2			
ONMMKP_00865	contig_4	132469	133083	-	AJBGEP_09790	1	persistent	2	0	1			
ONMMKP_00870	contig_4	133093	133251	-	AJBGEP_09785	1	persistent	2	0	0			
ONMMKP_00875	contig_4	133384	134298	-	ODDLKH_11765	1	persistent	2	0	3			
ONMMKP_00880	contig_4	135584	135952	-	AJBGEP_09775	1	cloud	2	1	0			
ONMMKP_00885	contig_4	136076	137284	+	ONMMKP_00885	1	persistent	2	1	6			
ONMMKP_00890	contig_4	138378	138797	+	AJBGEP_09760	1	persistent	2	1	4			
ONMMKP_00895	contig_4	139184	139660	-	AJBGEP_09755	1	persistent	2	0	2			
ONMMKP_00900	contig_4	139990	140385	-	BEJGEH_06050	1	persistent	2	0	0			
ONMMKP_00905	contig_4	141326	141790	+	AJBGEP_09745	1	persistent	2	0	0			
ONMMKP_00910	contig_4	142075	142239	+	AJBGEP_09740	1	persistent	3	0	1			
ONMMKP_00915	contig_4	142212	142445	+	AJBGEP_09735	1	persistent	2	0	0			
ONMMKP_00920	contig_4	142463	143113	+	AJBGEP_09730	1	persistent	3	0	0			
ONMMKP_00925	contig_4	143132	143323	-	AJBGEP_09725	1	persistent	2	0	1			
ONMMKP_00930	contig_4	143434	143673	-	AJBGEP_09720	1	persistent	2	0	0			
ONMMKP_00935	contig_4	143788	145329	-	AJBGEP_09715	1	persistent	2	0	0			
ONMMKP_00940	contig_4	145305	147938	-	AJBGEP_09710	1	persistent	2	0	0			
ONMMKP_00945	contig_4	147907	149190	-	AJBGEP_09705	1	persistent	2	0	0			
ONMMKP_00950	contig_4	149247	149816	+	AJBGEP_09700	1	persistent	2	0	0			
ONMMKP_00955	contig_4	149914	150600	+	AJBGEP_09695	1	persistent	2	0	0			
ONMMKP_00960	contig_4	150620	152668	+	AJBGEP_09690	1	persistent	2	0	0			
ONMMKP_00965	contig_4	152861	153742	+	AJBGEP_09685	1	persistent	2	0	0			
ONMMKP_00970	contig_4	153790	155163	-	AJBGEP_09680	1	persistent	2	0	1			
ONMMKP_00975	contig_4	155228	155335	+	HFCAGB_07180	1	cloud	2	0	0			
ONMMKP_00980	contig_4	155339	156130	+	AJBGEP_09675	1	persistent	2	0	1			
ONMMKP_00985	contig_4	156342	156581	-	AJBGEP_09670	1	persistent	2	0	0			
ONMMKP_00990	contig_4	156739	156882	+	AJBGEP_09665	1	persistent	2	0	0			
ONMMKP_00995	contig_4	156953	157240	+	AJBGEP_09660	1	persistent	2	0	0			
ONMMKP_01000	contig_4	158045	158254	+	AJBGEP_03265	2	persistent	4	0	0			
ONMMKP_01005	contig_4	158474	160219	+	AJBGEP_09650	1	persistent	2	0	0			
ONMMKP_01010	contig_4	160285	161094	+	AJBGEP_09645	1	persistent	2	0	0			
ONMMKP_01015	contig_4	161091	161657	-	AJBGEP_09640	1	persistent	2	0	0			
ONMMKP_01020	contig_4	162067	162525	-	AJBGEP_09635	1	persistent	2	0	0			
ONMMKP_01025	contig_4	162584	163435	-	AJBGEP_09630	1	persistent	2	0	0			
ONMMKP_01030	contig_4	163448	164248	-	AJBGEP_09625	1	persistent	2	0	0			
ONMMKP_01035	contig_4	164301	165269	-	AJBGEP_09620	1	persistent	2	0	0			
ONMMKP_01040	contig_4	165742	167301	+	AJBGEP_09615	1	persistent	2	0	0			
ONMMKP_01045	contig_4	167323	168924	-	AJBGEP_09610	1	persistent	2	0	0			
ONMMKP_01050	contig_4	169062	170426	-	HFCAGB_07255	1	persistent	2	0	0			
ONMMKP_01055	contig_4	170690	171268	-	AJBGEP_09600	1	persistent	2	0	0			
ONMMKP_01060	contig_4	171272	172636	-	AJBGEP_09595	1	persistent	2	0	0			
ONMMKP_01065	contig_4	172717	172896	+	AJBGEP_09590	1	persistent	2	0	0			
ONMMKP_01070	contig_4	172902	173246	-	AJBGEP_09585	1	persistent	2	0	0			
ONMMKP_01075	contig_4	173378	175288	+	AJBGEP_09580	1	persistent	2	0	0			
ONMMKP_01080	contig_4	175346	176041	+	AJBGEP_09575	1	persistent	2	0	0			
ONMMKP_01085	contig_4	176113	176694	+	AJBGEP_09570	1	persistent	2	0	0			
ONMMKP_01090	contig_4	176833	178584	+	AJBGEP_09565	1	persistent	2	0	1			
ONMMKP_01100	contig_4	178669	179784	+	AJBGEP_09545	1	persistent	2	0	1			
ONMMKP_01105	contig_4	179906	180172	-	AJBGEP_09540	1	persistent	2	0	0			
ONMMKP_01110	contig_4	180176	180988	-	AJBGEP_09535	1	persistent	2	0	0			
ONMMKP_01115	contig_4	181012	181719	-	AJBGEP_09530	1	persistent	2	0	0			
ONMMKP_01120	contig_4	181845	182138	+	AJBGEP_09525	1	persistent	2	0	0			
ONMMKP_01125	contig_4	182188	182847	+	AJBGEP_09520	1	persistent	2	0	0			
ONMMKP_01130	contig_4	182940	183386	+	AJBGEP_09515	1	persistent	2	0	0			
ONMMKP_01135	contig_4	183738	183875	+	AJBGEP_09510	1	persistent	2	0	0			
ONMMKP_01140	contig_4	184067	184240	+	AJBGEP_09505	1	persistent	2	0	0			
ONMMKP_01145	contig_4	184312	184653	-	AJBGEP_09500	1	persistent	2	0	0			
ONMMKP_01150	contig_4	184762	185292	-	AJBGEP_09495	1	persistent	2	0	0			
ONMMKP_01155	contig_4	185434	186978	-	AJBGEP_09490	1	persistent	2	0	0			
ONMMKP_01160	contig_4	187198	187917	+	AJBGEP_09485	1	persistent	2	0	0			
ONMMKP_01165	contig_4	187964	189496	-	HFCAGB_07370	1	persistent	2	0	0			
ONMMKP_01170	contig_4	189819	191117	+	AJBGEP_09475	1	persistent	2	0	0			
ONMMKP_01175	contig_4	191131	192201	+	AJBGEP_09470	1	persistent	2	0	0			
ONMMKP_01180	contig_4	192263	193996	-	AJBGEP_09465	1	persistent	2	0	0			
ONMMKP_01185	contig_4	194093	195007	-	HFCAGB_07390	1	persistent	2	0	0			
ONMMKP_01190	contig_4	195178	195789	+	AJBGEP_09455	1	persistent	2	0	0			
ONMMKP_01195	contig_4	195803	196537	-	AJBGEP_09450	1	persistent	2	0	0			
ONMMKP_01200	contig_4	196706	196960	+	AJBGEP_09445	1	persistent	2	0	0			
ONMMKP_01205	contig_4	197023	198735	-	HFCAGB_07410	1	persistent	2	0	0			
ONMMKP_01210	contig_4	198949	200223	-	AJBGEP_09435	1	persistent	2	0	0			
ONMMKP_01215	contig_4	200618	200707	-	AJBGEP_09430	1	persistent	2	0	0			
ONMMKP_01220	contig_4	200720	201856	-	HFCAGB_07425	1	persistent	2	0	0			
ONMMKP_01225	contig_4	201868	203412	-	HFCAGB_07430	1	persistent	2	0	0			
ONMMKP_01230	contig_4	203487	204335	-	AJBGEP_09415	1	persistent	2	0	0			
ONMMKP_01235	contig_4	204332	204736	-	HFCAGB_07440	1	persistent	2	0	0			
ONMMKP_01240	contig_4	204726	205322	-	AJBGEP_09405	1	persistent	2	0	0			
ONMMKP_01245	contig_4	205319	206050	-	AJBGEP_09400	1	persistent	2	0	0			
ONMMKP_01250	contig_4	206069	207862	-	AJBGEP_09395	1	persistent	2	0	0			
ONMMKP_01255	contig_4	207859	208977	-	AJBGEP_09390	1	persistent	2	0	1			
ONMMKP_01260	contig_4	209472	210737	+	AJBGEP_09385	1	persistent	2	0	2			
ONMMKP_01265	contig_4	210896	211987	-	HFCAGB_07475	1	persistent	2	0	2			
ONMMKP_01270	contig_4	212104	212688	-	AJBGEP_09375	1	persistent	2	0	0			
ONMMKP_01275	contig_4	212964	213242	+	AJBGEP_09370	1	persistent	2	0	0			
ONMMKP_01280	contig_4	213287	214945	-	AJBGEP_09365	1	persistent	2	0	0			
ONMMKP_01285	contig_4	215097	216044	-	AJBGEP_09360	1	persistent	2	0	0			
ONMMKP_01290	contig_4	216250	217101	-	AJBGEP_09355	1	persistent	2	0	0			
ONMMKP_01295	contig_4	217098	217721	-	AJBGEP_09350	1	persistent	2	0	0			
ONMMKP_01300	contig_4	218035	219291	+	AJBGEP_09345	1	persistent	2	0	0			
ONMMKP_01305	contig_4	219332	220414	+	AJBGEP_09340	1	persistent	2	0	0			
ONMMKP_01310	contig_4	220414	221247	+	AJBGEP_09335	1	persistent	2	0	0			
ONMMKP_01315	contig_4	221244	221633	+	AJBGEP_09330	1	persistent	2	0	0			
ONMMKP_01320	contig_4	221637	222446	+	AJBGEP_09325	1	persistent	2	0	0			
ONMMKP_01325	contig_4	222484	223338	+	AJBGEP_09320	1	persistent	2	0	1			
ONMMKP_01330	contig_4	223392	224492	-	AJBGEP_09315	1	persistent	2	0	1			
ONMMKP_01335	contig_4	224759	224989	+	AJBGEP_09310	1	persistent	2	0	0			
ONMMKP_01340	contig_4	225069	225422	-	AJBGEP_09305	1	persistent	2	0	0			
ONMMKP_01345	contig_4	225599	227023	+	IKCLMC_22000	1	persistent	2	0	0			
ONMMKP_01350	contig_4	227024	227674	-	AJBGEP_09295	1	persistent	2	0	0			
ONMMKP_01355	contig_4	227667	229463	-	AJBGEP_09290	1	persistent	2	0	0			
ONMMKP_01360	contig_4	229804	231201	+	HFCAGB_07570	1	persistent	2	0	0			
ONMMKP_01365	contig_4	231589	235332	+	AJBGEP_09280	1	persistent	2	0	0			
ONMMKP_01370	contig_4	235329	236867	+	AJBGEP_08325	2	persistent	4	0	0			
ONMMKP_01375	contig_4	236864	237574	+	AJBGEP_09270	1	persistent	2	0	0			
ONMMKP_01380	contig_4	237574	238251	+	AJBGEP_09265	1	persistent	2	0	1			
ONMMKP_01385	contig_4	238494	240023	+	AJBGEP_09260	1	persistent	2	0	0			
ONMMKP_01400	contig_4	241536	242378	-	AJBGEP_09245	1	persistent	2	0	1			
ONMMKP_01405	contig_4	242429	242887	-	AJBGEP_09240	1	persistent	2	0	0			
ONMMKP_01410	contig_4	243007	243903	+	AJBGEP_09235	1	persistent	2	0	0			
ONMMKP_01415	contig_4	243994	245007	+	AJBGEP_09230	1	persistent	2	0	0			
ONMMKP_01420	contig_4	245210	246118	+	AJBGEP_09225	1	persistent	2	0	0			
ONMMKP_01425	contig_4	246250	246663	-	AJBGEP_09220	1	persistent	2	0	0			
ONMMKP_01430	contig_4	247326	247943	+	AJBGEP_09215	1	persistent	2	0	0			
ONMMKP_01435	contig_4	248140	250818	-	AJBGEP_09210	1	persistent	3	0	1			
ONMMKP_01440	contig_4	251295	251942	+	AJBGEP_09205	1	persistent	2	0	0			
ONMMKP_01445	contig_4	252719	254350	+	AJBGEP_09200	1	persistent	2	0	0			
ONMMKP_01450	contig_4	254473	255393	+	AJBGEP_09195	1	persistent	2	0	0			
ONMMKP_01455	contig_4	255408	256316	+	AJBGEP_09190	1	persistent	2	0	0			
ONMMKP_01460	contig_4	256328	257335	+	AJBGEP_09185	1	persistent	2	0	0			
ONMMKP_01465	contig_4	257332	258336	+	AJBGEP_09180	1	persistent	2	0	0			
ONMMKP_01470	contig_4	258384	259220	+	AJBGEP_09175	1	persistent	2	0	0			
ONMMKP_01475	contig_4	259268	259597	-	AJBGEP_09170	1	persistent	2	0	0			
ONMMKP_01480	contig_4	259631	261091	-	AJBGEP_09165	1	persistent	2	0	0			
ONMMKP_01485	contig_4	261234	261407	+	AJBGEP_09160	1	persistent	2	0	0			
ONMMKP_01490	contig_4	261451	261747	-	AJBGEP_09155	1	persistent	2	0	0			
ONMMKP_01495	contig_4	261971	262699	+	AJBGEP_09150	1	persistent	2	0	0			
ONMMKP_01500	contig_4	262759	263160	-	AJBGEP_09145	1	persistent	2	0	0			
ONMMKP_01505	contig_4	263321	263860	-	AJBGEP_09140	1	persistent	2	0	0			
ONMMKP_01510	contig_4	263917	264660	-	AJBGEP_09135	1	persistent	3	0	0			
ONMMKP_01515	contig_4	264686	265090	-	AJBGEP_09130	1	persistent	2	0	0			
ONMMKP_01520	contig_4	265428	266066	+	AJBGEP_09125	1	persistent	3	0	0			
ONMMKP_01525	contig_4	266148	267026	-	AJBGEP_09120	1	persistent	2	0	0			
ONMMKP_01530	contig_4	267046	267552	-	AJBGEP_09115	1	persistent	2	0	0			
ONMMKP_01535	contig_4	267626	268129	-	AJBGEP_09110	1	persistent	2	0	0			
ONMMKP_01540	contig_4	268219	268401	-	AJBGEP_07970	3	persistent	6	0	0			
