gene	contig	start	stop	strand	family	nb_copy_in_genome	partition	persistent_neighbors	shell_neighbors	cloud_neighbors	RGP	Spot	Module
HFCAGB_00350	contig_1	76863	80090	+	AJBGEP_00345	1	persistent	2	0	1			
HFCAGB_00355	contig_1	80364	80759	+	AJBGEP_00360	1	persistent	2	0	1			
HFCAGB_00360	contig_1	80836	81432	-	AJBGEP_00365	1	persistent	2	0	0			
HFCAGB_00365	contig_1	81542	82327	-	AJBGEP_00370	1	persistent	2	0	0			
HFCAGB_00370	contig_1	82381	83934	-	AJBGEP_00375	1	persistent	2	0	0			
HFCAGB_00375	contig_1	83997	85214	-	AJBGEP_00380	1	persistent	2	0	0			
HFCAGB_00380	contig_1	85326	86468	-	AJBGEP_00385	1	persistent	2	0	0			
HFCAGB_00385	contig_1	86503	88020	-	HFCAGB_00385	1	persistent	2	0	0			
HFCAGB_00390	contig_1	88501	89271	+	AJBGEP_00395	1	persistent	2	0	0			
HFCAGB_00395	contig_1	89287	90228	+	AJBGEP_00400	1	persistent	2	0	0			
HFCAGB_00400	contig_1	90278	91564	+	AJBGEP_00405	1	persistent	2	0	0			
HFCAGB_00405	contig_1	91561	91848	+	AJBGEP_00410	1	persistent	2	0	0			
HFCAGB_00415	contig_1	91995	93335	+	AJBGEP_00420	1	persistent	2	0	0			
HFCAGB_00420	contig_1	93424	93654	+	AJBGEP_00425	1	persistent	3	0	0			
HFCAGB_00425	contig_1	93754	94284	+	AJBGEP_00450	1	persistent	3	0	0			
HFCAGB_00430	contig_1	94277	96139	+	AJBGEP_00455	1	persistent	2	0	0			
HFCAGB_00435	contig_1	96338	96817	+	AJBGEP_00460	1	persistent	2	0	0			
HFCAGB_00440	contig_1	96923	97771	-	AJBGEP_00465	1	persistent	2	0	0			
HFCAGB_00445	contig_1	97782	98159	-	AJBGEP_00470	1	persistent	2	0	0			
HFCAGB_00450	contig_1	98162	98983	-	AJBGEP_00475	1	persistent	2	0	0			
HFCAGB_00455	contig_1	98980	99969	-	AJBGEP_00480	1	persistent	2	0	0			
HFCAGB_00460	contig_1	99969	101255	-	AJBGEP_00485	1	persistent	2	0	0			
HFCAGB_00465	contig_1	101309	103669	-	LNHIMF_00480	1	persistent	2	0	0			
HFCAGB_00470	contig_1	103923	104735	+	AJBGEP_00495	1	persistent	2	0	0			
HFCAGB_00475	contig_1	104830	105489	-	AJBGEP_00500	1	persistent	2	0	0			
HFCAGB_00480	contig_1	105501	108407	-	HFCAGB_00480	1	persistent	2	0	0			
HFCAGB_00485	contig_1	108581	110932	-	AJBGEP_00510	1	persistent	2	0	1			
HFCAGB_00490	contig_1	110976	111596	-	AJBGEP_00515	1	persistent	2	0	1			
HFCAGB_00495	contig_1	112114	112359	+	AJBGEP_00520	1	persistent	2	0	1			
HFCAGB_00500	contig_1	112360	112539	-	HFCAGB_00500	1	cloud	2	0	0			
HFCAGB_00505	contig_1	112539	113234	-	AJBGEP_00525	1	persistent	2	0	1			
HFCAGB_00510	contig_1	113375	114877	-	AJBGEP_00530	1	persistent	2	0	0			
HFCAGB_00515	contig_1	114888	116597	-	AJBGEP_00535	1	persistent	2	0	0			
HFCAGB_00520	contig_1	116937	117782	+	AJBGEP_00540	1	persistent	2	0	0			
HFCAGB_00525	contig_1	117901	118668	+	HFCAGB_00525	1	persistent	2	0	0			
HFCAGB_00530	contig_1	118707	119414	-	AJBGEP_00550	1	persistent	2	0	0			
HFCAGB_00535	contig_1	119398	121008	-	AJBGEP_00555	1	persistent	2	0	0			
HFCAGB_00540	contig_1	120984	121967	-	AJBGEP_00560	1	persistent	2	0	0			
HFCAGB_00545	contig_1	122145	123803	-	AJBGEP_00565	1	persistent	2	0	0			
HFCAGB_00555	contig_1	123896	124018	+	AJBGEP_00575	1	persistent	2	0	1			
HFCAGB_00560	contig_1	124338	124619	+	HFCAGB_00560	1	cloud	2	0	0			
HFCAGB_00565	contig_1	124673	125278	-	AJBGEP_00580	1	persistent	2	0	1			
HFCAGB_00570	contig_1	125289	126689	-	AJBGEP_00585	1	persistent	2	0	0			
HFCAGB_00575	contig_1	126692	127783	-	AJBGEP_00590	1	persistent	2	0	0			
HFCAGB_00580	contig_1	127783	129354	-	AJBGEP_00595	1	persistent	2	0	0			
HFCAGB_00585	contig_1	129442	129528	-	AJBGEP_00600	1	persistent	2	0	0			
HFCAGB_00590	contig_1	130185	131129	+	AJBGEP_00605	1	persistent	2	0	0			
HFCAGB_00595	contig_1	131451	133175	+	AJBGEP_00610	1	persistent	2	0	0			
HFCAGB_00600	contig_1	133175	133669	+	AJBGEP_00615	1	persistent	2	0	0			
HFCAGB_00605	contig_1	133953	134957	+	AJBGEP_00620	1	persistent	2	0	0			
HFCAGB_00610	contig_1	135563	136021	+	AJBGEP_00625	1	persistent	2	0	0			
HFCAGB_00615	contig_1	136023	136964	+	AJBGEP_00630	1	persistent	2	0	0			
HFCAGB_00620	contig_1	136961	137326	+	AJBGEP_00635	1	persistent	2	0	0			
HFCAGB_00625	contig_1	137342	139108	+	AJBGEP_00640	1	persistent	2	0	0			
HFCAGB_00630	contig_1	139095	140582	+	HFCAGB_00630	1	persistent	2	0	0			
HFCAGB_00635	contig_1	140579	141937	+	AJBGEP_00650	1	persistent	2	0	0			
HFCAGB_00640	contig_1	141931	143013	+	AJBGEP_00655	1	persistent	2	0	0			
HFCAGB_00645	contig_1	143016	144332	+	AJBGEP_00660	1	persistent	2	0	0			
HFCAGB_00650	contig_1	144332	145576	+	AJBGEP_00665	1	persistent	2	0	0			
HFCAGB_00655	contig_1	145573	146640	+	AJBGEP_00670	1	persistent	2	0	0			
HFCAGB_00660	contig_1	146759	148234	+	AJBGEP_00675	1	persistent	2	0	0			
HFCAGB_00665	contig_1	148227	149084	+	HFCAGB_00665	1	persistent	2	0	0			
HFCAGB_00670	contig_1	149086	149916	+	AJBGEP_00685	1	persistent	2	0	0			
HFCAGB_00675	contig_1	149913	151175	+	AJBGEP_00690	1	persistent	2	0	0			
HFCAGB_00685	contig_1	151236	152387	+	AJBGEP_00700	1	persistent	2	0	0			
HFCAGB_00690	contig_1	152488	153405	+	AJBGEP_00705	1	persistent	2	0	0			
HFCAGB_00695	contig_1	153684	154181	+	AJBGEP_00710	1	persistent	2	0	0			
HFCAGB_00700	contig_1	154243	156948	+	AJBGEP_00715	1	persistent	2	0	0			
HFCAGB_00710	contig_1	157100	157495	+	AJBGEP_00725	1	persistent	2	0	1			
HFCAGB_00715	contig_1	157529	158518	-	ONMMKP_10200	1	cloud	1	0	1			
HFCAGB_00720	contig_1	158622	159545	+	HFCAGB_00720	1	cloud	1	0	1			
HFCAGB_00725	contig_1	159542	159733	-	AJBGEP_00730	1	persistent	2	0	1			
HFCAGB_00730	contig_1	159743	160486	-	AJBGEP_00735	1	persistent	2	0	0			
HFCAGB_00735	contig_1	160486	161106	-	AJBGEP_00740	1	persistent	2	0	0			
HFCAGB_00740	contig_1	161332	162375	+	AJBGEP_00745	1	persistent	2	0	0			
HFCAGB_00745	contig_1	162406	163608	-	AJBGEP_00750	1	persistent	2	0	0			
HFCAGB_00750	contig_1	163598	164983	-	AJBGEP_00755	1	persistent	2	0	0			
HFCAGB_00755	contig_1	164993	165430	-	AJBGEP_00760	1	persistent	2	0	0			
HFCAGB_00760	contig_1	165652	166545	-	AJBGEP_00765	1	persistent	2	0	0			
HFCAGB_00765	contig_1	166633	167196	+	AJBGEP_00770	1	persistent	2	0	0			
HFCAGB_00770	contig_1	167193	168047	+	AJBGEP_00775	1	persistent	2	0	0			
HFCAGB_00775	contig_1	168139	169089	-	AJBGEP_00780	1	persistent	2	0	0			
HFCAGB_00780	contig_1	169089	170495	-	AJBGEP_00785	1	persistent	2	0	0			
HFCAGB_00785	contig_1	170659	172029	-	AJBGEP_00790	1	persistent	2	0	0			
HFCAGB_00790	contig_1	172595	173359	+	AJBGEP_00795	1	persistent	2	0	0			
HFCAGB_00800	contig_1	173519	176182	+	AJBGEP_00805	1	persistent	2	0	0			
HFCAGB_00805	contig_1	176197	178086	+	PKJKAM_03820	1	persistent	2	0	0			
HFCAGB_00810	contig_1	178287	179711	+	AJBGEP_00815	1	persistent	2	0	0			
HFCAGB_00820	contig_1	180000	180284	+	AJBGEP_00825	1	persistent	2	0	0			
HFCAGB_00825	contig_1	180322	181113	-	AJBGEP_00830	1	persistent	2	0	0			
HFCAGB_00830	contig_1	181126	182751	-	ODDLKH_03205	1	persistent	2	0	0			
HFCAGB_00835	contig_1	183140	185737	+	AJBGEP_00845	1	persistent	2	0	3			
HFCAGB_00840	contig_1	185777	186241	-	PKJKAM_03785	1	cloud	1	0	3			
HFCAGB_00845	contig_1	186659	186982	-	HFCAGB_00845	1	cloud	1	0	2			
HFCAGB_00850	contig_1	187253	187615	+	AJBGEP_00855	1	persistent	2	0	2			
HFCAGB_00855	contig_1	187850	188803	+	AJBGEP_00860	1	persistent	2	0	0			
HFCAGB_00860	contig_1	188800	190071	+	AJBGEP_00865	1	persistent	2	0	0			
HFCAGB_00865	contig_1	190061	191044	+	AJBGEP_00870	1	persistent	2	0	0			
HFCAGB_00870	contig_1	191054	191821	+	AJBGEP_00875	1	persistent	2	0	0			
HFCAGB_00875	contig_1	191851	192645	-	AJBGEP_00880	1	persistent	2	0	0			
HFCAGB_00880	contig_1	192666	193526	-	AJBGEP_00885	1	persistent	2	0	0			
HFCAGB_00885	contig_1	193633	194019	-	AJBGEP_00890	1	persistent	2	0	0			
HFCAGB_00890	contig_1	194182	195792	+	AJBGEP_00895	1	persistent	2	0	0			
HFCAGB_00895	contig_1	195870	198260	-	HFCAGB_00895	1	persistent	2	0	0			
HFCAGB_00900	contig_1	198466	199002	+	AJBGEP_00905	1	persistent	2	0	0			
HFCAGB_00905	contig_1	199060	199722	-	AJBGEP_00910	1	persistent	2	0	0			
HFCAGB_00910	contig_1	199831	200757	+	AJBGEP_00915	1	persistent	2	0	0			
HFCAGB_00915	contig_1	200754	201524	+	HFCAGB_00915	1	persistent	3	0	0			
HFCAGB_00920	contig_1	201644	202723	-	BEJGEH_00970	1	persistent	2	0	0			
HFCAGB_00925	contig_1	202732	205290	-	HFCAGB_00925	1	persistent	2	0	0			
HFCAGB_00930	contig_1	205305	205988	-	AJBGEP_00935	1	persistent	2	0	0			
HFCAGB_00935	contig_1	206036	206575	-	BEJGEH_00985	1	persistent	2	0	0			
HFCAGB_00940	contig_1	206945	207385	+	AJBGEP_00945	1	persistent	3	0	0			
HFCAGB_00945	contig_1	207447	208676	+	AJBGEP_00950	1	persistent	2	0	1			
HFCAGB_00950	contig_1	208683	209063	-	AJBGEP_00955	1	persistent	2	0	1			
HFCAGB_00955	contig_1	209158	210012	-	AJBGEP_00960	1	persistent	2	0	0			
HFCAGB_00960	contig_1	210138	210929	-	AJBGEP_00965	1	persistent	2	0	2			
HFCAGB_00965	contig_1	211050	211529	-	AJBGEP_00970	1	persistent	2	0	2			
HFCAGB_00970	contig_1	211526	212944	-	AJBGEP_00975	1	persistent	2	0	0			
HFCAGB_00975	contig_1	213085	214026	-	AJBGEP_00980	1	persistent	2	0	0			
HFCAGB_00980	contig_1	214050	214505	-	AJBGEP_00985	1	persistent	2	0	0			
HFCAGB_00985	contig_1	214682	215386	-	AJBGEP_00990	1	persistent	2	0	0			
HFCAGB_00990	contig_1	215403	215933	-	AJBGEP_00995	1	persistent	2	0	0			
HFCAGB_00995	contig_1	215961	218435	+	AJBGEP_01000	1	persistent	2	0	0			
HFCAGB_01000	contig_1	218576	221098	+	AJBGEP_01005	1	persistent	2	0	1			
HFCAGB_01005	contig_1	221391	223580	+	AJBGEP_01010	1	persistent	2	0	0			
HFCAGB_01010	contig_1	223629	224426	+	AJBGEP_01015	1	persistent	2	0	1			
HFCAGB_01015	contig_1	224426	225316	+	AJBGEP_01020	1	persistent	2	0	0			
HFCAGB_01020	contig_1	225313	227370	+	HFCAGB_01020	1	persistent	2	2	1			
HFCAGB_01025	contig_1	227407	227613	+	HFCAGB_01025	1	shell	1	1	0	GCF_000020925.1_contig_1_RGP_15	spot_14	
HFCAGB_01030	contig_1	228310	228870	+	AJBGEP_01035	1	shell	1	2	1	GCF_000020925.1_contig_1_RGP_15	spot_14	module_1
HFCAGB_01035	contig_1	228956	231613	+	AJBGEP_01040	1	shell	0	2	0	GCF_000020925.1_contig_1_RGP_15	spot_14	module_1
HFCAGB_01040	contig_1	231631	232383	+	AJBGEP_01045	1	shell	0	2	0	GCF_000020925.1_contig_1_RGP_15	spot_14	module_1
HFCAGB_01045	contig_1	232402	232914	+	AJBGEP_01050	1	shell	0	2	0	GCF_000020925.1_contig_1_RGP_15	spot_14	module_1
HFCAGB_01050	contig_1	232911	233387	+	AJBGEP_01055	1	shell	0	2	0	GCF_000020925.1_contig_1_RGP_15	spot_14	module_1
HFCAGB_01055	contig_1	233387	233917	+	HFCAGB_01055	1	shell	0	2	1	GCF_000020925.1_contig_1_RGP_15	spot_14	module_1
HFCAGB_01060	contig_1	233914	234756	+	HFCAGB_01060	1	shell	1	1	0	GCF_000020925.1_contig_1_RGP_15	spot_14	
HFCAGB_01065	contig_1	234864	236144	-	HFCAGB_01065	1	persistent	2	1	1			
HFCAGB_01070	contig_1	236314	237735	+	HFCAGB_01070	1	persistent	2	0	0			
HFCAGB_01075	contig_1	237817	238161	+	AJBGEP_01080	1	persistent	2	0	1			
HFCAGB_01080	contig_1	238262	238885	-	AJBGEP_01085	1	persistent	2	0	1			
HFCAGB_01085	contig_1	238922	239722	-	AJBGEP_01090	1	persistent	2	0	0			
HFCAGB_01090	contig_1	239715	240413	-	AJBGEP_01095	1	persistent	2	0	0			
HFCAGB_01095	contig_1	240498	242015	+	HFCAGB_01095	1	persistent	2	0	0			
HFCAGB_01100	contig_1	242145	243572	+	AJBGEP_01105	1	persistent	2	0	0			
HFCAGB_01105	contig_1	243725	244882	+	AJBGEP_01110	1	persistent	2	0	1			
HFCAGB_01110	contig_1	244939	247971	-	LNHIMF_01090	1	cloud	2	0	0			
HFCAGB_01115	contig_1	248157	248543	-	AJBGEP_01115	1	persistent	2	0	2			
HFCAGB_01120	contig_1	248790	250091	+	BEJGEH_01170	1	persistent	2	0	1			
HFCAGB_01125	contig_1	250127	250951	-	AJBGEP_01125	1	persistent	2	0	0			
HFCAGB_01130	contig_1	250981	253653	-	AJBGEP_01130	1	persistent	2	0	0			
HFCAGB_01135	contig_1	253891	254685	-	AJBGEP_01135	1	persistent	2	0	0			
HFCAGB_01145	contig_1	255136	255861	+	AJBGEP_01145	1	persistent	2	0	0			
HFCAGB_01155	contig_1	256047	256970	+	AJBGEP_01155	1	persistent	2	0	0			
HFCAGB_01160	contig_1	257115	257840	+	AJBGEP_01160	1	persistent	2	0	0			
HFCAGB_01165	contig_1	257987	258544	+	AJBGEP_01165	1	persistent	2	0	0			
HFCAGB_01170	contig_1	258685	259881	+	AJBGEP_01170	1	persistent	2	0	0			
HFCAGB_01175	contig_1	260263	260952	+	AJBGEP_01175	1	persistent	2	0	0			
HFCAGB_01180	contig_1	260965	261822	+	AJBGEP_01180	1	persistent	2	0	0			
HFCAGB_01185	contig_1	261834	263186	+	AJBGEP_01185	1	persistent	2	0	0			
HFCAGB_01190	contig_1	263218	265632	+	AJBGEP_01190	1	persistent	2	0	0			
HFCAGB_01195	contig_1	265755	266240	+	AJBGEP_01195	1	persistent	2	0	0			
HFCAGB_01200	contig_1	266244	267269	+	AJBGEP_01200	1	persistent	2	0	0			
HFCAGB_01205	contig_1	267375	267830	+	AJBGEP_01205	1	persistent	2	0	0			
HFCAGB_01210	contig_1	267834	268622	+	AJBGEP_01210	1	persistent	2	0	0			
HFCAGB_01215	contig_1	268622	269770	+	AJBGEP_01215	1	persistent	2	0	0			
HFCAGB_01220	contig_1	269767	270363	+	AJBGEP_01220	1	persistent	2	0	0			
HFCAGB_01225	contig_1	270387	273869	+	AJBGEP_01225	1	persistent	2	0	0			
HFCAGB_01230	contig_1	273882	274841	+	AJBGEP_01230	1	persistent	2	0	1			
HFCAGB_01235	contig_1	275021	276784	+	AJBGEP_01235	1	persistent	2	0	1			
HFCAGB_01240	contig_1	276860	279001	+	AJBGEP_01240	1	persistent	2	0	0			
HFCAGB_01245	contig_1	279057	279446	+	AJBGEP_01245	1	persistent	2	0	0			
HFCAGB_01250	contig_1	279509	280801	+	AJBGEP_01250	1	persistent	2	0	0			
HFCAGB_01255	contig_1	280885	281145	-	AJBGEP_01255	1	persistent	2	0	0			
HFCAGB_01260	contig_1	281132	281332	-	AJBGEP_01260	1	persistent	2	0	0			
HFCAGB_01265	contig_1	281530	282075	+	AJBGEP_01265	1	persistent	2	0	0			
HFCAGB_01270	contig_1	282072	282494	+	AJBGEP_01270	1	persistent	2	0	0			
HFCAGB_01275	contig_1	282526	283227	+	AJBGEP_01275	1	persistent	2	1	1			
HFCAGB_01280	contig_1	283301	285019	-	AJBGEP_01280	1	persistent	2	1	1			
HFCAGB_01285	contig_1	285130	285837	-	AJBGEP_01285	1	persistent	2	0	0			
HFCAGB_01290	contig_1	285834	286238	-	AJBGEP_01290	1	persistent	2	0	0			
HFCAGB_01295	contig_1	286357	287172	-	AJBGEP_01295	1	persistent	2	0	0			
HFCAGB_01300	contig_1	287211	287864	-	HFCAGB_01300	1	persistent	2	0	0			
HFCAGB_01305	contig_1	287857	288888	-	AJBGEP_01305	1	persistent	2	0	0			
HFCAGB_01310	contig_1	289078	289644	+	AJBGEP_01310	1	persistent	3	0	0			
HFCAGB_01350	contig_1	295905	296708	+	AJBGEP_01350	1	persistent	3	0	0			
HFCAGB_01355	contig_1	296729	297643	-	AJBGEP_01355	1	persistent	2	0	0			
HFCAGB_01360	contig_1	297748	298923	+	AJBGEP_01360	1	persistent	2	0	0			
HFCAGB_01365	contig_1	299055	299855	+	AJBGEP_01365	1	persistent	2	0	0			
HFCAGB_01370	contig_1	299933	300703	+	AJBGEP_01370	1	persistent	2	0	0			
HFCAGB_01375	contig_1	300759	301979	-	AJBGEP_01375	1	persistent	2	0	0			
HFCAGB_01380	contig_1	302198	302953	-	AJBGEP_01380	1	persistent	2	0	0			
HFCAGB_01385	contig_1	302988	303710	+	AJBGEP_01385	1	persistent	2	0	0			
HFCAGB_01390	contig_1	303707	304174	-	AJBGEP_01390	1	persistent	2	0	0			
HFCAGB_01395	contig_1	304229	304969	+	AJBGEP_01395	1	persistent	2	0	2			
HFCAGB_01405	contig_1	305501	306556	-	LNHIMF_01390	1	persistent	2	0	0			
HFCAGB_01410	contig_1	306567	307502	-	AJBGEP_01410	1	persistent	2	0	0			
HFCAGB_01415	contig_1	307474	309396	-	AJBGEP_01415	1	persistent	2	0	0			
HFCAGB_01420	contig_1	309412	309906	-	AJBGEP_01420	1	persistent	2	0	0			
HFCAGB_01425	contig_1	309903	310727	-	AJBGEP_01425	1	persistent	2	0	0			
HFCAGB_01430	contig_1	310714	311616	-	AJBGEP_01430	1	persistent	3	0	1			
HFCAGB_01435	contig_1	311984	314623	+	IKCLMC_10105	1	persistent	2	0	1			
HFCAGB_01440	contig_1	314723	315265	+	AJBGEP_01440	1	persistent	2	0	1			
HFCAGB_01445	contig_1	315289	316797	+	ODDLKH_03810	1	persistent	1	1	2			
HFCAGB_01450	contig_1	316864	317250	+	IKCLMC_10130	1	cloud	1	1	0			
HFCAGB_01455	contig_1	317263	317709	+	AJBGEP_01450	1	shell	1	1	1			
HFCAGB_01460	contig_1	317961	318446	+	AJBGEP_01455	1	shell	0	4	1			
HFCAGB_01465	contig_1	318513	319049	+	AJBGEP_01475	1	shell	1	2	0			
HFCAGB_01470	contig_1	319053	320396	+	AJBGEP_01480	1	persistent	1	1	0			
HFCAGB_01475	contig_1	320393	321697	+	GEGEGB_13590	1	persistent	2	0	0			
HFCAGB_01480	contig_1	321702	322475	+	ODDLKH_03860	1	persistent	2	0	2			
HFCAGB_01485	contig_1	322753	323109	+	AJBGEP_01495	1	persistent	2	0	1			
HFCAGB_01490	contig_1	323143	327012	+	HFCAGB_01490	1	persistent	2	0	1			
HFCAGB_01495	contig_1	327012	327800	+	AJBGEP_01505	1	persistent	2	0	3			
HFCAGB_01500	contig_1	327827	328213	+	AJBGEP_01510	1	persistent	1	1	2			
HFCAGB_01505	contig_1	328240	328758	+	AJBGEP_01515	1	shell	1	1	0	GCF_000020925.1_contig_1_RGP_8	spot_8	
HFCAGB_01510	contig_1	329155	331344	+	AJBGEP_01520	1	shell	0	2	2	GCF_000020925.1_contig_1_RGP_8	spot_8	
HFCAGB_01515	contig_1	331368	331814	+	AJBGEP_01525	1	shell	0	1	1	GCF_000020925.1_contig_1_RGP_8	spot_8	
HFCAGB_01520	contig_1	331833	335519	+	AJBGEP_01530	1	cloud	0	2	7	GCF_000020925.1_contig_1_RGP_8	spot_8	
HFCAGB_01525	contig_1	335909	336346	+	HFCAGB_01525	1	cloud	0	0	2	GCF_000020925.1_contig_1_RGP_8	spot_8	
HFCAGB_01530	contig_1	336750	336878	+	HFCAGB_01530	1	cloud	0	0	2	GCF_000020925.1_contig_1_RGP_8	spot_8	
HFCAGB_01535	contig_1	336930	337022	+	HFCAGB_01535	1	cloud	0	0	2	GCF_000020925.1_contig_1_RGP_8	spot_8	
HFCAGB_01540	contig_1	337145	337483	+	HFCAGB_01540	1	cloud	0	0	2	GCF_000020925.1_contig_1_RGP_8	spot_8	
HFCAGB_01545	contig_1	337906	340680	+	GEGEGB_13515	1	cloud	0	0	4	GCF_000020925.1_contig_1_RGP_8	spot_8	
