# Annotated with Bakta
# Software: v1.8.2
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	50451	51824	-	AJBGEP_00220	melB	Na+/melibiose symporter or related transporter	COG:COG2211, COG:G, RefSeq:WP_000099996.1, SO:0001217, UniParc:UPI00000CCE1B, UniRef:UniRef100_A0A6M3NVX9, UniRef:UniRef50_A0A447P0R6, UniRef:UniRef90_A0A379WF12
contig_1	cds	52319	52528	+	AJBGEP_00225		hypothetical protein	SO:0001217, UniParc:UPI0003E4EAFA, UniRef:UniRef100_A0A8D4Z1X2, UniRef:UniRef50_A0A3S5DPZ4, UniRef:UniRef90_E3GA15
contig_1	cds	52872	53810	+	AJBGEP_00230	ribF	bifunctional riboflavin kinase/FAD synthetase	COG:COG0196, COG:H, EC:2.7.1.26, EC:2.7.7.2, GO:0003919, KEGG:K11753, RefSeq:WP_000767311.1, SO:0001217, UniParc:UPI000005998F, UniRef:UniRef100_A0A3Z3I0H6, UniRef:UniRef50_P0AG42, UniRef:UniRef90_A0A264C534
contig_1	cds	53855	56689	+	AJBGEP_00235	ileS	isoleucine--tRNA ligase	COG:COG0060, COG:J, EC:6.1.1.5, GO:0000049, GO:0002161, GO:0004822, GO:0005524, GO:0005737, GO:0005829, GO:0006428, GO:0008270, RefSeq:WP_001670710.1, SO:0001217, UniParc:UPI00000CCE1C, UniRef:UniRef100_Q8ZRZ0, UniRef:UniRef50_Q8XA49, UniRef:UniRef90_Q57TL5
contig_1	cds	56689	57189	+	AJBGEP_00240	lspA	signal peptidase II	COG:COG0597, COG:MU, EC:3.4.23.36, GO:0004190, GO:0005886, GO:0006508, GO:0009306, RefSeq:WP_000042739.1, SO:0001217, UniParc:UPI00000CCE1D, UniRef:UniRef100_Q57TL4, UniRef:UniRef50_P13514, UniRef:UniRef90_Q8Z9N1
contig_1	cds	57344	57793	+	AJBGEP_00245	fkpB	FKBP-type peptidyl-prolyl cis-trans isomerase	COG:COG1047, COG:O, EC:5.2.1.8, GO:0003755, RefSeq:WP_000047269.1, SO:0001217, UniParc:UPI0000059992, UniRef:UniRef100_A0A5J2DR30, UniRef:UniRef50_P0AEM2, UniRef:UniRef90_A0A089PSI7
contig_1	cds	57796	58746	+	AJBGEP_00250	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	COG:COG0761, COG:I, EC:1.17.7.4, GO:0016114, GO:0019288, GO:0046872, GO:0050992, GO:0051539, GO:0051745, RefSeq:WP_001166422.1, SO:0001217, UniParc:UPI000012D9BB, UniRef:UniRef100_B4T6H5, UniRef:UniRef50_P58678, UniRef:UniRef90_P58678
contig_1	ncRNA	58792	58923	+	AJBGEP_00255	STnc30	Salmonella enterica conserved region STnc30	RFAM:RF02048, SO:0000655
contig_1	cds	58946	60148	+	AJBGEP_00260		Nitrite reductase	RefSeq:WP_000516322.1, SO:0001217, UniParc:UPI00000CCE1E, UniRef:UniRef100_E8XG72, UniRef:UniRef50_L4JHW8, UniRef:UniRef90_V7IHS6
contig_1	cds	60164	61084	+	AJBGEP_00265	rihC	ribonucleoside hydrolase RihC	COG:COG1957, COG:F, EC:3.2.-.-, EC:3.2.2.-, GO:0005829, GO:0006144, GO:0006152, GO:0006206, GO:0008477, GO:0016799, RefSeq:WP_000127283.1, SO:0001217, UniParc:UPI00000CCE1F, UniRef:UniRef100_B5FHE5, UniRef:UniRef50_Q8Z9M9, UniRef:UniRef90_Q8Z9M9
contig_1	cds	61106	61792	-	AJBGEP_00270	dpiA	DNA-binding response regulator DpiB of citrate/malate metabolism	COG:COG4565, COG:KT, RefSeq:WP_000377406.1, SO:0001217, UniParc:UPI00000CCE20, UniRef:UniRef100_A0A5W7MU85, UniRef:UniRef50_P52688, UniRef:UniRef90_A0A2T8THC8
contig_1	cds	61794	63452	-	AJBGEP_00275	citA	Sensor histidine kinase DipB regulating citrate/malate metabolism	COG:COG3290, COG:T, SO:0001217, UniParc:UPI0001812AAC, UniRef:UniRef100_E8XG75, UniRef:UniRef50_P52687, UniRef:UniRef90_A0A0T9Y0C6
contig_1	cds	63548	64849	-	AJBGEP_00280	oadB	Oxaloacetate decarboxylase beta chain	COG:C, COG:COG1883, EC:7.2.4.2, GO:0005886, GO:0006814, GO:0015451, GO:0016829, RefSeq:WP_000444828.1, SO:0001217, UniParc:UPI00000CCE21, UniRef:UniRef100_Q8ZRY4, UniRef:UniRef50_P13156, UniRef:UniRef90_P13156
contig_1	cds	64862	66637	-	AJBGEP_00285	oadA	sodium-extruding oxaloacetate decarboxylase subunit alpha	EC:7.2.4.2, GO:0004736, GO:0005737, GO:0006814, GO:0008948, GO:0015081, GO:0015451, GO:0071704, RefSeq:WP_000150420.1, SO:0001217, UniParc:UPI0001BD0E74, UniRef:UniRef100_A0A3Z1ZYB7, UniRef:UniRef50_Q8XGX8, UniRef:UniRef90_Q8XGX8
contig_1	cds	66654	66893	-	AJBGEP_00290	oadG1	Oxaloacetate decarboxylase gamma chain 1	COG:C, COG:COG3630, EC:7.2.4.2, GO:0005886, GO:0008948, GO:0015081, GO:0015451, GO:0036376, RefSeq:WP_001001154.1, SO:0001217, UniParc:UPI0000130B5F, UniRef:UniRef100_P58651, UniRef:UniRef50_Q03032, UniRef:UniRef90_P58651
contig_1	cds	67052	68392	-	AJBGEP_00295	citS	citrate/sodium symporter CitS	BlastRules:WP_000183602, BlastRules:WP_004151375, COG:C, COG:COG3493, GO:0005886, GO:0006101, GO:0008514, GO:0015293, RefSeq:WP_000183602.1, SO:0001217, UniParc:UPI000005999B, UniRef:UniRef100_P0A2G0, UniRef:UniRef50_P31602, UniRef:UniRef90_P31602
contig_1	cds	68712	69680	+	AJBGEP_00300		[Citrate [pro-3S]-lyase] ligase	SO:0001217, UniParc:UPI0002BA15B9, UniRef:UniRef100_A0A455RYQ0, UniRef:UniRef90_A0A379V051
contig_1	cds	69710	70003	+	AJBGEP_00305	citD	citrate lyase acyl carrier protein	COG:C, COG:COG3052, EC:4.1.3.6, GO:0005737, GO:0006113, GO:0008815, GO:0009346, RefSeq:WP_000691461.1, SO:0001217, UniParc:UPI000005999D, UniRef:UniRef100_Q5PKJ6, UniRef:UniRef50_A6T4H4, UniRef:UniRef90_Q5PKJ6
contig_1	cds	70000	70869	+	AJBGEP_00310	citE	citrate (pro-3S)-lyase subunit beta	COG:COG2301, COG:G, EC:4.1.3.34, EC:4.1.3.6, GO:0006113, GO:0008815, GO:0009346, RefSeq:WP_001247803.1, SO:0001217, UniParc:UPI00016A0972, UniRef:UniRef100_A0A3R0RUA6, UniRef:UniRef50_P17725, UniRef:UniRef90_A0A3R0RUA6
contig_1	cds	70880	72400	+	AJBGEP_00315	citF	citrate lyase subunit alpha	COG:C, COG:COG3051, EC:2.8.3.10, EC:4.1.3.6, GO:0005737, GO:0006084, GO:0006113, GO:0008814, GO:0008815, GO:0009346, RefSeq:WP_000665573.1, SO:0001217, UniParc:UPI00000CCE22, UniRef:UniRef100_V7ISH4, UniRef:UniRef50_P45413, UniRef:UniRef90_P45413
contig_1	cds	72400	72951	+	AJBGEP_00320	citX	Phosphoribosyl-dephospho-CoA transferase (holo-ACP synthetase)	COG:COG3697, COG:HI, RefSeq:WP_000679040.1, SO:0001217, UniParc:UPI00000CCE23, UniRef:UniRef100_A0A7U1Q7T6, UniRef:UniRef50_B7LWL8, UniRef:UniRef90_A0A2T9Q7L9
contig_1	cds	72929	73837	+	AJBGEP_00325	citG1	putative 2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase 1	COG:COG1767, COG:H, EC:2.4.2.52, GO:0005524, GO:0016310, GO:0046917, GO:0051191, RefSeq:WP_001103238.1, SO:0001217, UniParc:UPI00000CCE24, UniRef:UniRef100_Q57TJ8, UniRef:UniRef50_B7LWM0, UniRef:UniRef90_Q8Z9M0
contig_1	cds	74017	74838	+	AJBGEP_00330	dapB	4-hydroxy-tetrahydrodipicolinate reductase	COG:COG0289, COG:E, EC:1.17.1.8, GO:0005829, GO:0008839, GO:0009089, GO:0016726, GO:0019877, GO:0050661, GO:0051287, RefSeq:WP_000544031.1, SO:0001217, UniParc:UPI0000128E91, UniRef:UniRef100_Q8ZRX8, UniRef:UniRef50_Q8ZRX8, UniRef:UniRef90_Q8ZRX8
contig_1	ncRNA-region	74844	74921	+			ABC transporter regulator	RFAM:RF02551, SO:0005836
contig_1	cds	74964	75239	-	AJBGEP_00335		Viral protein	RefSeq:WP_000355307.1, SO:0001217, UniParc:UPI00016A000B, UniRef:UniRef100_A0A455S0J2, UniRef:UniRef50_A0A455S0J2, UniRef:UniRef90_A0A455S0J2
contig_1	cds	75881	77029	+	AJBGEP_00340	carA	carbamoyl phosphate synthase small subunit	COG:COG0505, COG:EF, EC:6.3.5.5, GO:0004088, GO:0005524, GO:0005737, GO:0005951, GO:0006207, GO:0006526, GO:0006541, GO:0044205, RefSeq:WP_000597287.1, SO:0001217, UniParc:UPI0000126F5C, UniRef:UniRef100_P14845, UniRef:UniRef50_P38099, UniRef:UniRef90_P0A6F2
contig_1	cds	77048	80275	+	AJBGEP_00345	carB	carbamoyl-phosphate synthase large subunit	COG:COG0458, COG:EF, EC:6.3.5.5, GO:0004088, GO:0005524, GO:0005737, GO:0006526, GO:0006541, GO:0006807, GO:0044205, GO:0046872, RefSeq:WP_001126305.1, SO:0001217, UniParc:UPI0000162246, UniRef:UniRef100_P14846, UniRef:UniRef50_P00968, UniRef:UniRef90_P00968
contig_1	ncRNA	80366	80489	+	AJBGEP_00350	STnc490	STnc490 Hfq binding RNA	RFAM:RF01405, SO:0000655
contig_1	cds	80499	80957	+	AJBGEP_00355	tnp	IS200/IS605 family IS200F transposase	COG:COG1943, COG:X, GO:0003677, GO:0004519, GO:0004803, GO:0006313, GO:0046872, IS:IS200F, RefSeq:WP_000502119.1, SO:0001217, UniParc:UPI0000059B12, UniRef:UniRef100_P59697, UniRef:UniRef50_P59697, UniRef:UniRef90_P59697
contig_1	cds	81260	81655	+	AJBGEP_00360	caiF	Carnitine metabolism transcriptional regulator CaiF	RefSeq:WP_000333324.1, SO:0001217, UniParc:UPI00000599A5, UniRef:UniRef100_A0A730XV92, UniRef:UniRef90_A0A645B7Z7
contig_1	cds	81732	82328	-	AJBGEP_00365	caiE	carnitine operon protein CaiE	GO:0009437, GO:0016740, RefSeq:WP_000122861.1, SO:0001217, UniParc:UPI00000CCE26, UniRef:UniRef100_Q8ZRX6, UniRef:UniRef50_P77181, UniRef:UniRef90_Q8ZRX6
contig_1	cds	82437	83222	-	AJBGEP_00370	caiD	crotonobetainyl-CoA hydratase	COG:COG1024, COG:I, EC:4.2.1.149, GO:0008735, GO:0009437, GO:0016836, RefSeq:WP_000004385.1, SO:0001217, UniParc:UPI0000162247, UniRef:UniRef100_B4TIG9, UniRef:UniRef50_Q8XA35, UniRef:UniRef90_Q8Z9L5
contig_1	cds	83276	84829	-	AJBGEP_00375	caiC	crotonobetaine/carnitine-CoA ligase	COG:COG0318, COG:I, EC:6.2.1.48, GO:0009437, GO:0016405, GO:0016878, GO:0051108, GO:0051109, RefSeq:WP_000355806.1, SO:0001217, UniParc:UPI0000126E13, UniRef:UniRef100_B4TIH0, UniRef:UniRef50_Q8XA34, UniRef:UniRef90_Q8Z9L4
contig_1	cds	84892	86109	-	AJBGEP_00380	caiB	L-carnitine CoA-transferase	COG:COG1804, COG:I, EC:2.8.3.21, GO:0005737, GO:0008735, GO:0009437, GO:0016782, KEGG:K08298, RefSeq:WP_001016212.1, SO:0001217, UniParc:UPI0000126E0F, UniRef:UniRef100_Q57TI9, UniRef:UniRef50_Q8GB19, UniRef:UniRef90_Q8XA32
contig_1	cds	86221	87363	-	AJBGEP_00385	caiA	crotonobetainyl-CoA dehydrogenase	COG:COG1960, COG:I, EC:1.3.8.13, GO:0003995, GO:0005737, GO:0009437, GO:0016627, GO:0050660, RefSeq:WP_000347134.1, SO:0001217, UniParc:UPI0000126E0A, UniRef:UniRef100_B5F752, UniRef:UniRef50_Q8Z9L2, UniRef:UniRef90_Q8Z9L2
contig_1	cds	87398	88915	-	AJBGEP_00390	caiT	L-carnitine/gamma-butyrobetaine antiporter	COG:COG1292, COG:M, GO:0005886, GO:0009437, GO:0044667, GO:1900751, RefSeq:WP_000787076.1, SO:0001217, UniParc:UPI00016A0BAA, UniRef:UniRef100_A0A3R0E0Y1, UniRef:UniRef50_B4EY22, UniRef:UniRef90_Q8XA30
contig_1	cds	89396	90166	+	AJBGEP_00395	fixA	Protein FixA	COG:C, COG:COG2086, GO:0009055, GO:0009437, RefSeq:WP_000692185.1, SO:0001217, UniParc:UPI00000CCE27, UniRef:UniRef100_A9MYK3, UniRef:UniRef50_P76201, UniRef:UniRef90_A9MYK3
contig_1	cds	90182	91123	+	AJBGEP_00400	fixB	electron transfer flavoprotein subunit alpha/FixB family protein	COG:C, COG:COG2025, GO:0009055, GO:0009437, GO:0033539, GO:0050660, RefSeq:WP_001032189.1, SO:0001217, UniParc:UPI00000599AD, UniRef:UniRef100_B5F757, UniRef:UniRef50_P59675, UniRef:UniRef90_B5F757
contig_1	cds	91173	92459	+	AJBGEP_00405	fixX	ferredoxin-like protein FixX	GO:0016491, GO:0071949, RefSeq:WP_001287777.1, SO:0001217, UniParc:UPI0001B96EE0, UniRef:UniRef100_A0A6M3NT15, UniRef:UniRef50_P77337, UniRef:UniRef90_Q8ZRW9
contig_1	cds	92456	92743	+	AJBGEP_00410	fixX	ferredoxin-like protein FixX	GO:0016491, GO:0071949, RefSeq:WP_000203736.1, SO:0001217, UniParc:UPI00000CCE29, UniRef:UniRef100_Q8ZRW8, UniRef:UniRef50_P77337, UniRef:UniRef90_Q8ZRW9
