# Annotated with Bakta
# Software: v1.8.2
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	17044	17487	-	BEJGEH_00095	cadC1	DNA-binding winged helix-turn-helix (wHTH) domain	COG:COG3710, COG:K, RefSeq:WP_000860681.1, SO:0001217, UniParc:UPI0000059972, UniRef:UniRef100_A0A1S0ZFE9, UniRef:UniRef50_A0A1D8JNT5, UniRef:UniRef90_A0A2I5HLJ8
contig_1	cds	17868	19967	+	BEJGEH_00100		Chitodextrinase	COG:COG3979, COG:G, RefSeq:WP_000235803.1, SO:0001217, UniParc:UPI00016BF4A3, UniRef:UniRef100_A0A3V1EYM3, UniRef:UniRef50_A0A2I5HL07, UniRef:UniRef90_A0A2I5HL07
contig_1	cds	20060	23056	+	BEJGEH_00105		Chitinase	RefSeq:WP_000155809.1, SO:0001217, UniParc:UPI00016BF4A4, UniRef:UniRef100_A0A3R0T2J0, UniRef:UniRef50_A0A379QNJ4, UniRef:UniRef90_A0A379NNA8
contig_1	cds	23337	24041	+	BEJGEH_00110		Putative cytoplasmic protein	RefSeq:WP_000738619.1, SO:0001217, UniParc:UPI000169E8A0, UniRef:UniRef100_A0A3Y7R185, UniRef:UniRef50_E3G2G5, UniRef:UniRef90_A0A379QB87
contig_1	cds	24471	25013	+	BEJGEH_00115	bcfA	fimbrial protein BcfA	COG:COG3539, COG:N, RefSeq:WP_000743357.1, SO:0001217, UniParc:UPI00000D010D, UniRef:UniRef100_A0A8E6Y0Y7, UniRef:UniRef50_A0A0K0H6W9, UniRef:UniRef90_A0A0K0H6W9
contig_1	cds	25114	25800	+	BEJGEH_00120	bcfB	fimbrial biogenesis chaperone BcfB	BlastRules:WP_000742551, COG:COG3121, COG:W, RefSeq:WP_000742551.1, SO:0001217, UniParc:UPI00000D01C5, UniRef:UniRef100_B5F700, UniRef:UniRef50_A0A085GCH0, UniRef:UniRef90_A0A2I5HKQ0
contig_1	cds	25805	28426	+	BEJGEH_00125	bcfC	fimbrial usher BcfC	BlastRules:WP_001245864, COG:COG3188, COG:NW, GO:0005515, GO:0009297, GO:0015473, GO:0016020, RefSeq:WP_001245853.1, SO:0001217, UniParc:UPI00016BF4A6, UniRef:UniRef100_B5F701, UniRef:UniRef50_A0A401AVP4, UniRef:UniRef90_A0A3E1XKU4
contig_1	cds	28427	29434	+	BEJGEH_00130	bcfD	fimbrial protein BcfD	COG:COG3539, COG:N, KEGG:K07356, RefSeq:WP_000701238.1, SO:0001217, UniParc:UPI00016BF4A7, UniRef:UniRef100_A0A3V9FQF1, UniRef:UniRef50_A0A0H2VKK2, UniRef:UniRef90_A0A0H2VKK2
contig_1	cds	29435	29980	+	BEJGEH_00135	bcfE	fimbrial protein BcfE	COG:COG3539, COG:N, RefSeq:WP_001082038.1, SO:0001217, UniParc:UPI00004F7811, UniRef:UniRef100_A0A1S0ZDZ5, UniRef:UniRef50_A0A0K0H706, UniRef:UniRef90_A0A0K0H706
contig_1	cds	29996	30514	+	BEJGEH_00140	bcfF	fimbrial protein BcfF	RefSeq:WP_001243232.1, SO:0001217, UniParc:UPI00000D01F0, UniRef:UniRef100_A0A3U7XT69, UniRef:UniRef50_A0A379V193, UniRef:UniRef90_A0A379V193
contig_1	cds	30480	31211	+	BEJGEH_00145	bcfG	fimbrial chaperone BcfG	BlastRules:WP_001135039, COG:COG3121, COG:W, RefSeq:WP_001135034.1, SO:0001217, UniParc:UPI0002B4ADB1, UniRef:UniRef100_A0A603BXM3, UniRef:UniRef50_A0A0K0H708, UniRef:UniRef90_A0A0T9XIA4
contig_1	cds	31276	32121	+	BEJGEH_00150	dsbC	Protein thiol-disulfide isomerase DsbC	COG:COG1651, COG:O, RefSeq:WP_000291391.1, SO:0001217, UniParc:UPI00016BF5B6, UniRef:UniRef100_A0A3R0TBZ4, UniRef:UniRef50_A0A0L0AH89, UniRef:UniRef90_A0A3F3IC95
contig_1	cds	32160	32447	+	BEJGEH_00155		Thioredoxin domain-containing protein	RefSeq:WP_000839833.1, SO:0001217, UniParc:UPI000048E9A0, UniRef:UniRef100_Q9RH97, UniRef:UniRef50_Q9RH97, UniRef:UniRef90_Q9RH97
contig_1	cds	32547	32996	-	BEJGEH_00160	cadC1	DNA-binding winged helix-turn-helix (wHTH) domain	COG:COG3710, COG:K, RefSeq:WP_001250361.1, SO:0001217, UniParc:UPI00016BF5B7, UniRef:UniRef100_A0A3R0SBY9, UniRef:UniRef50_A0A248KCR1, UniRef:UniRef90_A0A344R622
contig_1	cds	33366	34370	+	BEJGEH_00165	lysR	DNA-binding transcriptional regulator, LysR family	COG:COG0583, COG:K, RefSeq:WP_001247391.1, SO:0001217, UniParc:UPI00016BF5B8, UniRef:UniRef100_A0A3V1AFL8, UniRef:UniRef50_A0A3S4G661, UniRef:UniRef90_A0A379QTF4
contig_1	cds	34378	34815	-	BEJGEH_00170	cadC1	DNA-binding winged helix-turn-helix (wHTH) domain	COG:COG3710, COG:K, RefSeq:WP_000158341.1, SO:0001217, UniParc:UPI00016BF5B9, UniRef:UniRef100_A0A3Z1XVM5, UniRef:UniRef50_A0A344R620, UniRef:UniRef90_A0A344R620
contig_1	cds	35338	37056	+	BEJGEH_00175		Arylsulfatase	RefSeq:WP_001036514.1, SO:0001217, UniParc:UPI00000CCE13, UniRef:UniRef100_A0A630KZ14, UniRef:UniRef50_A9MR51, UniRef:UniRef90_A0A2T8TH94
contig_1	cds	37102	38664	-	BEJGEH_00180	ushA	2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family	COG:COG0737, COG:FV, SO:0001217, UniParc:UPI00017A8AB9, UniRef:UniRef100_A0A5W7MVL1, UniRef:UniRef50_A0A379T0Z5, UniRef:UniRef90_A0A379T0Z5
contig_1	cds	38772	39533	-	BEJGEH_00185		Outer membrane/exported protein	RefSeq:WP_000791534.1, SO:0001217, UniParc:UPI00000CCE14, UniRef:UniRef100_E8XG56, UniRef:UniRef50_A9MR55, UniRef:UniRef90_A9MR55
contig_1	cds	40128	41621	+	BEJGEH_00190	aslA	Arylsulfatase A or related enzyme, AlkP superfamily	COG:COG3119, COG:P, RefSeq:WP_000831886.1, SO:0001217, UniParc:UPI00016BF5BB, UniRef:UniRef100_A0A3V6Q5S9, UniRef:UniRef50_A0A237NMI4, UniRef:UniRef90_A0A379V024
contig_1	cds	41720	42910	+	BEJGEH_00195	aslB	anaerobic sulfatase maturase	COG:COG0641, COG:O, GO:0016491, GO:0018209, GO:0046500, GO:0051539, KEGG:K06871, RefSeq:WP_000971153.1, SO:0001217, UniParc:UPI0002A6D8E7, UniRef:UniRef100_A0A3U2PNS4, UniRef:UniRef50_A0A331WMH7, UniRef:UniRef90_A9MR53
contig_1	cds	42935	44182	+	BEJGEH_00200	insA	Transposase InsA	COG:COG3677, COG:X, RefSeq:WP_001551958.1, SO:0001217, UniParc:UPI00016BF5BD, UniRef:UniRef100_A0A3R0VLY9, UniRef:UniRef50_A0A133L9G7, UniRef:UniRef90_V1H9H3
contig_1	cds	44309	46024	+	BEJGEH_00205		Arylsulfotransferase N-terminal domain-containing protein	RefSeq:WP_001094809.1, SO:0001217, UniParc:UPI00016BF5BE, UniRef:UniRef100_A0A3V2JYZ8, UniRef:UniRef50_A9MR51, UniRef:UniRef90_A9MR51
contig_1	cds	46187	47353	+	BEJGEH_00210	nhaA	Na+/H+ antiporter NhaA	COG:COG3004, COG:CP, GO:0005886, GO:0006814, GO:0006885, GO:0015081, GO:0015297, GO:0015385, GO:1902600, RefSeq:WP_000681340.1, SO:0001217, UniParc:UPI00000CCE19, UniRef:UniRef100_Q57TM1, UniRef:UniRef50_P13738, UniRef:UniRef90_Q8XA63
contig_1	cds	47421	48314	+	BEJGEH_00215	nhaR	transcriptional activator NhaR	COG:COG0583, COG:K, GO:0003677, GO:0003700, GO:0005737, GO:0006355, SO:0001217, UniParc:UPI0001603D0A, UniRef:UniRef100_A0A3Y4H234, UniRef:UniRef50_P0A9G2, UniRef:UniRef90_P0A9G2
contig_1	cds	48369	50408	-	BEJGEH_00220	yicI	Alpha-glucosidase/xylosidase, GH31 family	COG:COG1501, COG:G, RefSeq:WP_001116447.1, SO:0001217, UniParc:UPI00016BF5BF, UniRef:UniRef100_A0A3Z2CHJ6, UniRef:UniRef50_Q01336, UniRef:UniRef90_A0A0J1MYT1
contig_1	cds	50448	51821	-	BEJGEH_00225	melB	Na+/melibiose symporter or related transporter	COG:COG2211, COG:G, RefSeq:WP_000099989.1, SO:0001217, UniParc:UPI000169EA65, UniRef:UniRef100_B5F720, UniRef:UniRef50_A0A0J1MXE3, UniRef:UniRef90_A0A0J1MXE3
contig_1	cds	52316	52525	+	BEJGEH_00230		hypothetical protein	SO:0001217, UniParc:UPI0003E4EAFA, UniRef:UniRef100_A0A8D4Z1X2, UniRef:UniRef50_A0A3S5DPZ4, UniRef:UniRef90_E3GA15
contig_1	cds	52869	53807	+	BEJGEH_00235	ribF	bifunctional riboflavin kinase/FAD synthetase	COG:COG0196, COG:H, EC:2.7.1.26, EC:2.7.7.2, GO:0003919, KEGG:K11753, RefSeq:WP_000767311.1, SO:0001217, UniParc:UPI000005998F, UniRef:UniRef100_A0A3Z3I0H6, UniRef:UniRef50_P0AG42, UniRef:UniRef90_A0A264C534
contig_1	cds	53852	56686	+	BEJGEH_00240	ileS	isoleucine--tRNA ligase	COG:COG0060, COG:J, EC:6.1.1.5, GO:0000049, GO:0002161, GO:0004822, GO:0005524, GO:0005737, GO:0005829, GO:0006428, GO:0008270, RefSeq:WP_001674865.1, SO:0001217, UniParc:UPI0000627646, UniRef:UniRef100_Q57TL5, UniRef:UniRef50_Q8XA49, UniRef:UniRef90_Q57TL5
contig_1	cds	56686	57186	+	BEJGEH_00245	lspA	signal peptidase II	COG:COG0597, COG:MU, EC:3.4.23.36, GO:0004190, GO:0005886, GO:0006508, GO:0009306, RefSeq:WP_000042736.1, SO:0001217, UniParc:UPI000169F1CF, UniRef:UniRef100_B5F725, UniRef:UniRef50_P13514, UniRef:UniRef90_Q8Z9N1
contig_1	cds	57341	57790	+	BEJGEH_00250	fkpB	FKBP-type peptidyl-prolyl cis-trans isomerase	COG:COG1047, COG:O, EC:5.2.1.8, GO:0003755, RefSeq:WP_000047269.1, SO:0001217, UniParc:UPI0000059992, UniRef:UniRef100_A0A5J2DR30, UniRef:UniRef50_P0AEM2, UniRef:UniRef90_A0A089PSI7
contig_1	cds	57793	58743	+	BEJGEH_00255	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	COG:COG0761, COG:I, EC:1.17.7.4, GO:0016114, GO:0019288, GO:0046872, GO:0050992, GO:0051539, GO:0051745, RefSeq:WP_001166428.1, SO:0001217, UniParc:UPI00004F781D, UniRef:UniRef100_B5F728, UniRef:UniRef50_P58678, UniRef:UniRef90_P58678
contig_1	ncRNA	58789	58920	+	BEJGEH_00260	STnc30	Salmonella enterica conserved region STnc30	RFAM:RF02048, SO:0000655
contig_1	cds	58943	60145	+	BEJGEH_00265		Nitrite reductase	RefSeq:WP_000516319.1, SO:0001217, UniParc:UPI00016BEFD8, UniRef:UniRef100_A0A3U3CU79, UniRef:UniRef50_L4JHW8, UniRef:UniRef90_V7IHS6
contig_1	cds	60161	61081	+	BEJGEH_00270	rihC	ribonucleoside hydrolase RihC	COG:COG1957, COG:F, EC:3.2.-.-, EC:3.2.2.-, GO:0005829, GO:0006144, GO:0006152, GO:0006206, GO:0008477, GO:0016799, RefSeq:WP_000127273.1, SO:0001217, UniParc:UPI00016BEFD7, UniRef:UniRef100_B5F731, UniRef:UniRef50_Q8Z9M9, UniRef:UniRef90_Q8Z9M9
contig_1	cds	61103	61789	-	BEJGEH_00275	dpiA	DNA-binding response regulator DpiB of citrate/malate metabolism	COG:COG4565, COG:KT, RefSeq:WP_000377415.1, SO:0001217, UniParc:UPI0000059996, UniRef:UniRef100_A0A5U5G360, UniRef:UniRef50_P52688, UniRef:UniRef90_A0A2T8THC8
contig_1	cds	61791	63449	-	BEJGEH_00280	citA	Sensor histidine kinase DipB regulating citrate/malate metabolism	COG:COG3290, COG:T, SO:0001217, UniParc:UPI00017C0CF7, UniRef:UniRef100_B5F733, UniRef:UniRef50_P52687, UniRef:UniRef90_A0A0T9Y0C6
contig_1	cds	63545	64846	-	BEJGEH_00285	oadB	Oxaloacetate decarboxylase beta chain	COG:C, COG:COG1883, EC:7.2.4.2, GO:0005886, GO:0006814, GO:0015451, GO:0016829, RefSeq:WP_000444884.1, SO:0001217, UniParc:UPI00016BEFD5, UniRef:UniRef100_A0A3V1EYL2, UniRef:UniRef50_P13156, UniRef:UniRef90_P13156
contig_1	cds	64862	66628	-	BEJGEH_00290	oadA	sodium-extruding oxaloacetate decarboxylase subunit alpha	COG:C, COG:COG5016, EC:7.2.4.2, GO:0006814, GO:0008948, GO:0015081, RefSeq:WP_000150458.1, SO:0001217, UniParc:UPI00016BEFD4, UniRef:UniRef100_A0A3Z4PVN6, UniRef:UniRef50_Q8XGX8, UniRef:UniRef90_A0A3Z4PVN6
contig_1	cds	66644	66883	-	BEJGEH_00295	oadG1	Oxaloacetate decarboxylase gamma chain 1	EC:7.2.4.2, GO:0005886, GO:0008948, GO:0015081, GO:0015451, GO:0036376, RefSeq:WP_001001151.1, SO:0001217, UniParc:UPI000005999A, UniRef:UniRef100_Q8Z9M5, UniRef:UniRef50_Q03032, UniRef:UniRef90_Q8Z9M5
contig_1	cds	67042	68382	-	BEJGEH_00300	citS	citrate/sodium symporter CitS	BlastRules:WP_000183602, BlastRules:WP_004151375, COG:C, COG:COG3493, GO:0005886, GO:0006101, GO:0008514, GO:0015293, RefSeq:WP_000183601.1, SO:0001217, UniParc:UPI00016BEFD3, UniRef:UniRef100_A0A3U5YZC9, UniRef:UniRef50_P31602, UniRef:UniRef90_P31602
contig_1	cds	68702	69670	+	BEJGEH_00305	citC	[citrate (pro-3S)-lyase] ligase	COG:C, COG:COG3053, EC:6.2.1.22, GO:0006101, GO:0008771, SO:0001217, UniRef:UniRef50_A0A379WFG3, UniRef:UniRef90_A0A602B2C3
contig_1	cds	69700	69993	+	BEJGEH_00310	citD	citrate lyase acyl carrier protein	COG:C, COG:COG3052, EC:4.1.3.6, GO:0005737, GO:0006113, GO:0008815, GO:0009346, RefSeq:WP_000691461.1, SO:0001217, UniParc:UPI000005999D, UniRef:UniRef100_Q5PKJ6, UniRef:UniRef50_A6T4H4, UniRef:UniRef90_Q5PKJ6
contig_1	cds	69990	70859	+	BEJGEH_00315	citE	citrate (pro-3S)-lyase subunit beta	COG:COG2301, COG:G, EC:4.1.3.34, EC:4.1.3.6, GO:0006113, GO:0008815, GO:0009346, RefSeq:WP_001247811.1, SO:0001217, UniParc:UPI00000D7597, UniRef:UniRef100_A0A3V2G116, UniRef:UniRef50_P17725, UniRef:UniRef90_A0A3R0RUA6
contig_1	cds	70870	72390	+	BEJGEH_00320	citF	citrate lyase subunit alpha	COG:C, COG:COG3051, EC:2.8.3.10, EC:4.1.3.6, GO:0005737, GO:0006084, GO:0006113, GO:0008814, GO:0008815, GO:0009346, RefSeq:WP_000665575.1, SO:0001217, UniParc:UPI00016BEFD0, UniRef:UniRef100_A0A3R0QZI5, UniRef:UniRef50_P45413, UniRef:UniRef90_P45413
contig_1	cds	72390	72941	+	BEJGEH_00325	citX	Phosphoribosyl-dephospho-CoA transferase (holo-ACP synthetase)	COG:COG3697, COG:HI, RefSeq:WP_000679044.1, SO:0001217, UniParc:UPI00016BEFCF, UniRef:UniRef100_A0A3R0S282, UniRef:UniRef50_B7LWL8, UniRef:UniRef90_A0A2T9Q7L9
contig_1	cds	72919	73827	+	BEJGEH_00330	citG1	putative 2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase 1	COG:COG1767, COG:H, EC:2.4.2.52, GO:0005524, GO:0016310, GO:0046917, GO:0051191, RefSeq:WP_001103245.1, SO:0001217, UniParc:UPI00016BEFCE, UniRef:UniRef100_A0A3V1EZ29, UniRef:UniRef50_B7LWM0, UniRef:UniRef90_Q8Z9M0
contig_1	cds	74007	74828	+	BEJGEH_00335	dapB	4-hydroxy-tetrahydrodipicolinate reductase	COG:COG0289, COG:E, EC:1.17.1.8, GO:0005829, GO:0008839, GO:0009089, GO:0016726, GO:0019877, GO:0050661, GO:0051287, RefSeq:WP_000544032.1, SO:0001217, UniParc:UPI000169F331, UniRef:UniRef100_B5F744, UniRef:UniRef50_Q8ZRX8, UniRef:UniRef90_Q8ZRX8
contig_1	ncRNA-region	74834	74911	+			ABC transporter regulator	RFAM:RF02551, SO:0005836
contig_1	cds	74949	75083	-	BEJGEH_00340		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0N1QX16, UniRef:UniRef90_C0Q4K6
contig_1	cds	75692	76840	+	BEJGEH_00345	carA	carbamoyl phosphate synthase small subunit	COG:COG0505, COG:EF, EC:6.3.5.5, GO:0004088, GO:0005524, GO:0005737, GO:0005951, GO:0006207, GO:0006526, GO:0006541, GO:0044205, RefSeq:WP_000597278.1, SO:0001217, UniParc:UPI00016BEE89, UniRef:UniRef100_A0A3R0SXE0, UniRef:UniRef50_P38099, UniRef:UniRef90_P0A6F2
contig_1	cds	76859	80086	+	BEJGEH_00350	carB	carbamoyl-phosphate synthase large subunit	COG:COG0458, COG:EF, EC:6.3.5.5, GO:0004088, GO:0005524, GO:0005737, GO:0006526, GO:0006541, GO:0006807, GO:0044205, GO:0046872, RefSeq:WP_001126316.1, SO:0001217, UniParc:UPI00016BEE88, UniRef:UniRef100_A0A3T3MB94, UniRef:UniRef50_P00968, UniRef:UniRef90_P00968
contig_1	cds	80360	80755	+	BEJGEH_00355	caiF	Carnitine metabolism transcriptional regulator CaiF	RefSeq:WP_000333324.1, SO:0001217, UniParc:UPI00000599A5, UniRef:UniRef100_A0A730XV92, UniRef:UniRef90_A0A645B7Z7
contig_1	cds	80832	81428	-	BEJGEH_00360	caiE	carnitine operon protein CaiE	GO:0009437, GO:0016740, RefSeq:WP_000122859.1, SO:0001217, UniParc:UPI00016BEE87, UniRef:UniRef100_B5F748, UniRef:UniRef50_P77181, UniRef:UniRef90_Q8ZRX6
contig_1	cds	81538	82323	-	BEJGEH_00365	caiD	crotonobetainyl-CoA hydratase	COG:COG1024, COG:I, EC:4.2.1.149, GO:0008735, GO:0009437, GO:0016836, RefSeq:WP_000004376.1, SO:0001217, UniParc:UPI000048E9BD, UniRef:UniRef100_B5F749, UniRef:UniRef50_Q8XA35, UniRef:UniRef90_Q8Z9L5
contig_1	cds	82377	83930	-	BEJGEH_00370	caiC	crotonobetaine/carnitine-CoA ligase	COG:COG0318, COG:I, EC:6.2.1.48, GO:0009437, GO:0016405, GO:0016878, GO:0051108, GO:0051109, RefSeq:WP_000355808.1, SO:0001217, UniParc:UPI00016BEE86, UniRef:UniRef100_B5F750, UniRef:UniRef50_Q8XA34, UniRef:UniRef90_Q8Z9L4
contig_1	cds	83993	85210	-	BEJGEH_00375	caiB	L-carnitine CoA-transferase	COG:COG1804, COG:I, EC:2.8.3.21, GO:0005737, GO:0008735, GO:0009437, GO:0016782, KEGG:K08298, RefSeq:WP_001016212.1, SO:0001217, UniParc:UPI0000126E0F, UniRef:UniRef100_Q57TI9, UniRef:UniRef50_Q8GB19, UniRef:UniRef90_Q8XA32
contig_1	cds	85322	86464	-	BEJGEH_00380	caiA	crotonobetainyl-CoA dehydrogenase	COG:COG1960, COG:I, EC:1.3.8.13, GO:0003995, GO:0005737, GO:0009437, GO:0016627, GO:0050660, RefSeq:WP_000347134.1, SO:0001217, UniParc:UPI0000126E0A, UniRef:UniRef100_B5F752, UniRef:UniRef50_Q8Z9L2, UniRef:UniRef90_Q8Z9L2
contig_1	cds	86499	88016	-	BEJGEH_00385	caiT	L-carnitine/gamma-butyrobetaine antiporter	COG:COG1292, COG:M, GO:0005886, GO:0009437, GO:0044667, GO:1900751, RefSeq:WP_000787073.1, SO:0001217, UniParc:UPI0000126E21, UniRef:UniRef100_B5F753, UniRef:UniRef50_B4EY22, UniRef:UniRef90_Q8XA30
contig_1	cds	88497	89267	+	BEJGEH_00390	fixA	Protein FixA	COG:C, COG:COG2086, GO:0009055, GO:0009437, RefSeq:WP_000692195.1, SO:0001217, UniParc:UPI00016BEE83, UniRef:UniRef100_B5F756, UniRef:UniRef50_P76201, UniRef:UniRef90_A9MYK3
contig_1	cds	89283	90224	+	BEJGEH_00395	fixB	electron transfer flavoprotein subunit alpha/FixB family protein	COG:C, COG:COG2025, GO:0009055, GO:0009437, GO:0033539, GO:0050660, RefSeq:WP_001032189.1, SO:0001217, UniParc:UPI00000599AD, UniRef:UniRef100_B5F757, UniRef:UniRef50_P59675, UniRef:UniRef90_B5F757
contig_1	cds	90274	91560	+	BEJGEH_00400	fixX	ferredoxin-like protein FixX	GO:0016491, GO:0071949, RefSeq:WP_001287761.1, SO:0001217, UniParc:UPI00016BEE82, UniRef:UniRef100_A0A5W1RKN9, UniRef:UniRef50_P77337, UniRef:UniRef90_Q8ZRW9
contig_1	cds	91557	91844	+	BEJGEH_00405	fixX	ferredoxin-like protein FixX	GO:0016491, GO:0071949, RefSeq:WP_000203736.1, SO:0001217, UniParc:UPI00000CCE29, UniRef:UniRef100_Q8ZRW8, UniRef:UniRef50_P77337, UniRef:UniRef90_Q8ZRW9
contig_1	ncRNA	91869	91951	-	BEJGEH_00410	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
