# BUSCO version is: 6.0.0 
# The lineage dataset is: bacteria_odb10 (Creation date: 2024-01-08, number of genomes: 4085, number of BUSCOs: 124)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
1540940at2	Complete	NZ_ABFG01000002.1	447702	448172	+	198.4	134	https://v10-1.orthodb.org/?query=1540940at2	Ribosomal protein S7 domain
1567535at2	Complete	NZ_ABFG01000023.1	5638	6969	+	361.2	298	https://v10-1.orthodb.org/?query=1567535at2	Protein translocase subunit SecY
1572673at2	Complete	NZ_ABFG01000002.1	454395	455000	+	122.4	101	https://v10-1.orthodb.org/?query=1572673at2	50S ribosomal protein L4
1574817at2	Complete	NZ_ABFG01000003.1	261318	260899	-	137.2	144	https://v10-1.orthodb.org/?query=1574817at2	Transcription antitermination protein NusB
1590629at2	Complete	NZ_ABFG01000008.1	272443	273066	+	67.3	84	https://v10-1.orthodb.org/?query=1590629at2	rRNA small subunit methyltransferase G
1592033at2	Complete	NZ_ABFG01000009.1	28327	27047	-	501.2	373	https://v10-1.orthodb.org/?query=1592033at2	GTPase HflX
1595498at2	Complete	NZ_ABFG01000007.1	113693	114145	+	51.8	48	https://v10-1.orthodb.org/?query=1595498at2	Ribosome maturation factor RimP
1623045at2	Complete	NZ_ABFG01000012.1	11440	10715	-	273.4	187	https://v10-1.orthodb.org/?query=1623045at2	Ribosomal protein S2
1661836at2	Complete	NZ_ABFG01000003.1	189653	189048	-	159.6	150	https://v10-1.orthodb.org/?query=1661836at2	Recombination protein RecR
1666043at2	Missing
1671455at2	Complete	NZ_ABFG01000019.1	33401	32697	-	216.9	166	https://v10-1.orthodb.org/?query=1671455at2	Ribosomal protein L1
1674344at2	Complete	NZ_ABFG01000012.1	8589	8032	-	160.5	136	https://v10-1.orthodb.org/?query=1674344at2	Ribosome recycling factor
1676462at2	Complete	NZ_ABFG01000001.1	451592	451008	-	125.1	104	https://v10-1.orthodb.org/?query=1676462at2	Peptidyl-tRNA hydrolase
1692188at2	Complete	NZ_ABFG01000023.1	3190	3582	+	233.6	131	https://v10-1.orthodb.org/?query=1692188at2	Ribosomal protein S8
1698718at2	Complete	NZ_ABFG01000005.1	342554	342901	+	120.5	89	https://v10-1.orthodb.org/?query=1698718at2	Ribosomal protein L19
1701531at2	Complete	NZ_ABFG01000008.1	277855	278718	+	172.5	146	https://v10-1.orthodb.org/?query=1701531at2	ATP synthase, F1 complex, gamma subunit
1702697at2	Missing
1707228at2	Complete	NZ_ABFG01000002.1	447232	447606	+	174.5	101	https://v10-1.orthodb.org/?query=1707228at2	Ribosomal protein S12, bacterial-type
1713391at2	Missing
1720952at2	Complete	NZ_ABFG01000005.1	331396	330869	-	196.7	142	https://v10-1.orthodb.org/?query=1720952at2	SsrA-binding protein
1758685at2	Complete	NZ_ABFG01000004.1	15925	16653	+	75.4	104	https://v10-1.orthodb.org/?query=1758685at2	DNA repair protein RecO
1760144at2	Complete	NZ_ABFG01000011.1	92771	92337	-	101.8	95	https://v10-1.orthodb.org/?query=1760144at2	Translation initiation factor 3, C-terminal
1766414at2	Complete	NZ_ABFG01000007.1	59193	59585	+	115.8	99	https://v10-1.orthodb.org/?query=1766414at2	Ribosomal protein S9
1772647at2	Complete	NZ_ABFG01000023.1	7264	7620	+	147.4	96	https://v10-1.orthodb.org/?query=1772647at2	Ribosomal protein S13
1776954at2	Complete	NZ_ABFG01000009.1	2719	2324	-	65.3	70	https://v10-1.orthodb.org/?query=1776954at2	Ribosomal protein S6
1786618at2	Complete	NZ_ABFG01000023.1	567	977	+	156.8	102	https://v10-1.orthodb.org/?query=1786618at2	Ribosomal protein L16
1799923at2	Complete	NZ_ABFG01000023.1	1586	1957	+	138.1	104	https://v10-1.orthodb.org/?query=1799923at2	Ribosomal protein L14P
1822215at2	Complete	NZ_ABFG01000007.1	58749	59177	+	163.5	113	https://v10-1.orthodb.org/?query=1822215at2	Ribosomal protein L13
1822695at2	Complete	NZ_ABFG01000019.1	31713	31348	-	92.0	88	https://v10-1.orthodb.org/?query=1822695at2	Ribosomal protein L7/L12
1827295at2	Complete	NZ_ABFG01000009.1	33399	32938	-	84.5	69	https://v10-1.orthodb.org/?query=1827295at2	tRNA threonylcarbamoyl adenosine modification protein TsaE
1827334at2	Complete	NZ_ABFG01000002.1	315812	315216	-	100.4	84	https://v10-1.orthodb.org/?query=1827334at2	methyltransferase
1830156at2	Complete	NZ_ABFG01000016.1	22005	22478	+	80.2	76	https://v10-1.orthodb.org/?query=1830156at2	Endoribonuclease YbeY
1838961at2	Complete	NZ_ABFG01000023.1	9736	10119	+	106.4	83	https://v10-1.orthodb.org/?query=1838961at2	Ribosomal protein L17
1842956at2	Complete	NZ_ABFG01000008.1	2543	1581	-	45.5	77	https://v10-1.orthodb.org/?query=1842956at2	Biotin--acetyl-CoA-carboxylase ligase
1844275at2	Complete	NZ_ABFG01000006.1	295087	296022	+	154.9	182	https://v10-1.orthodb.org/?query=1844275at2	Aspartate carbamoyltransferase
1846503at2	Complete	NZ_ABFG01000002.1	133943	133464	-	127.4	108	https://v10-1.orthodb.org/?query=1846503at2	pantetheine-phosphate adenylyltransferase
1874945at2	Complete	NZ_ABFG01000023.1	5196	5630	+	78.6	74	https://v10-1.orthodb.org/?query=1874945at2	Ribosomal protein L15
1890943at2	Complete	NZ_ABFG01000004.1	14274	15011	+	80.0	106	https://v10-1.orthodb.org/?query=1890943at2	ribonuclease III
1893906at2	Missing
1904463at2	Complete	NZ_ABFG01000007.1	99233	99490	+	126.0	69	https://v10-1.orthodb.org/?query=1904463at2	Ribosomal protein L27
1906715at2	Complete	NZ_ABFG01000005.1	335658	336248	+	48.9	71	https://v10-1.orthodb.org/?query=1906715at2	Protein GrpE
1932144at2	Complete	NZ_ABFG01000011.1	91993	91637	-	125.6	93	https://v10-1.orthodb.org/?query=1932144at2	Ribosomal protein L20
1937072at2	Complete	NZ_ABFG01000005.1	340886	341134	+	104.4	69	https://v10-1.orthodb.org/?query=1937072at2	Ribosomal protein S16
1937493at2	Complete	NZ_ABFG01000008.1	275717	276250	+	143.5	158	https://v10-1.orthodb.org/?query=1937493at2	ATP synthase subunit delta
1940575at2	Complete	NZ_ABFG01000009.1	1998	1771	-	87.5	48	https://v10-1.orthodb.org/?query=1940575at2	Ribosomal protein S18
1949059at2	Complete	NZ_ABFG01000007.1	98902	99213	+	128.6	100	https://v10-1.orthodb.org/?query=1949059at2	Ribosomal protein L21
1959318at2	Complete	NZ_ABFG01000009.1	1729	1280	-	84.9	82	https://v10-1.orthodb.org/?query=1959318at2	Ribosomal protein L9
1963491at2	Complete	NZ_ABFG01000023.1	4138	4491	+	134.6	103	https://v10-1.orthodb.org/?query=1963491at2	Ribosomal protein L18
1971380at2	Complete	NZ_ABFG01000007.1	118599	119000	+	136.3	124	https://v10-1.orthodb.org/?query=1971380at2	Ribosome-binding factor A
1978865at2	Complete	NZ_ABFG01000002.1	454997	455299	+	112.9	93	https://v10-1.orthodb.org/?query=1978865at2	Ribosomal protein L25/L23
1990141at2	Complete	NZ_ABFG01000007.1	120095	120364	+	108.0	66	https://v10-1.orthodb.org/?query=1990141at2	Ribosomal protein S15
1990650at2	Complete	NZ_ABFG01000016.1	50501	50818	+	89.9	80	https://v10-1.orthodb.org/?query=1990650at2	Ribosomal silencing factor RsfS
2005443at2	Missing
2012682at2	Complete	NZ_ABFG01000002.1	453411	453722	+	142.1	87	https://v10-1.orthodb.org/?query=2012682at2	Ribosomal protein S10
2035880at2	Complete	NZ_ABFG01000023.1	1168	1422	+	91.8	57	https://v10-1.orthodb.org/?query=2035880at2	Ribosomal protein S17/S11
2040741at2	Complete	NZ_ABFG01000023.1	1968	2282	+	61.3	54	https://v10-1.orthodb.org/?query=2040741at2	Ribosomal protein L24
2046660at2	Complete	NZ_ABFG01000011.1	92241	92044	-	34.3	34	https://v10-1.orthodb.org/?query=2046660at2	Ribosomal protein L35
2063644at2	Complete	NZ_ABFG01000023.1	977	1168	+	50.4	39	https://v10-1.orthodb.org/?query=2063644at2	Ribosomal protein L29/L35
2066663at2	Complete	NZ_ABFG01000010.1	49998	50216	+	93.6	57	https://v10-1.orthodb.org/?query=2066663at2	Translation initiation factor IF-1
2075502at2	Complete	NZ_ABFG01000017.1	13663	13247	-	44.0	70	https://v10-1.orthodb.org/?query=2075502at2	YqgF/RNase H-like domain
