# BUSCO version is: 6.0.0 
# The lineage dataset is: bacteria_odb10 (Creation date: 2024-01-08, number of genomes: 4085, number of BUSCOs: 124)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
1069591at2	Complete	NZ_ABAM02000001.1	249036	249986	+	161.0	180	https://v10-1.orthodb.org/?query=1069591at2	tRNA dimethylallyltransferase
1074831at2	Complete	NZ_ABAM02000001.1	3232705	3234366	+	302.9	383	https://v10-1.orthodb.org/?query=1074831at2	DNA repair protein RecN
1080436at2	Complete	NZ_ABAM02000001.1	3351391	3350330	-	393.5	263	https://v10-1.orthodb.org/?query=1080436at2	Protein RecA
1093223at2	Complete	NZ_ABAM02000001.1	648694	650010	+	320.7	357	https://v10-1.orthodb.org/?query=1093223at2	Mur ligase, C-terminal
1132353at2	Complete	NZ_ABAM02000001.1	3966443	3965742	-	213.6	161	https://v10-1.orthodb.org/?query=1132353at2	K Homology domain
1151822at2	Complete	NZ_ABAM02000001.1	647609	648691	+	281.8	250	https://v10-1.orthodb.org/?query=1151822at2	Phospho-N-acetylmuramoyl-pentapeptide-transferase
1166299at2	Complete	NZ_ABAM02000001.1	3826337	3825393	-	135.0	120	https://v10-1.orthodb.org/?query=1166299at2	tRNA pseudouridine synthase B
1211060at2	Complete	NZ_ABAM02000001.1	3958236	3957616	-	214.7	164	https://v10-1.orthodb.org/?query=1211060at2	RNA-binding S4 domain
1257362at2	Complete	NZ_ABAM02000001.1	3747522	3746509	-	252.5	235	https://v10-1.orthodb.org/?query=1257362at2	tRNA N6-adenosine threonylcarbamoyltransferase
1266295at2	Complete	NZ_ABAM02000001.1	4658806	4658039	-	317.4	249	https://v10-1.orthodb.org/?query=1266295at2	Triosephosphate isomerase
1270636at2	Complete	NZ_ABAM02000001.1	3969486	3968857	-	174.5	161	https://v10-1.orthodb.org/?query=1270636at2	Ribosomal protein L3
1272633at2	Complete	NZ_ABAM02000001.1	641701	642642	+	140.6	156	https://v10-1.orthodb.org/?query=1272633at2	S-adenosyl-L-methionine-dependent methyltransferase
1346419at2	Complete	NZ_ABAM02000001.1	4295991	4297214	+	329.2	298	https://v10-1.orthodb.org/?query=1346419at2	Flavoprotein
1395197at2	Complete	NZ_ABAM02000001.1	762295	763647	+	135.2	156	https://v10-1.orthodb.org/?query=1395197at2	Peptidase M50
1398618at2	Complete	NZ_ABAM02000001.1	3962701	3962168	-	142.9	130	https://v10-1.orthodb.org/?query=1398618at2	Ribosomal protein L6, alpha-beta domain
1419877at2	Complete	NZ_ABAM02000001.1	4268714	4267695	-	266.0	260	https://v10-1.orthodb.org/?query=1419877at2	glycerol-3-phosphate dehydrogenase
1456375at2	Complete	NZ_ABAM02000001.1	3963999	3963460	-	229.2	141	https://v10-1.orthodb.org/?query=1456375at2	Ribosomal protein L5
1470978at2	Complete	NZ_ABAM02000001.1	1665	2162	+	83.7	115	https://v10-1.orthodb.org/?query=1470978at2	Ribosomal protein L10
1490892at2	Complete	NZ_ABAM02000001.1	3629896	3630627	+	49.5	82	https://v10-1.orthodb.org/?query=1490892at2	16S rRNA (uracil(1498)-N(3))-methyltransferase
1491686at2	Complete	NZ_ABAM02000001.1	1044976	1045620	+	142.7	130	https://v10-1.orthodb.org/?query=1491686at2	Adenylate kinase
1497415at2	Complete	NZ_ABAM02000001.1	3226123	3225575	-	34.9	38	https://v10-1.orthodb.org/?query=1497415at2	Ribosome maturation factor RimM
1502854at2	Complete	NZ_ABAM02000001.1	4305571	4306194	+	279.2	187	https://v10-1.orthodb.org/?query=1502854at2	Guanylate kinase
1504821at2	Complete	NZ_ABAM02000001.1	554167	555105	+	202.9	221	https://v10-1.orthodb.org/?query=1504821at2	Riboflavin kinase
1505038at2	Complete	NZ_ABAM02000001.1	3961790	3961287	-	228.8	149	https://v10-1.orthodb.org/?query=1505038at2	Ribosomal protein S5
1540940at2	Complete	NZ_ABAM02000001.1	3975539	3975069	-	198.4	134	https://v10-1.orthodb.org/?query=1540940at2	Ribosomal protein S7 domain
1567535at2	Complete	NZ_ABAM02000001.1	3960658	3959327	-	361.2	298	https://v10-1.orthodb.org/?query=1567535at2	Protein translocase subunit SecY
1572673at2	Complete	NZ_ABAM02000001.1	3968846	3968241	-	122.4	101	https://v10-1.orthodb.org/?query=1572673at2	50S ribosomal protein L4
1574817at2	Complete	NZ_ABAM02000001.1	970469	970888	+	137.2	144	https://v10-1.orthodb.org/?query=1574817at2	Transcription antitermination protein NusB
1590629at2	Complete	NZ_ABAM02000001.1	4449884	4449261	-	69.2	84	https://v10-1.orthodb.org/?query=1590629at2	rRNA small subunit methyltransferase G
1592033at2	Complete	NZ_ABAM02000001.1	250449	251729	+	501.2	373	https://v10-1.orthodb.org/?query=1592033at2	GTPase HflX
1595498at2	Complete	NZ_ABAM02000001.1	3831644	3831192	-	51.8	48	https://v10-1.orthodb.org/?query=1595498at2	Ribosome maturation factor RimP
1623045at2	Complete	NZ_ABAM02000001.1	755597	756322	+	273.4	187	https://v10-1.orthodb.org/?query=1623045at2	Ribosomal protein S2
1661836at2	Complete	NZ_ABAM02000001.1	1042145	1042750	+	159.6	150	https://v10-1.orthodb.org/?query=1661836at2	Recombination protein RecR
1666043at2	Complete	NZ_ABAM02000001.1	3966793	3966461	-	117.9	86	https://v10-1.orthodb.org/?query=1666043at2	Ribosomal protein L22/L17
1671455at2	Complete	NZ_ABAM02000001.1	541	1245	+	216.9	166	https://v10-1.orthodb.org/?query=1671455at2	Ribosomal protein L1
1674344at2	Complete	NZ_ABAM02000001.1	758448	759005	+	160.5	136	https://v10-1.orthodb.org/?query=1674344at2	Ribosome recycling factor
1676462at2	Complete	NZ_ABAM02000001.1	2341035	2341619	+	125.1	104	https://v10-1.orthodb.org/?query=1676462at2	Peptidyl-tRNA hydrolase
1692188at2	Complete	NZ_ABAM02000001.1	3963106	3962714	-	233.6	131	https://v10-1.orthodb.org/?query=1692188at2	Ribosomal protein S8
1698718at2	Complete	NZ_ABAM02000001.1	3224722	3224375	-	120.5	89	https://v10-1.orthodb.org/?query=1698718at2	Ribosomal protein L19
1701531at2	Complete	NZ_ABAM02000001.1	4444472	4443609	-	172.4	146	https://v10-1.orthodb.org/?query=1701531at2	ATP synthase, F1 complex, gamma subunit
1702697at2	Complete	NZ_ABAM02000001.1	109	537	+	128.8	105	https://v10-1.orthodb.org/?query=1702697at2	Ribosomal protein L11, C-terminal
1707228at2	Complete	NZ_ABAM02000001.1	3976009	3975635	-	174.5	101	https://v10-1.orthodb.org/?query=1707228at2	Ribosomal protein S12, bacterial-type
1713391at2	Missing
1720952at2	Complete	NZ_ABAM02000001.1	3235880	3236407	+	196.7	142	https://v10-1.orthodb.org/?query=1720952at2	SsrA-binding protein
1758685at2	Complete	NZ_ABAM02000001.1	3181704	3180976	-	75.4	104	https://v10-1.orthodb.org/?query=1758685at2	DNA repair protein RecO
1760144at2	Complete	NZ_ABAM02000001.1	1874133	1874567	+	101.8	95	https://v10-1.orthodb.org/?query=1760144at2	Translation initiation factor 3, C-terminal
1766414at2	Complete	NZ_ABAM02000001.1	3886146	3885754	-	115.8	99	https://v10-1.orthodb.org/?query=1766414at2	Ribosomal protein S9
1772647at2	Complete	NZ_ABAM02000001.1	3959032	3958676	-	147.4	96	https://v10-1.orthodb.org/?query=1772647at2	Ribosomal protein S13
1776954at2	Complete	NZ_ABAM02000001.1	276007	276402	+	65.3	70	https://v10-1.orthodb.org/?query=1776954at2	Ribosomal protein S6
1786618at2	Complete	NZ_ABAM02000001.1	3965729	3965319	-	156.8	102	https://v10-1.orthodb.org/?query=1786618at2	Ribosomal protein L16
1799923at2	Complete	NZ_ABAM02000001.1	3964710	3964339	-	138.1	104	https://v10-1.orthodb.org/?query=1799923at2	Ribosomal protein L14P
1822215at2	Complete	NZ_ABAM02000001.1	3886590	3886162	-	163.5	113	https://v10-1.orthodb.org/?query=1822215at2	Ribosomal protein L13
1822695at2	Complete	NZ_ABAM02000001.1	2229	2594	+	92.0	88	https://v10-1.orthodb.org/?query=1822695at2	Ribosomal protein L7/L12
1827295at2	Complete	NZ_ABAM02000001.1	245380	245841	+	84.5	69	https://v10-1.orthodb.org/?query=1827295at2	tRNA threonylcarbamoyl adenosine modification protein TsaE
1827334at2	Complete	NZ_ABAM02000001.1	4112799	4113395	+	100.4	84	https://v10-1.orthodb.org/?query=1827334at2	methyltransferase
1830156at2	Complete	NZ_ABAM02000001.1	1232137	1231664	-	80.2	76	https://v10-1.orthodb.org/?query=1830156at2	Endoribonuclease YbeY
1838961at2	Complete	NZ_ABAM02000001.1	3956560	3956177	-	106.4	83	https://v10-1.orthodb.org/?query=1838961at2	Ribosomal protein L17
1842956at2	Complete	NZ_ABAM02000002.1	4648	5610	+	45.7	77	https://v10-1.orthodb.org/?query=1842956at2	Biotin--acetyl-CoA-carboxylase ligase
1844275at2	Complete	NZ_ABAM02000001.1	350500	349565	-	154.9	182	https://v10-1.orthodb.org/?query=1844275at2	Aspartate carbamoyltransferase
1846503at2	Complete	NZ_ABAM02000001.1	4293097	4293576	+	127.4	108	https://v10-1.orthodb.org/?query=1846503at2	pantetheine-phosphate adenylyltransferase
1874945at2	Complete	NZ_ABAM02000001.1	3961100	3960666	-	78.6	74	https://v10-1.orthodb.org/?query=1874945at2	Ribosomal protein L15
1890943at2	Complete	NZ_ABAM02000001.1	3183355	3182618	-	80.0	106	https://v10-1.orthodb.org/?query=1890943at2	ribonuclease III
1893906at2	Complete	NZ_ABAM02000001.1	3967086	3966808	-	134.1	72	https://v10-1.orthodb.org/?query=1893906at2	Ribosomal protein S19, bacterial-type
1904463at2	Complete	NZ_ABAM02000001.1	3846107	3845850	-	126.0	69	https://v10-1.orthodb.org/?query=1904463at2	Ribosomal protein L27
1906715at2	Complete	NZ_ABAM02000001.1	3231618	3231028	-	48.9	71	https://v10-1.orthodb.org/?query=1906715at2	Protein GrpE
1932144at2	Complete	NZ_ABAM02000001.1	1874911	1875267	+	125.6	93	https://v10-1.orthodb.org/?query=1932144at2	Ribosomal protein L20
1937072at2	Complete	NZ_ABAM02000001.1	3226390	3226142	-	104.4	69	https://v10-1.orthodb.org/?query=1937072at2	Ribosomal protein S16
1937493at2	Complete	NZ_ABAM02000001.1	4446610	4446077	-	143.5	158	https://v10-1.orthodb.org/?query=1937493at2	ATP synthase subunit delta
1940575at2	Complete	NZ_ABAM02000001.1	276728	276955	+	87.5	48	https://v10-1.orthodb.org/?query=1940575at2	Ribosomal protein S18
1949059at2	Complete	NZ_ABAM02000001.1	3846438	3846127	-	128.6	100	https://v10-1.orthodb.org/?query=1949059at2	Ribosomal protein L21
1959318at2	Complete	NZ_ABAM02000001.1	276997	277446	+	84.9	82	https://v10-1.orthodb.org/?query=1959318at2	Ribosomal protein L9
1963491at2	Complete	NZ_ABAM02000001.1	3962158	3961805	-	134.6	103	https://v10-1.orthodb.org/?query=1963491at2	Ribosomal protein L18
1971380at2	Complete	NZ_ABAM02000001.1	3826738	3826337	-	136.3	124	https://v10-1.orthodb.org/?query=1971380at2	Ribosome-binding factor A
1978865at2	Complete	NZ_ABAM02000001.1	3968244	3967942	-	112.9	93	https://v10-1.orthodb.org/?query=1978865at2	Ribosomal protein L25/L23
1990141at2	Complete	NZ_ABAM02000001.1	3825242	3824973	-	108.0	66	https://v10-1.orthodb.org/?query=1990141at2	Ribosomal protein S15
1990650at2	Complete	NZ_ABAM02000001.1	1203651	1203334	-	89.9	80	https://v10-1.orthodb.org/?query=1990650at2	Ribosomal silencing factor RsfS
2005443at2	Missing
2012682at2	Complete	NZ_ABAM02000001.1	3969830	3969519	-	142.1	87	https://v10-1.orthodb.org/?query=2012682at2	Ribosomal protein S10
2035880at2	Complete	NZ_ABAM02000001.1	3965128	3964874	-	91.8	57	https://v10-1.orthodb.org/?query=2035880at2	Ribosomal protein S17/S11
2040741at2	Complete	NZ_ABAM02000001.1	3964328	3964014	-	61.3	54	https://v10-1.orthodb.org/?query=2040741at2	Ribosomal protein L24
2046660at2	Complete	NZ_ABAM02000001.1	1874663	1874860	+	34.3	34	https://v10-1.orthodb.org/?query=2046660at2	Ribosomal protein L35
2063644at2	Complete	NZ_ABAM02000001.1	3965319	3965128	-	50.4	39	https://v10-1.orthodb.org/?query=2063644at2	Ribosomal protein L29/L35
2066663at2	Complete	NZ_ABAM02000001.1	1485786	1485568	-	93.6	57	https://v10-1.orthodb.org/?query=2066663at2	Translation initiation factor IF-1
2075502at2	Complete	NZ_ABAM02000001.1	3632373	3632789	+	44.0	70	https://v10-1.orthodb.org/?query=2075502at2	YqgF/RNase H-like domain
